 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, rejected, accepted, rejected, accepted, rejected, rejected, accepted, accepted, rejected, rejected, rejected, rejected
374.2592643728156, 2.44691, -0.1744199, -1.047563, -1.463263, -2.507816, -0.07489496, -0.45014, 0.8821352, 3.872913, 4.754583, -1.935471, 1.034167
374.3592267831715, 0.5440308, 2.429315, 1.504603, -0.8536482, -2.421329, -0.08591826, -2.799386, -0.8558451, 3.164053, 0.1521005, -1.417649, 1.706732
374.4591891935275, 0.2750009, 1.417905, 0.4657316, -0.24826, 0.4194824, 2.555939, 1.138045, 0.1117409, 3.872404, -0.6617563, 0.7174211, 2.057109
374.5591516038835, 0.009724286, 0.7088497, -0.1030993, -1.241773, -0.4454621, 1.208306, -1.457785, 1.89342, 4.811084, -1.759245, -0.8341551, 2.16133
374.6591140142395, 0.3622077, -0.5952052, 1.530699, -1.558335, -0.6313144, 1.457508, 1.758653, -0.113119, 3.955735, -2.398904, 0.3656185, 2.518245
374.7590764245955, 0.5025737, 1.817269, 1.435939, 1.200892, -0.2243712, -0.3535504, -0.6984639, 0.7229044, 3.559015, -1.320668, 1.542927, 3.227696
374.8590388349514, 1.278846, -0.5889753, -1.816326, -0.9157479, -2.856495, 1.084386, -1.563169, -0.42694, 3.58869, 0.5667902, 1.746832, 4.488396
374.9590012453074, -0.5288808, -1.171762, -0.335979, -2.096729, 0.3138835, 1.698608, -0.4065563, 0.1059826, 3.989145, 3.08473, 0.8741095, 3.871164
375.0589636556634, -0.1388088, 0.4586588, 0.06849506, -1.827707, 0.01757922, -0.354459, 0.7771107, 0.3940575, 3.530525, 3.421338, 0.8616285, 4.005564
375.1589260660194, 0.0529459, 2.389862, 0.4744601, -1.193489, -2.601279, 0.09018617, -1.441111, 0.5692332, 4.630743, 1.281245, -0.4259137, 4.145299
375.2588884763754, -1.964946, 1.582605, 2.138996, -0.6326295, 1.843924, -0.4441665, -1.999902, -0.8358442, 5.527626, 4.400133, 0.9951941, 2.750369
375.3588508867314, 1.856327, -0.7178769, -0.4128276, -2.811294, -1.570433, 0.9625268, -0.9892055, -0.1151655, 5.664104, 1.590937, 2.198439, 3.090435
375.4588132970874, -0.08779209, -0.09569386, 1.199136, -0.7854246, 0.05209616, -0.6847572, 0.4399908, 0.5973927, 5.438228, 2.371565, -0.730669, 3.601741
375.5587757074434, -1.378469, -0.597814, -0.353397, -1.372528, 1.545066, -1.240709, -0.1948613, 0.8156926, 5.855847, -0.7984847, -0.9337997, 2.654644
375.6587381177994, 2.114581, 0.9224694, 0.3699939, -3.313051, 2.191201, 0.0997125, 1.291728, -0.7574462, 3.441493, 0.5726777, 0.5778753, 5.475935
375.7587005281553, -0.00149919, 1.585907, 0.2650737, -0.6160755, 1.778498, -0.5638538, -2.201765, -1.201586, 5.180701, 2.423955, 0.09458914, 2.21993
375.8586629385113, 1.662699, 1.479521, 0.08819772, -1.257298, 0.4089237, 1.587463, -0.549605, -2.208476, 7.18992, 2.77223, -2.593728, 3.171646
375.9586253488673, 1.167796, -1.648834, 1.627295, -1.349076, -3.605095, 0.1066275, -0.01139863, -0.8133201, 4.870349, 5.527962, -2.463055, 2.698922
376.0585877592233, 3.96246, 0.2701864, -0.5734936, -1.212481, -2.957777, 1.105441, -1.474751, -1.315651, 5.919408, 2.097347, 0.8215696, 3.335871
376.1585501695793, 0.5070075, 1.672092, 0.3927957, -2.032193, -1.951302, 0.9881542, -2.542523, -1.115921, 5.900694, -0.2745572, 1.337938, 2.846421
376.2585125799353, 2.972964, -0.2322027, -1.928495, 0.7809224, 0.02055852, 1.197223, 0.4251626, 2.562316, 5.361331, -0.3327547, 0.4837485, 4.546342
376.3584749902913, 6.11103, 0.9853495, 0.4661947, 0.006814139, -0.3755331, -0.1899864, 1.64682, 0.1423017, 4.972322, 0.378908, -0.3056767, 4.080276
376.4584374006473, 3.732684, -0.2435475, 0.1023288, -0.8576789, 2.265669, 1.942431, 0.08484399, -1.592541, 5.147874, -0.5923455, 0.7692403, 4.284917
376.5583998110033, 2.573605, 0.00155653, 0.05882092, -1.010433, 1.412502, -0.1975854, 0.8007424, -0.7005709, 5.034924, -1.576506, 3.09874, 2.670063
376.6583622213592, 2.454721, 1.041646, -0.1296989, -0.6638822, 1.012749, 0.9710845, 0.2389942, -2.403463, 6.314146, -1.247955, 0.2979275, 2.557042
376.7583246317152, 2.042192, 2.049396, -0.06880093, 0.2885636, 0.01308317, 1.623393, -1.352722, -0.3077918, 5.507957, -0.009747472, -0.6384237, 3.633311
376.8582870420712, 5.044162, 0.01695527, -2.468614, -0.7870274, 2.106198, 1.82517, -2.012111, -0.746431, 7.002507, 1.337386, -2.113643, 3.488724
376.9582494524272, 5.037502, 0.07198376, 0.8610727, -0.2687002, 1.981573, 1.817175, 0.01658095, 0.03304516, 6.359306, -0.09969942, 1.252449, 3.336117
377.0582118627832, 3.624298, 0.4894874, 0.0568068, 1.601129, 1.285747, 1.567699, -1.719737, 0.05146912, 5.711395, -0.008318823, -1.711227, 2.458025
377.1581742731391, 4.95842, 0.003102492, 1.144894, -0.4630468, 4.86529, 0.5515545, -1.074988, -0.413824, 7.716418, 1.352218, -1.579104, 2.393722
377.2581366834951, 4.171073, 2.606821, -0.0565272, -0.2219555, 2.037032, -0.8259493, 0.0984149, 1.21766, 6.189816, 1.502254, 0.7841663, 2.868351
377.3580990938511, 4.021852, -2.190217, 2.224961, -0.9975117, 2.457235, 0.4616631, 0.3250038, -1.088954, 8.297963, 2.167988, -0.2599736, 2.756138
377.4580615042071, 4.07448, -0.4697643, 1.578218, -1.189702, -0.7523329, 0.9222749, 0.5289735, -2.021074, 6.852216, 3.651789, -0.3883005, 3.888336
377.5580239145631, 2.200325, -0.3577652, -0.07770216, -0.633863, 2.334288, 0.7080894, 0.4904664, -0.3473922, 6.964768, 1.554283, -0.3420173, 4.301131
377.6579863249191, 2.349608, -0.7473234, -1.321513, -1.395898, 1.628907, -0.1696759, -1.464229, -0.266424, 7.554408, 2.274249, -0.5998144, 2.877927
377.7579487352751, 1.712814, -1.927094, -0.7165412, -2.215483, 1.271778, 0.3362825, -1.516471, 0.3217753, 6.922977, -0.6232958, 0.2119424, 2.658512
377.8579111456311, 2.337535, -0.3763486, 0.9610374, -0.3588118, -3.013688, 0.7858288, 0.843495, -1.593382, 8.173512, -0.252266, -1.447007, 4.842216
377.9578735559871, 1.790001, -0.1156814, -1.982152, -1.468055, -0.2228987, 0.8436611, -1.351901, -0.0655397, 5.406384, 1.81365, -1.368287, 3.508638
378.057835966343, -0.9313365, -1.131634, -0.8259404, 0.01144903, -2.032472, 0.3872454, -0.1723069, -1.261415, 6.877292, 1.203193, -1.413867, 2.539958
378.157798376699, 3.776538, -1.090892, 2.200159, -1.567777, 1.187224, -1.066949, 0.1222572, -1.260531, 6.780435, -0.3317834, -0.0215021, 1.021792
378.257760787055, 1.503525, -0.4276299, -0.6329085, -2.45208, -0.243308, 0.3482502, 0.3265139, 0.9072579, 4.897227, -0.639336, -1.243154, 2.241987
378.357723197411, 0.857457, -0.6904147, 0.9634579, -1.4733, 1.077602, -1.456393, 0.0188958, -2.086313, 5.134688, -1.432283, -0.4742932, 1.936486
378.457685607767, 1.666702, 0.04968642, 0.9919636, 0.1671318, -0.01604083, -0.2345335, -0.1827025, -0.4439643, 5.805153, -0.2835943, -0.4278931, 0.7632266
378.557648018123, 2.761268, -0.5723205, -0.7224402, -1.570622, -0.530978, -0.5657076, -0.8413209, -0.4303648, 6.373309, 1.420879, -1.04708, 2.717016
378.657610428479, 0.6046644, -0.07288648, -0.6062088, -0.4929089, 1.057243, -0.9377397, -0.8455942, -1.488653, 5.160939, 0.3463773, -0.4728409, 4.002698
378.757572838835, -0.2911625, -0.3382633, -0.9585046, -1.170665, 2.596015, -0.7300279, -0.2983364, 0.2007243, 6.461062, 0.2095737, -0.3110803, 3.04623
378.857535249191, 0.3246807, 0.3698936, 2.101752, -1.169156, 0.6656687, -0.4187128, 0.3275345, -0.7228633, 7.22687, 0.5572573, -0.404059, 3.875822
378.9574976595469, 2.187741, 0.5710185, 0.2764241, 0.1978527, 0.9658459, 0.5618976, -0.08648869, -1.44592, 4.363673, -1.676401, -1.19973, 3.49965
379.0574600699029, -0.1652277, -1.037032, -2.779553, -2.143614, 0.302528, -0.01139398, 0.08919893, -1.199972, 5.20107, -1.843653, -1.399246, 3.560286
379.1574224802589, -1.150818, -0.5472416, -1.6429, 0.2831554, 2.341448, 1.082923, 0.6103231, -1.201033, 5.484368, 1.308647, -2.105593, 4.575756
379.2573848906149, -0.6580679, 1.312644, 2.068433, -4.091491, -0.7732413, 0.6369988, -0.03047929, 1.151172, 5.324659, 1.974983, -0.2599012, 4.670299
379.3573473009709, 0.8252731, -1.236461, 0.784772, 0.3674465, -0.3759909, -1.877358, -0.6543315, -0.09835847, 8.114237, 0.4207743, -0.5604801, 2.810274
379.4573097113268, -0.6328323, 0.4785585, 0.03841983, -0.9764152, 0.4330544, -1.546541, -0.6643059, -1.383908, 5.720203, 1.899235, -0.1958035, 3.187115
379.5572721216828, 1.137015, 1.950157, -0.4042915, -1.631784, 0.2549074, 0.6035429, -0.2196266, -1.709608, 5.606391, 0.805557, -1.104901, 4.039742
379.6572345320388, 1.314888, 0.404065, -0.4851061, -1.782253, -0.3119613, 0.9792716, -1.445959, -0.2838229, 7.972978, -0.04972912, 1.154931, 2.561312
379.7571969423948, 0.6999591, -1.304454, 1.703379, -0.8138102, 0.8645672, 0.7860861, -0.1613998, -0.3095794, 4.348519, 0.1380367, 1.509521, 0.5829084
379.8571593527508, 0.9235831, -1.14717, 0.2679779, -1.58073, 3.318649, -1.631491, 0.1212152, 0.7812436, 5.073468, -0.3019835, 0.9903446, 4.179631
379.9571217631068, 0.04862777, 0.8037253, -0.6071156, -1.43997, 3.010054, -1.496352, -0.04495232, 0.7588576, 6.573206, -0.8943959, -0.6030765, 4.791141
380.0570841734628, 0.5956652, -2.794255, -1.522218, -2.330719, 1.339003, -0.6878066, -1.218746, 1.246665, 4.648622, 2.132101, 1.222913, 3.469839
380.1570465838188, 0.1114971, -1.106011, -0.02045089, -1.022578, -1.961954, -2.111764, 2.060649, 2.386974, 6.058074, 4.404048, -2.43077, 3.969541
380.2570089941748, 1.207711, -0.7099826, -0.5152444, -2.219323, -2.266112, -1.557212, 0.1823549, 0.6483423, 3.986736, 5.546604, -0.391004, 1.593153
380.3569714045307, 1.646066, 0.4639721, -0.9194742, -1.350368, -2.905624, -1.459998, -0.4138321, -0.3868547, 5.569395, 0.005295691, -0.8185977, 3.681416
380.4569338148867, 2.291367, 0.007412504, 0.7311891, -0.69682, -2.420767, -2.625243, -0.6120312, 1.117977, 7.31494, -2.470741, -2.386271, 2.085582
380.5568962252427, 2.397449, 0.0296882, -0.1453468, -2.154431, -2.386612, -1.989585, 0.2182209, -0.6392012, 6.105822, -0.7988023, -0.4673634, 5.04446
380.6568586355987, 0.5747101, 0.3587651, 0.8549116, -2.328392, -0.1190017, -0.3019548, -0.5905185, 0.6060751, 4.896553, 1.82724, -0.2329358, 4.316436
380.7568210459547, 1.404241, -1.235348, 1.217622, -1.660144, -1.400073, -0.7931185, 0.3784518, -0.2666695, 6.002255, -0.7277178, -1.521346, 2.146564
380.8567834563107, 2.649568, -0.2009954, 1.533891, 0.1097386, -0.1562726, -0.2463624, -1.427402, 1.353055, 5.846171, 0.7393832, 1.628676, 2.874437
380.9567458666667, -0.2930531, 0.8311437, -0.4549404, -2.211457, 0.5522323, -0.587861, -0.2115389, -0.3651381, 4.169281, -0.8865782, 1.407241, 3.12256
381.0567082770227, 1.807119, 0.1897697, 0.8930875, -1.626056, -0.8390255, -0.2440964, 0.3220238, 0.379492, 5.08552, 0.2977573, 0.4864863, 4.053079
381.1566706873787, 1.318936, 1.367546, -0.722836, -0.6843872, 0.378694, 0.09309595, 0.08118195, 1.648569, 6.425848, 0.1085014, 0.8510354, 4.205213
381.2566330977346, 1.290243, -0.7826766, -0.3757732, -2.295232, -1.592457, 2.307393, -0.3668976, -0.05305666, 7.200699, 0.5008095, 1.939305, 2.394228
381.3565955080906, 2.358742, -0.6353709, 0.8253981, -0.05977942, 0.01199346, -0.1918601, 0.04166996, -0.04854266, 2.78238, 0.2472167, 0.4739371, 2.351841
381.4565579184466, 3.514507, -1.38903, -0.6500684, -0.7624468, -0.1301504, 0.03025406, -0.1457938, -0.9853054, 5.932291, 1.087483, -1.679913, 2.331008
381.5565203288026, 2.898156, -1.384031, 0.02135937, -0.6004753, 0.6436881, 0.6303578, 1.280921, 0.10483, 6.61109, 1.076599, 2.033263, 3.862264
381.6564827391585, 2.501391, -0.7514843, 0.6628873, 0.865971, -0.5202432, 0.6677999, 3.264745, -0.1506864, 6.607361, 1.558273, 0.4593648, 3.049566
381.7564451495145, 3.137319, 0.07575307, 0.1392737, -0.2263334, -0.5253602, 1.619558, 4.219095, 0.3579704, 5.662483, 2.070891, 1.516311, 4.194276
381.8564075598705, 2.877117, 0.8745365, 1.282968, -1.525805, 1.204941, 2.332715, 5.730274, -0.899772, 10.29682, -1.083819, 0.9217855, 5.890764
381.9563699702265, 3.037508, -0.2831464, 1.901821, 0.6775753, 2.00686, 3.002568, 6.17731, 1.719173, 8.523452, 1.332478, 0.07858711, 6.022715
382.0563323805825, 1.524, -0.7754462, 0.131096, -0.8506762, 1.432342, 3.716632, 8.242155, 1.402853, 5.917377, 0.6252909, -0.0619089, 6.093788
382.1562947909385, 3.553163, 0.06506485, -0.6885288, -0.01924906, 1.844268, 6.820268, 8.729169, 1.787662, 6.8469, 4.408441, 0.1350209, 4.085385
382.2562572012945, 3.533038, -1.350993, 1.100361, 1.904096, -0.31158, 5.383488, 8.517348, 1.340764, 7.32668, 0.5845646, 0.1760064, 4.062012
382.3562196116505, 2.173748, 0.2188944, -0.7765023, -0.376617, 1.007245, 4.018742, 8.78659, 0.3397825, 6.986645, -0.5880265, -0.166157, 5.337929
382.4561820220065, 2.857306, -0.3112964, 2.324338, 0.804117, 2.304407, 4.603761, 11.42579, -0.002276799, 7.559472, 2.86485, 2.043577, 5.993659
382.5561444323625, 2.765167, 0.6345371, 2.611449, 0.6967083, 0.9640622, 6.88554, 11.75249, 4.928919, 6.696794, 1.915534, 1.462944, 6.47145
382.6561068427184, 4.928369, -0.3102165, 4.052492, 0.4959857, 1.253238, 6.430218, 12.83164, 1.88183, 6.550939, 2.961403, 0.1092677, 4.788061
382.7560692530744, 3.981892, 0.8158447, 0.66439, -1.386137, -2.052954, 9.021917, 13.40324, 2.120008, 6.780571, 3.01206, 1.457485, 7.541844
382.8560316634304, 3.840208, -0.7150419, 1.982185, 2.299296, -1.770376, 13.78214, 13.56117, 2.459737, 8.639865, 3.572342, -0.2502416, 7.603333
382.9559940737864, 3.384144, -1.691171, 1.60007, 0.8942979, -0.6187874, 12.84593, 11.36147, 1.896324, 7.382575, 2.761839, 4.314198, 6.764939
383.0559564841424, 4.891989, -0.3607527, 1.320331, 3.430434, 1.182213, 13.13552, 10.85114, 2.213763, 6.683192, 2.019871, 2.324625, 6.738763
383.1559188944984, 2.050996, -1.838279, 2.458758, 1.283147, -2.358222, 11.29618, 10.59908, 4.538722, 5.459892, 2.395697, 1.445503, 5.577586
383.2558813048544, 4.542453, 1.108164, 2.341519, 1.184567, 0.8198951, 10.50833, 9.573109, 1.567003, 5.718117, 1.308184, -0.08947219, 6.334074
383.3558437152104, 3.959051, -0.8020052, 1.15413, 1.832183, -0.8493618, 9.601478, 8.903893, 2.349037, 7.417151, 3.03992, 1.843376, 5.574076
383.4558061255664, 2.378095, 0.3133654, 3.365753, 2.136822, -1.668625, 9.297902, 8.298324, -0.5550794, 6.156545, 3.298537, -0.2084714, 5.495062
383.5557685359223, 3.726586, 1.12525, 1.232355, 2.785372, 0.08220886, 7.181522, 8.915744, 0.7088206, 5.420394, 0.6702467, 2.633645, 5.180387
383.6557309462783, 1.611069, -0.9937552, 1.4434, 2.008831, -1.266718, 7.004577, 8.364985, 0.08845509, 6.608569, 0.1767746, 0.6478772, 5.1488
383.7556933566343, 0.3867054, 1.330752, 0.8840948, 0.3932041, 0.7873126, 5.669789, 5.983027, 1.74235, 8.794902, -0.4516281, 0.8133042, 5.891097
383.8556557669903, 2.61586, 0.3402217, 1.732153, 3.04139, 1.14521, 5.727312, 6.448202, 3.072117, 4.616543, -0.1944084, 0.7208701, 4.616471
383.9556181773463, -0.1683028, 0.3604497, -0.2126401, 2.206537, 0.08044526, 3.581335, 5.429919, 3.621047, 5.596433, 1.006938, -0.3263226, 7.540398
384.0555805877023, -0.2749246, 0.9738899, 1.24862, 1.76698, -1.785837, 3.018387, 6.654707, 3.735296, 5.765982, -0.6038339, 1.335799, 2.870161
384.1555429980583, 2.056286, -1.368021, 3.068422, -2.409862, -4.095794, 3.422347, 5.122992, 5.287114, 5.066525, -3.146009, 0.2022937, 5.169899
384.2555054084143, 1.424929, -0.5815666, 1.596437, -0.1456738, -1.421615, 2.654968, 6.061065, 6.270833, 5.199743, 2.600687, 1.582701, 5.450418
384.3554678187703, 0.8046559, -1.550115, 1.869728, 1.007911, -2.509485, 4.996428, 3.887683, 4.226624, 6.940379, 0.7170545, 1.033864, 5.641015
384.4554302291262, 0.02048417, -0.3835318, 1.685699, -0.03769936, -2.038262, 3.759452, 4.723974, 7.77868, 4.710561, 0.3501678, 0.2648516, 4.181919
384.5553926394822, 2.204425, 0.04538856, 2.815831, 0.5100279, -1.840996, 2.246268, 3.350303, 15.67567, 6.198248, -0.1286793, 0.5036187, 5.449032
384.6553550498382, 4.784195, -0.2296743, 1.82875, -0.09862943, -0.08543944, 4.193467, 4.365511, 16.91381, 6.386273, 2.386894, -0.4486978, 3.131732
384.7553174601942, 0.5721037, -1.110622, 0.8607222, 0.5622361, -3.416272, 1.629753, 3.232841, 19.39977, 6.706649, -1.157679, 0.01725468, 6.70495
384.8552798705501, 0.3567123, -0.280946, -0.3397924, -1.68381, -0.9806762, 2.074906, 3.109553, 21.56195, 5.879032, -1.427878, -0.1911189, 5.92559
384.9552422809061, 0.1176193, -0.05292625, -0.4747061, -0.3014718, -3.329327, 1.946109, 1.988283, 23.06225, 4.903255, -1.244639, -0.6902657, 5.283404
385.0552046912621, 1.857767, -1.445454, 0.7817983, 0.08511604, 0.1235772, 1.832674, 3.837837, 25.81312, 6.302286, -1.510867, 1.778704, 5.25638
385.1551671016181, 1.790293, 0.5924762, -0.9389279, 0.6945757, -2.654658, 2.623127, 1.427892, 30.84942, 5.315076, -2.571098, 2.191993, 5.341063
385.2551295119741, 0.397979, 0.009454768, -0.6900874, 1.658239, -1.745488, 1.750737, 2.906257, 30.82837, 4.745806, -1.72965, 2.089823, 5.595251
385.3550919223301, -0.2004212, -1.784128, -0.2463507, -0.9341428, -2.293176, -0.7764828, 2.060913, 30.7245, 4.07855, -0.4427, 1.440533, 4.769708
385.4550543326861, 1.888057, -0.7029395, -0.3770847, -0.1559603, -1.267627, 1.103614, 2.563661, 29.62829, 6.478022, -2.879721, 1.538599, 4.360466
385.5550167430421, -0.05012032, -1.836493, 0.2255567, -2.154924, -0.7772479, 2.157972, 1.587575, 29.25452, 4.188084, 0.2776841, -0.151896, 5.907731
385.6549791533981, -0.9357021, 0.1233556, -0.07908192, 0.3039292, -0.589891, 0.6325197, 4.275893, 26.38717, 5.20893, -1.803466, 2.374983, 3.286783
385.7549415637541, 1.394158, -1.012685, -1.049894, -1.703882, -3.421285, 0.6456006, 3.423778, 23.86438, 5.021416, 0.2195597, -3.642343, 6.306969
385.85490397411, -0.6610669, -0.9600178, 1.791259, 0.1565251, -0.738302, 0.3234254, 1.345122, 23.29718, 2.416219, -0.1696617, 0.9819871, 5.578218
385.954866384466, 0.9253571, -0.3888464, 1.878733, -0.09394462, -2.91687, 1.279033, 3.377789, 21.5259, 4.968293, -1.702512, -1.042374, 5.461108
386.054828794822, 0.6642159, 0.05872226, -0.004833026, -1.038705, -0.9425244, 1.40925, 3.638041, 23.15009, 3.892766, 1.17801, 0.3917411, 3.581662
386.154791205178, -1.666304, -0.009334157, 0.3788474, 0.1744862, -3.729288, 2.959494, 2.338965, 21.79672, 5.273292, 0.5857438, -0.5051434, 4.760066
386.254753615534, -1.398612, -1.443553, 1.927322, 0.7272527, -1.941427, 2.038174, 0.7678279, 22.89886, 5.179197, 0.7796414, 0.8556152, 6.113253
386.35471602589, -0.1743455, -2.517002, 2.463685, -0.5557311, -3.109137, 0.1442737, 1.975965, 19.83338, 6.498782, -1.447919, 1.634253, 3.031568
386.454678436246, 0.1712471, -0.2772509, 0.0156633, -0.5476612, -2.955786, 0.5635298, 1.561878, 20.74032, 6.12258, 0.99652, 1.761717, 1.544747
386.554640846602, 0.4165555, 0.3312314, 0.1184589, 1.239882, -1.887167, 1.743571, -0.3901107, 22.10439, 7.806836, -0.7286185, 0.5909688, 3.807408
386.654603256958, 1.03556, -0.1163219, 0.4582033, -0.9125776, -2.678291, 2.419775, -0.6255086, 19.18668, 6.322148, 0.2081403, 1.800041, 4.627623
386.7545656673139, -0.4400854, 0.03632582, 1.245998, -0.1745722, -2.679576, 0.806356, 0.8710664, 19.65652, 4.72537, -0.313294, 0.7578738, 4.908963
386.8545280776699, -0.5468566, 0.7240247, -0.09204733, -0.1304935, -1.167184, 4.578575, 0.1553171, 18.57942, 4.394152, 0.6123382, 1.069227, 3.718145
386.9544904880259, 1.645336, -1.698219, 0.7005634, 0.7569904, -0.7862544, 0.6370643, 0.7804816, 17.77419, 7.064269, -0.2231987, 0.8906131, 4.210763
387.0544528983819, 2.007512, -1.35474, 0.9449771, 0.8595325, -1.770234, 2.658802, 1.714974, 25.25031, 7.607408, 0.3733676, 0.7580757, 6.928432
387.1544153087378, 2.056262, 0.2030466, 1.157599, -1.23531, -3.318412, 1.323346, 0.156796, 27.68578, 5.160427, -1.643141, 1.688353, 5.528922
387.2543777190938, 0.485944, -0.2025767, 1.761436, -0.4783407, -0.6611926, 2.404615, 1.685233, 26.15421, 4.912335, 1.114446, -0.3120663, 5.847678
387.3543401294498, 1.234181, -1.106012, 1.274061, -0.4877172, -2.570192, 0.3473221, 1.745459, 28.26773, 6.615964, -0.0634317, -0.7707381, 4.764857
387.4543025398058, 1.148925, -0.9529284, -0.7196627, -0.7939382, -5.272325, -0.07306946, 3.000821, 25.48993, 6.081287, -2.660458, -0.2874641, 5.774903
387.5542649501618, 0.8277887, 0.2222412, -0.07463926, 0.07004634, -3.574396, 1.581117, 1.372657, 24.29785, 5.594302, -1.678143, -0.7658603, 6.313701
387.6542273605178, -1.354175, 0.1527921, -0.4681896, -0.4980507, -4.490448, -0.4185595, 0.8989387, 22.65116, 5.609795, -2.023619, -0.721379, 1.86457
387.7541897708738, -0.8937978, 1.299394, -0.5522004, -2.554464, -3.40424, 0.5761575, 1.864782, 24.84544, 6.87583, -1.05403, -0.7138907, 4.833502
387.8541521812298, 0.4747067, 1.29388, 0.6873381, 1.929687, -2.485764, 0.4102708, 0.6804152, 25.01048, 6.199582, -0.9589174, 1.905976, 5.83922
387.9541145915858, 0.1107765, -0.255161, -0.5268066, 0.3425603, -2.428308, 1.413123, 1.230681, 21.97316, 5.505504, -1.075003, 1.63404, 3.888714
388.0540770019417, 0.6153734, 0.9426786, 1.443784, -2.166332, -3.251178, 0.4811739, 2.37611, 20.26381, 4.046787, -1.813903, 0.2494619, 5.26112
388.1540394122977, -0.9945322, -1.372481, 0.4733592, 0.3965335, -2.648198, 1.588114, 1.05645, 20.1522, 5.781904, -1.59217, 0.5164196, 4.717224
388.2540018226537, 0.3441777, 3.219939, -0.9741435, 0.01464793, -1.614962, -0.4212061, 0.1311083, 22.10204, 5.48209, -0.6624812, 1.801142, 5.261769
388.3539642330097, 1.098129, -0.3843944, 1.605835, -0.3327586, -3.075697, -0.2498584, 1.588775, 21.3062, 5.121431, -2.425649, 1.379649, 3.134304
388.4539266433657, 1.265253, -1.086993, -1.425028, 0.2921983, -2.86797, 0.3052434, -0.699578, 21.04358, 6.205864, -0.7896535, -0.07029323, 5.824067
388.5538890537217, 0.1300383, -0.2198611, 1.173969, 1.464058, -0.9710132, 0.7097169, 1.19558, 23.25761, 8.044644, -0.4378134, 1.505265, 4.715295
388.6538514640777, 0.3625844, -1.782268, 1.847656, -1.572925, 2.211136, 0.4773003, 0.6178092, 25.65926, 6.630592, -1.068233, 1.802458, 4.340762
388.7538138744337, 0.5722176, 0.2318701, 0.3269989, 1.164322, 0.8013625, -0.2583164, 1.136924, 23.50715, 5.182516, -0.1185737, 0.6975837, 4.801693
388.8537762847897, -0.6847664, 0.2428058, -0.8386549, 0.9317252, -1.838205, 0.8804672, 2.680421, 22.35982, 6.8607, -0.01980495, 0.6951763, 5.511302
388.9537386951456, -0.1727875, -0.8830609, -0.5146114, 0.04801938, -4.756588, -0.0645736, 0.2962713, 22.48304, 6.011102, 1.926985, -1.396636, 3.354359
389.0537011055016, -0.1057186, -1.799866, 1.378993, 0.1269131, -1.77426, 1.475996, 2.306726, 21.79882, 6.065173, 1.814851, -0.7475883, 4.537568
389.1536635158576, 0.7575433, 0.1462884, 0.6664822, 0.5119323, -2.794578, 2.195978, 0.4023756, 20.69015, 6.50894, -0.4646103, -0.7230403, 5.864575
389.2536259262136, -0.8321009, 1.737216, -2.18787, -0.008728339, -0.9569151, -0.3942588, 0.1059792, 18.35556, 6.849481, -1.644218, -0.7435316, 4.251071
389.3535883365696, 0.3090638, -0.8270528, -0.8427022, -0.6070632, -1.198907, 1.129256, 1.768235, 20.3955, 3.721137, -0.1798365, -0.5817205, 2.268359
389.4535507469255, 0.4806805, -2.063504, -0.3762078, 0.5144995, -2.379092, 0.8072669, 0.8044078, 19.79898, 5.441523, -0.6123211, -0.8381204, 4.824739
389.5535131572815, -0.03794054, 2.641894, 0.3879036, 0.6816097, 0.5183157, -1.085002, 0.8736612, 19.99221, 3.63554, 1.627652, -0.7217835, 3.539696
389.6534755676375, 2.777315, -0.6054485, -0.2745921, -2.320933, -0.04714313, 1.286025, 1.009175, 20.31245, 6.790277, -0.5327957, 0.3931639, 3.940046
389.7534379779935, -1.369864, -1.196074, 1.877602, -1.904814, -0.5751619, 1.342614, 0.5086407, 19.40993, 5.513176, 0.7439475, 0.2524757, 2.913301
389.8534003883495, -2.33182, -1.900812, 2.192697, 0.5636078, 0.3967082, -1.445789, 0.48892, 19.39619, 4.837566, 0.8483131, 1.325998, 3.335189
389.9533627987055, -0.4849373, -1.591084, 0.8311017, 1.265866, 0.1326833, -0.778165, 0.1673498, 18.79753, 5.776936, 1.283165, -0.9403309, 3.91744
390.0533252090615, 0.3187201, -0.5516802, -0.1498627, -4.818033, 1.870983, -0.1729646, -0.2736864, 17.59376, 4.278654, 1.108382, 1.628603, 3.622243
390.1532876194175, -0.008925739, -0.6442409, -0.6738995, -1.839916, -0.1047872, 0.7448101, 0.8018932, 17.56758, 5.327856, 2.980008, 1.186742, 3.210044
390.2532500297735, 1.29043, 0.4257042, -0.8579832, -0.3583651, -2.128932, 0.9804342, 1.526518, 16.91993, 5.728216, 2.425812, 0.5912621, 2.700875
390.3532124401294, 1.615468, 2.341688, 0.7143168, -0.7207554, -1.814735, -0.7580584, -0.2639683, 16.90152, 3.621809, 4.016697, 0.3236997, 2.968141
390.4531748504854, 1.060681, -1.747476, 1.255425, -2.975724, -4.916142, -2.026816, 1.430284, 16.67701, 4.564397, 2.816049, -0.7240212, 1.8653
390.5531372608414, 0.8883895, -1.746223, 0.5507522, -1.801357, -2.763955, 0.9475519, -0.3727471, 16.76602, 5.196293, 1.891355, 0.1886453, 1.511976
