 , C00, C01, C02, C03, C10, C11, C14, C15, C17, C18, C19, C23, C27, C28, C29, C30
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
568.788410352551,0.00000005114955,0.001383262,0.5817437,0.00000321141,1.460038E-11,0.0192369,0.1070894,0.001873205,0.007013242,0.04250167,0.0004721188,2.816983,0.3614294,8.940458,17.03502,10.08616
568.888373166321,0.00000004149972,0.001130902,0.5375609,0.000002732635,1.124615E-11,0.01527949,0.08704909,0.001668981,0.1808968,0.03647741,0.0003793657,2.661075,0.3231094,7.949088,16.29169,9.353333
568.988335980091,0.00000003367042,0.0009245819,0.4967338,0.000002325239,8.6625E-12,0.0121362,0.07075907,0.001487023,0.1450228,0.03130703,0.000304835,4.6012,0.2888521,7.067647,15.5808,8.673749
569.088298793862,0.0000000273182,0.0007559026,0.4590075,0.00000197858,6.672411E-12,0.009639548,0.0575175,0.001324903,0.116263,0.02686952,0.0002449467,7.07498,0.3187713,6.283945,16.23769,8.043541
569.188261607632,0.00000002216437,0.0006179968,0.4241464,0.000001683602,5.139518E-12,0.007656505,0.04675391,0.001180457,0.09320669,0.02306099,0.0001968241,6.683409,0.284974,5.587144,15.52915,7.459122
569.288224421402,0.00000001798286,0.0005052504,0.391933,0.000001432602,3.958785E-12,0.006081412,0.03800457,0.00105176,0.07472268,0.01979228,0.0001581558,6.313509,0.2547601,4.967608,15.52263,6.917165
569.388187235172,0.00000001459023,0.0004130733,0.897677,0.000001219022,3.049309E-12,0.004830347,0.03089254,0.0009370935,0.05990428,0.01698689,0.0001270843,5.964083,0.2277495,4.416771,14.8453,6.414585
569.488150048942,0.00000001183765,0.0003377128,0.8294995,0.000001037283,2.348773E-12,0.07389507,0.02511144,0.0008349283,0.04802454,0.1884935,0.0001021171,5.633995,0.2036027,3.927013,14.19752,5.948521
569.588112862713,0.000000009604374,0.000276101,0.7664999,0.0000008826394,1.809175E-12,0.8055531,0.02041218,0.0007439015,0.0385007,0.1617761,0.00008205506,5.322176,0.182016,3.491563,13.578,5.51632
569.688075676483,0.000000007792423,0.0002257295,0.7082852,0.0000007510507,1.393542E-12,1.639305,0.01659233,0.0006627988,0.03086555,0.1388457,0.00006593441,5.027616,0.162718,3.104398,12.98553,5.115521
569.788038490253,0.000000006322312,0.0001845478,0.6544917,0.00000063908,1.073395E-12,6.977706,0.01348731,0.0005905382,0.02474454,0.1191655,0.00005298084,4.749358,0.145466,2.760164,12.4189,4.743843
569.888001304023,0.000000005129551,0.0001508792,0.6047838,0.0000005438025,0.1717761,15.64781,0.01096334,0.0005261557,0.0198374,0.1022747,0.00004257215,4.486501,0.1582265,2.454101,11.877,4.39917
569.987964117794,0.000000004161815,0.000123353,0.5588512,0.0000004627294,0.1323129,12.42875,0.008911708,0.0004687924,0.01590341,0.08777813,0.00003420837,4.238191,0.1414507,2.181976,11.35874,4.07954
570.087926931564,0.000000003376651,0.0001008487,0.5164071,0.0000003937432,0.1019159,9.871911,0.007244007,0.000417683,0.01274957,0.0753363,0.00002748775,4.003624,0.1264536,2.735181,13.51816,3.783133
570.187889745334,0.000000002739615,0.00008244998,0.4771866,0.0000003350418,0.07850213,7.841066,0.005888392,0.0003721458,0.01022118,0.1271622,0.00002208746,3.78204,0.1130465,2.431888,12.92829,3.508262
570.287852559104,0.000000002222762,0.00006740793,0.4409448,0.0000002850919,0.1592218,6.228006,0.004786462,0.0003315732,0.008194198,0.109138,0.00001774813,3.57272,0.1010609,2.162226,12.36416,3.253363
570.387815372874,0.000000001803418,0.00005511013,0.4327625,0.0000002425889,0.1226428,4.946784,0.003890743,0.0002954239,0.00656919,0.0936686,0.00001426131,3.374985,0.0903461,1.922466,11.82465,3.016983
570.487778186645,0.000000001463187,0.00004505592,0.3998947,0.0000002064224,0.2605385,3.929134,0.003162645,0.0002632158,0.005266441,0.08039185,0.00001145951,3.188193,0.08076728,1.709292,11.41335,2.797779
570.587741000415,0.000000001187144,0.00003683598,0.8683594,0.0000001756478,0.2006834,3.120834,0.0025708,0.0002345191,0.004222043,0.06899697,0.00000920816,3.01174,0.07220405,1.519755,14.80513,2.594501
570.687703814185,9.631783E-10,0.00003011568,0.8024086,0.0000001494613,0.1545792,2.478818,0.002089711,0.000208951,0.003384761,0.05921722,0.000007399112,2.845052,0.06454872,1.351236,14.15911,2.405992
570.787666627955,7.814661E-10,0.00002462142,1.793988,0.0000001271788,0.1190668,1.968876,0.001698651,0.0001861704,0.002713522,0.05082367,0.000005945472,2.68759,0.05770503,1.201403,15.4621,2.23118
570.887629441725,6.340354E-10,0.00002012953,1.657737,0.0000001082183,0.09171283,1.957603,0.001380772,0.0001658735,0.002175398,0.04361983,0.000004777417,2.538843,0.05158693,1.068184,14.7874,2.069069
570.987592255496,5.14419E-10,0.00001645713,1.648758,0.00000009208451,0.07064308,1.554886,0.00112238,0.0001477894,0.001743991,0.03743708,0.000003838839,2.398329,0.0461175,2.334284,14.14215,1.918737
571.087555069266,4.173692E-10,0.00001345471,2.08116,0.00000007835605,0.05441382,1.235016,0.0009123422,0.0001316769,0.001398136,0.03213068,0.000003084655,2.265591,0.04122796,2.075445,18.50395,1.779328
571.187517883036,3.386287E-10,0.00001100006,1.923098,0.0000000666743,0.041913,1.762458,0.0007416101,0.000117321,0.001120869,0.02757643,0.00000247864,2.1402,0.03685682,1.845307,20.84234,1.650047
571.287480696806,2.747433E-10,0.000008993222,1.777041,0.00000005673413,0.03228407,1.399886,0.0006028282,0.0001045303,0.0008985875,0.0236677,0.000001991683,2.021748,0.1327598,1.640689,19.93288,1.53016
571.387443510577,2.229105E-10,0.000007352512,1.642077,0.00000004827589,0.02486725,1.111902,0.0004900173,0.00009313403,0.0007203868,0.02031299,0.000001600394,1.909853,0.1186842,1.45876,19.0631,1.418983
571.487406324347,1.808565E-10,0.000006011131,1.517363,0.00000004107866,0.01915435,0.8831621,0.0003983174,0.00008298023,0.0005775255,0.0174338,0.000001285979,4.112886,0.2018572,5.973303,18.23128,1.315884
571.587369138117,0.9215862,0.000004914469,1.402121,0.00000003495443,0.0147539,0.7014784,0.0003237779,0.00007393344,0.0004629953,0.0149627,0.000001033333,6.496187,0.1804556,22.58404,17.43575,1.220276
571.687331951887,0.7477206,0.000004017881,1.295632,0.00000002974323,0.0113644,0.5571706,0.0002631874,0.00006587296,0.0003711777,0.01284186,0.0000008303233,6.13665,0.3520151,36.06492,16.67494,1.131614
571.787294765657,0.6066564,0.000003284865,1.19723,0.00000002530895,0.008753586,0.4425497,0.0002139355,0.00005869126,0.0002975687,0.01102163,0.0000006671968,5.797012,0.3146932,49.52484,16.78415,1.819014
571.887257579428,0.4922052,0.000002685579,1.106302,0.00000002153575,0.006742571,0.3515086,0.0001739005,0.00005229253,0.0002385573,0.009459406,0.0000005361184,5.476171,0.2813283,44.41424,16.22238,4.494072
571.987220393198,0.3993462,0.000002195626,1.02228,0.00000001832508,0.005193559,0.2791964,0.0001413575,0.00004659142,0.0001912485,0.008118614,0.0000004307919,5.173088,0.2515008,39.48933,15.51451,4.167547
572.087183206968,0.324006,0.000001795059,0.9446387,0.00000001559308,0.004000411,0.2217603,0.0001149044,0.00004151186,0.0001533216,0.006967867,0.0000003461579,4.886778,0.2248358,35.11052,14.83753,3.864746
572.187146020738,0.2628793,0.000001467571,0.8728945,0.00000001326838,0.003081372,0.1761398,0.00009340164,0.0000369861,0.0001229161,0.005980229,0.0000002781512,4.616315,0.2009979,31.21726,14.19009,3.583945
572.287108834509,0.2132848,0.00000119983,0.8065991,0.00000001129026,0.00237347,0.1399044,0.00007592283,0.00003295375,0.00009854039,0.005132581,0.0000002235053,4.360821,0.1796874,27.75571,15.6403,4.987116
572.387071648279,0.1730467,0.0000009809346,0.7453389,0.000000009607043,0.001828198,0.1111234,0.00006171493,0.00002936102,0.00007899865,0.1495288,0.0000001795951,4.119468,0.1606363,24.67799,14.95783,4.624767
572.487034462049,0.1403998,0.0000008019744,0.8249908,0.000000008174773,0.001408195,0.08826312,0.00005016585,0.00002615998,0.00006333227,0.1283343,0.0000001443116,3.891472,0.143605,21.94155,14.45555,4.288746
