 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18
Time(s)/Cell Status, rejected, accepted, rejected, rejected, accepted, accepted, accepted, accepted, rejected, rejected, rejected, rejected, accepted, accepted, accepted, accepted, accepted, accepted, rejected
51.58071414625228, 1.442745, -2.017528, 1.931205, 4.261425, 0.4449365, 1.255867, 0.1279199, 3.097906, -2.151716, -0.08509099, 3.889261, -2.268632, -0.4179479, 1.172958, 1.47937, -1.14677, 1.981014, -0.2557332, 8.99727
51.68067677056673, 2.277239, 0.7567238, 2.22794, 4.247705, -0.3967329, 0.7363476, -0.5586896, 2.575863, -2.043884, -0.5368222, 4.105067, -1.05479, 0.7260792, 0.5331938, -0.06745084, 0.7408121, 0.2691826, 0.8925029, 8.552275
51.78063939488117, 2.726233, 0.559357, 1.24614, 3.293705, -0.6076472, 2.540371, -1.364804, 2.157477, -0.1362979, 1.393314, 4.284897, -0.2881227, 0.6763083, 0.7391379, 1.076548, 0.4351659, -0.3205297, 0.4245824, 8.127894
51.88060201919561, 2.030739, -0.5440891, 1.96121, 3.685682, -0.4580563, 0.3029402, 0.55547, 3.965604, -0.8650131, -1.593362, 5.748139, -0.4081614, 1.129962, -0.04258209, -0.1355105, -1.133655, -0.8988689, 1.169338, 7.723158
51.98056464351006, 2.011792, -1.866858, 2.836299, 3.243526, -0.008921846, 0.7755544, -2.064053, 1.189057, 0.2439049, 0.1480223, 5.642222, -0.7833914, 0.4770306, 1.002547, -0.02491566, 0.3718728, 2.18579, 0.4462314, 7.337142
52.0805272678245, 3.711604, -0.9023577, 1.868883, 1.404513, -2.485303, -0.2881377, -0.05627215, 2.378033, 0.2907584, -0.9786822, 3.788096, -2.41822, -0.9228817, 0.9899331, -0.8998483, -0.1167655, 3.214449, -0.5149211, 6.968973
52.18048989213894, 2.093904, -0.9933985, 2.371017, 4.951143, 0.5673972, 0.3222842, 0.2624072, 2.431299, 0.7187524, -2.164845, 5.798374, -0.7875614, -0.7471616, -0.8628519, 1.904353, 1.600919, 2.030225, -0.2525229, 6.61781
52.28045251645338, 0.5342346, 1.005794, 2.762631, 4.427688, -1.475156, 0.1491844, -0.7626847, 1.918751, -0.3828239, -0.2922912, 5.395141, 0.8285137, -1.711248, 1.468445, 1.518653, 0.07680091, 1.197903, -0.01388915, 14.72236
52.38041514076782, 0.509408, 0.4799649, 1.955091, 5.958258, -0.9560196, 0.2308646, -0.3720333, 3.109336, -1.532755, 1.239226, 4.59877, 2.696259, -0.5128309, 1.928216, -1.120915, 1.049214, 0.5987473, 0.5285353, 14.02272
52.48037776508227, 1.143222, 2.039287, 0.9086354, 2.802634, -0.8039949, 0.3298266, 0.07254983, 2.80971, -2.014108, -0.2016269, 5.594703, -0.5045128, -0.2894422, 7.077599, -0.1700624, -1.776645, 1.745083, 2.422801, 13.35493
52.58034038939671, 2.092035, 1.505362, 0.6077845, 2.235135, 0.3659554, 0.8567179, -2.019913, 0.7336844, -1.089116, -0.03301835, 3.137904, 0.6775084, -1.274388, 6.465845, 0.8323183, 0.07208312, 1.579197, 0.04202946, 12.71754
52.68030301371115, 2.344539, 1.003987, 1.105351, 2.47074, 0.03686343, -1.284665, 0.3426271, 0.5534561, 0.3756509, 0.2801744, 3.602328, 0.3382524, -0.6634695, 4.589272, 0.2576236, 0.4376209, 0.821818, 0.525924, 12.10916
52.7802656380256, 2.101115, 0.7474295, 0.7259207, 1.828074, 0.3516841, 1.485739, -0.342568, 0.6559446, 0.9604252, -1.522712, 4.581254, 0.6912575, -0.369688, 3.050009, 0.8871061, -0.0250807, 0.7931886, 0.3937643, 13.14859
52.88022826234003, 2.902675, 0.440764, 0.2472122, 2.396472, 3.023144, 0.8728428, -0.1419805, 2.121063, -0.9885166, -0.06470842, 5.733913, -0.8165206, 0.4568461, 2.452377, -0.7193442, -0.2593362, 2.537494, 1.545193, 12.52132
52.98019088665448, 2.643232, 2.312816, 2.085188, 4.258246, 1.200402, -0.3493021, 1.156086, 0.8102748, 1.325698, -0.008707648, 6.231058, -2.833518, -0.7317784, 0.5764957, -0.611783, 0.6688408, -0.440785, 2.117172, 11.92254
53.08015351096892, 1.238079, 0.2832648, 0.7952206, -0.2841954, -1.602093, 0.1667183, -0.4592426, 2.834442, 3.876999, -1.412481, 4.119695, -0.4579986, -1.035122, 1.879628, -0.8258086, 1.114505, 0.1027987, 0.1197914, 19.66331
53.18011613528336, 1.968288, 1.985409, -0.001136424, 3.249841, -1.825432, -1.383254, 2.476711, 1.180228, -0.04214138, -0.3904507, 5.802287, 0.1547287, 0.08885053, 3.278058, -0.8745185, -0.04966107, -0.1674303, 0.413464, 18.74326
53.28007875959781, 0.6994407, 1.976384, 1.385228, 1.937058, -1.429065, -0.5214093, 1.64431, 3.673306, -1.798358, -0.9740772, 5.859396, 0.06955044, 0.3542834, -1.033252, 3.419806, 0.8073035, 1.421027, 1.157696, 17.86483
53.38004138391225, 1.148126, -0.511964, 1.357638, 3.035604, -1.348053, 2.788194, 1.475721, 0.4944943, 0.7427639, -0.8351252, 3.642151, -2.439976, 0.02253349, 0.7681723, 3.296771, 1.160895, 0.3864907, 0.1772722, 17.2335
53.48000400822669, 1.77506, -0.3657109, 3.818254, 1.603967, -0.08419412, -0.7123971, 3.066718, 4.821101, -4.208275, -0.7066165, 5.445337, -0.9057976, 0.3148816, 4.545625, 3.841488, 0.8494962, 2.406743, 1.651637, 16.42342
53.57996663254114, 0.3727504, -0.4938616, 0.7466297, 1.201067, -0.4909357, -0.05367352, -0.2401827, 1.338136, -0.2962364, 2.459233, 1.950914, 0.05668734, -1.480413, 3.721808, 5.167223, 0.4830975, 0.7688866, 0.9135261, 15.64998
53.67992925685557, 0.9869251, 1.002383, -0.3331417, 1.459839, -0.8466896, 0.7177235, 0.1113784, 2.781427, 0.4426938, 2.173438, 2.119735, -0.766609, -0.5918622, 3.401233, 5.01038, 0.423021, 1.807204, 0.6071302, 14.91152
53.77989188117002, 2.102713, 2.925502, 1.706296, 0.4074793, -1.331405, -2.063721, 0.3234957, 0.8416587, 0.4959593, 4.648269, 3.110152, -0.1730181, 1.417396, 4.139639, 2.377693, 0.7335802, -0.8680606, -0.8714212, 14.20646
53.87985450548446, 2.080165, -0.517494, -1.339855, -0.004769211, -0.6828585, -3.188172, 0.2223082, 2.759651, 1.377195, 1.386452, 3.836494, 1.800718, -0.9557832, 1.812183, 3.757622, 1.064605, 1.781772, 0.4798889, 13.53327
53.9798171297989, 0.499033, 1.545946, 0.9849591, 0.5947881, -0.4035781, -2.087596, 0.9580424, 3.343433, 1.216256, 1.4564, 3.258915, 0.247096, -0.017868, 1.943141, 4.439639, -0.4389614, 1.410303, -0.7612635, 14.87518
54.07977975411335, 1.425665, -0.3069038, 0.771772, 3.699852, -2.504658, -1.89013, 2.064774, 2.240345, 0.5882936, 0.843952, 3.434764, -1.994214, -0.83845, 0.6988933, 1.402072, 0.455323, 1.541094, 1.761379, 14.17209
54.17974237842779, 1.27436, -0.0490165, 1.188939, 1.155002, -1.606396, -1.625618, 0.07888174, 2.78549, 0.5163361, 1.547739, 3.808327, -1.900777, 1.167161, 0.1959091, 5.588686, -0.1369045, 1.249081, 0.7871311, 13.50078
54.27970500274223, 2.960214, 0.8034182, 2.20903, 0.4200747, -0.6967006, -0.7543562, 1.90644, 5.67803, 0.4466445, 0.8571934, 3.228469, -2.384015, 0.0386614, -0.8850743, 3.78167, 0.461213, 1.051108, -0.3750293, 12.85979
54.37966762705667, 3.669268, -0.3881372, -1.496114, 1.663087, -1.33126, 1.241386, 1.428699, 6.823355, -0.9654244, -0.3841989, 7.255602, -1.192455, 0.1044434, -0.4015435, 4.427605, -1.028151, 2.118246, 2.312283, 12.24776
54.47963025137111, 0.8944217, -0.03670576, 1.255096, -0.8417147, 2.775238, 0.04710297, 0.6707186, 6.327457, 0.6005847, 0.8486112, 4.845666, -1.20559, 0.1394531, 2.013896, 3.351331, 1.437688, 0.8764546, 1.00286, 11.66337
54.57959287568556, 1.498067, 1.027627, 0.9511796, -0.4769542, 1.920321, -0.8307856, 2.744596, 4.368415, -0.2875132, -0.316659, 6.377795, 1.464677, 0.8610111, -1.329874, 3.07844, -0.2412269, 2.2843, 0.09568601, 13.66995
54.6795555, 1.748858, 1.348149, 1.038337, -1.115191, 0.7210198, -0.8168979, 2.801847, 4.629467, 1.215406, 1.719906, 4.730869, 3.063344, -0.743443, 0.7105632, 2.283956, 0.03287695, 0.3657781, -1.404309, 13.02165
54.77951812431444, 2.145182, -0.0642765, 0.7198477, 0.7499908, 0.2165025, 0.3185506, 1.620497, 3.367582, 1.541427, 1.747553, 4.804379, 3.538434, -1.320139, 0.350235, 3.209819, 1.235511, -0.4159399, 1.702995, 12.40261
54.87948074862889, 1.842611, 0.283967, 2.513542, 0.9863142, -0.656667, 0.7253621, 2.19205, 3.988154, 0.680847, 0.6130573, 5.64675, 1.836174, -0.2234102, 1.442498, 3.513472, -0.372711, 0.552614, 2.854033, 15.93319
54.97944337294333, 1.818663, 1.267102, 0.5687183, 1.208709, 1.124973, -0.9478736, 4.190073, 5.539503, -0.2067504, 0.5908653, 6.837853, 2.378826, -0.4048768, 0.6362518, 1.641488, 0.04760699, -0.2311549, 1.203538, 15.30313
55.07940599725777, 3.203561, 2.095288, -0.01300477, 2.703795, 0.5472522, 0.01770735, 3.073252, 2.914587, -0.3879403, 1.178959, 2.789566, 0.9212293, -1.346038, 0.08819747, 2.379221, -0.8007231, 0.8528029, 1.974831, 14.57843
55.17936862157221, 1.127093, 1.517641, 0.2783432, 3.484649, 0.2279084, -0.1373347, 2.924668, 1.698637, 3.919801, 0.006569648, 2.399097, 0.7895933, -0.7653226, 2.928858, 1.377933, -0.5862125, 0.6246774, 0.4658362, 13.88664
55.27933124588665, 3.335118, -0.07513417, 1.146173, 4.923563, -0.8400599, 0.2759521, 5.447974, 2.336128, 1.915199, -0.2306894, 5.687147, 0.6456058, -1.668146, 0.02207381, 1.996574, -0.3495409, 1.500274, 2.311294, 13.22626
55.3792938702011, 1.789461, 0.9070755, 0.6150041, 3.457934, -0.03183395, -0.2909243, 3.865214, 2.672736, 3.472328, -0.8819087, 7.01343, -2.216912, 0.6600673, -0.407482, 1.859946, -0.3463464, -0.09294633, 0.1468172, 12.59585
55.47925649451554, 1.541179, -0.1289124, 0.7256007, 3.553651, -0.1043162, 0.5286253, 3.13732, 2.539359, 1.47403, 0.3132651, 6.133137, -1.076263, 0.1391825, -1.51044, 2.181217, -0.02539287, 0.9577321, 1.776412, 11.99404
55.57921911882998, 1.320107, 0.3831337, 1.643022, 1.322287, -0.3348079, 0.7095578, 3.939488, 4.717941, 1.487369, 2.509616, 4.801427, 0.13389, -1.03024, -0.03291716, 2.706084, 1.53329, 0.5867231, -0.1977755, 11.41954
55.67918174314443, 1.624871, 0.4508467, -0.3997531, 2.225853, -0.9905599, -0.03328374, 6.200474, 4.27396, 1.333195, 0.02573086, 3.365307, -0.5301079, -0.5449915, -2.364075, 1.045742, -0.2203829, 0.2696888, 0.84817, 10.8711
55.77914436745887, 1.304536, 0.01950992, 0.5951409, 3.108594, 0.2867123, 1.191306, 5.11909, 3.502789, -0.283715, 0.7776095, 3.918661, 0.3149589, 0.8595068, -0.1697712, 1.262511, 0.1864145, 0.7342384, -0.2828107, 10.35443
55.87910699177331, -0.6702652, 0.1867833, 0.3408441, 1.068807, 3.075608, 0.1001346, 4.984189, 2.679866, -0.49616, 0.4623651, 4.709602, -1.246484, -0.2130778, 1.695404, 1.886206, -1.059282, 0.6975339, 0.3830508, 9.85412
55.97906961608775, 0.4358314, 0.7179366, 0.2749285, 1.37516, 4.225672, 1.505081, 2.955168, 4.742753, 0.1788391, 1.366592, 2.308264, -1.079852, -1.372288, -0.009365496, 3.677256, 0.1141913, 0.8088017, -0.04231018, 9.376501
56.07903224040219, 1.030131, 0.7781363, -1.314678, 0.5828543, 2.980436, -0.1321197, 5.573032, 2.950852, -0.293389, 1.700518, 4.910619, -0.3679901, 0.4953136, -0.1108524, 5.506774, -0.7989689, 0.8580239, 0.1303861, 9.900748
56.17899486471664, 1.32296, 0.5259237, 1.728406, 1.766721, 1.492423, -1.656363, 4.045799, 3.258855, 1.60225, 1.13341, 5.351352, -0.9877494, -0.3902212, 0.4913234, 2.590368, 0.3848986, 1.327874, 0.4432117, 9.421315
56.27895748903108, 0.6275272, 0.385203, -0.7720662, 2.445692, 1.261133, -2.274684, 5.528341, 3.901022, 0.329766, -1.015186, 4.71114, -2.314785, 0.393043, 0.644691, 0.8967698, -0.6749495, 0.9858067, -0.1367869, 8.963603
56.37892011334552, 1.016762, -0.2169849, -1.149798, 0.08307172, 0.7794491, -0.1514395, 5.795534, 2.015389, -1.42153, 2.30132, 4.252636, -0.6325247, 0.8171623, 0.2428032, 1.776956, 0.618363, 1.529388, 1.678309, 10.50687
56.47888273765997, 2.074211, 2.919413, 2.685701, 1.881282, 1.209847, -0.1512302, 3.826576, 3.445638, 0.5148804, 0.01564753, 3.121762, 0.477373, 0.5340433, -0.01989418, 2.359454, -1.125483, 1.688308, -0.5366668, 10.00049
56.57884536197441, 2.846652, 0.389861, 1.368535, 0.1253175, 1.131578, 3.463583, 1.573765, 3.523, 0.07994936, 0.7746581, 4.857222, 0.6251588, 0.5491027, -0.02804921, 4.015683, 0.9463542, 0.9062077, -0.1658346, 9.517021
56.67880798628885, 2.078431, -0.4098857, -1.015303, 1.403201, -0.4341463, 0.8607424, 2.417191, 2.504373, -0.7345558, 2.325953, 5.006998, 0.7325311, 0.9024988, 0.8370841, 1.465058, 0.2279411, 0.259231, -1.161052, 12.60941
56.77877061060329, 2.584097, -1.018809, 1.267047, 0.7332101, 1.736551, -1.878391, 2.018395, 2.932533, -0.7788699, -1.406809, 4.859696, 1.376028, 0.1196073, 1.623564, 4.557735, -0.2680224, 0.2242018, 1.212352, 12.58565
56.87873323491773, 2.925164, -0.4475682, 0.7524522, 0.6143491, 0.3981404, -0.6095477, 3.666137, 0.772755, -0.9998372, 0.2836834, 4.613298, 0.1230847, -1.706766, -0.4047879, 3.033477, 1.731597, 1.21203, 1.718887, 11.98412
56.97869585923218, 2.761792, -1.045569, 1.544138, 5.090364, -1.315379, -0.586754, 4.034975, 3.726336, -0.4205343, 1.4949, 4.194067, 1.853597, -1.281909, 1.852895, 1.629333, 0.269985, -0.5702019, -0.187088, 18.31188
57.07865848354662, 2.402295, 1.965102, 0.05442055, 4.720076, -0.6951945, -2.420717, 2.570428, 5.162917, -0.5271784, 3.490415, 5.599473, -2.418504, 2.405247, 1.218036, 0.4836781, -0.8547809, 0.3402435, 0.9120638, 17.45282
57.17862110786106, 1.923457, -0.9672774, -0.3973677, 2.944061, 0.6848736, 0.7143779, 3.076311, 2.531217, 1.5232, 1.347748, 5.137377, -0.2032725, -1.201741, 1.086967, 2.797559, 0.6402885, -0.0101591, 1.097558, 16.63264
57.27858373217551, 1.064345, 1.215112, -0.6244313, 2.483528, 0.2616987, -1.296267, 2.509759, 2.96679, 1.516092, 0.2525167, 6.618593, 1.575969, 1.529368, 2.010845, 1.634107, -0.008442049, 0.7641057, 1.483436, 15.84956
57.37854635648994, 1.729527, 0.3785801, 1.54729, 1.704708, -1.270012, -0.7660803, 1.942549, 1.891529, 1.350226, -0.8514082, 6.449296, 0.08584628, 0.3133515, -0.3126909, 0.1975785, 1.451699, 2.582377, 2.018414, 15.10192
57.47850898080438, 1.323081, -0.7924873, 0.6632834, 2.638624, 0.9435616, -0.6193163, 3.992755, 4.003321, -0.9657394, 0.8816104, 6.071845, 2.424065, -0.003612038, 0.3177992, 0.7222514, -0.2347613, 1.654594, 0.5505795, 14.3881
57.57847160511883, 4.412528, -0.4076807, 0.4167762, 2.98564, -0.1182286, -0.4772795, 2.854289, 3.171745, -1.392458, -0.2362368, 4.608549, 1.666495, -0.1787583, -0.1088546, 2.671278, -0.2139679, 2.0445, 1.545101, 13.96357
57.67843422943327, 1.437554, -0.9134914, -0.4680274, 1.40987, -1.450461, 1.062829, 3.50494, 0.7400867, 0.1711385, 0.9587774, 4.572904, 0.6671541, -0.05505132, -1.640667, 0.8612604, -0.819115, 1.355858, 4.997977, 13.29474
57.77839685374772, 1.922113, 0.1914223, 0.2329557, 0.3669277, -2.432891, 0.4766335, 1.879123, 1.317571, -2.00837, -0.9724187, 4.165479, -1.056832, 0.7254914, 0.5322624, 0.8738515, -1.319396, 1.306056, 17.13976, 12.65661
57.87835947806216, 4.450301, 0.5586057, -0.4351691, 0.9375501, 0.7009069, -0.7612244, 1.877148, 3.488472, 0.2945465, 0.6712828, 3.439753, -2.296454, 0.2649204, 2.004216, 0.5767416, -0.8817688, 1.12536, 16.72157, 12.04777
57.9783221023766, 2.963882, 0.2419703, 0.627749, -0.6538317, -0.994706, -0.2220686, 2.442748, 3.063989, 1.66825, 1.271634, 4.652617, -2.274698, -1.26172, 2.458925, 1.413936, -0.2859003, 0.3004773, 11.61947, 11.46685
58.07828472669105, 1.802207, 1.323378, 0.4473684, 0.947951, -1.218511, 0.8186579, 3.244643, 0.9373137, 1.542315, 2.028542, 5.54572, -1.965435, -0.3802574, 0.732646, 3.929153, -2.017447, -0.5630989, 10.32156, 10.91256
58.17824735100548, 2.000255, 2.282023, -1.518745, 1.574441, 0.6245703, 0.5975081, 4.66112, 3.16057, -0.5525258, -0.970023, 4.108595, -1.545136, -0.5379796, 1.14371, 5.452527, -0.8824732, 0.7243611, 5.505827, 16.46428
58.27820997531992, 3.00561, 0.2065585, -0.2366671, 0.5037088, 4.283255, 0.5003164, 3.283703, 0.375602, -0.5564741, 0.5131898, 4.077602, 0.340883, -0.2744358, 0.4480574, 3.211443, 1.354181, 0.6658336, 5.687527, 15.68572
58.37817259963437, 3.772512, 0.7956411, -0.6239493, 1.338351, 5.574122, -0.2655664, 3.888347, 3.111901, -2.646891, -0.2203583, 5.218859, 0.1780309, -1.176543, 1.175358, 3.358245, -0.458196, 0.04678199, 3.862433, 14.94261
58.47813522394881, 3.873875, -0.2444002, -1.481232, 3.427247, 1.662499, -0.04361374, 3.269149, 2.782539, -1.230786, -0.6662428, 4.935881, -1.772999, -1.254597, 0.3532059, 5.059898, -0.8942109, -1.302604, 3.744947, 14.23331
58.57809784826325, 0.317465, -1.089069, 0.01270817, 2.237494, 1.640801, 0.1315331, 4.335982, 4.2355, -1.274621, 1.290479, 3.52619, -1.550092, -1.069493, 0.7839692, 5.608194, -0.5424653, 1.485089, 3.792237, 13.55628
58.6780604725777, 2.235429, 0.5887621, 1.145559, 1.536449, 3.713804, -1.674256, 1.025923, 3.018663, 0.2066204, 0.942412, 4.408233, 0.7823336, 0.6996961, 2.161823, 4.082215, 0.05696893, 3.126797, 2.540057, 12.91005
58.77802309689214, 2.359226, -1.114115, -1.69305, 2.144654, 1.301096, -0.7279542, 3.212587, 4.018574, -1.117228, 0.9087982, 5.232975, -1.531355, 1.377821, 0.6524233, 3.809004, 1.327956, 0.2562044, 2.759422, 12.29321
58.87798572120658, 1.35627, -0.2657268, 0.1879055, 1.210689, 1.598871, -1.095104, 2.759728, 1.261393, 1.116354, 0.7817255, 4.622929, 0.07845055, -0.0256056, 1.14271, 4.321006, 0.8198706, 0.9641023, 3.838641, 11.7044
58.97794834552102, 2.264499, -0.5140942, 1.008843, 1.887765, 0.8639957, -1.494394, 4.663499, 4.906807, 0.9810095, 0.677977, 3.453297, 0.4296704, -1.387498, 1.902105, 4.177797, -0.5211931, 0.3534758, 1.974206, 11.14237
59.07791096983546, 2.519694, -0.878928, 0.01996375, 0.5737597, 1.743473, 0.07794088, 3.550473, 3.504751, 0.7488368, -0.2108118, 3.923537, 2.583467, -0.4890419, 1.435103, 4.165147, 0.4977841, 1.522856, 1.807608, 10.60587
59.17787359414991, 0.8935948, 1.276215, 0.004111979, 1.792404, -0.4731124, -0.07154423, 3.310569, 3.605852, 0.9380684, -0.1549287, 4.331281, 0.08444674, 0.6126445, -0.8826413, 4.191526, 0.4300125, -1.252043, 1.879084, 10.09374
59.27783621846435, 0.3180046, 0.3653, 0.2774383, 0.6014093, 1.969472, -0.006505002, 2.858495, 3.440977, 0.8878562, 1.280706, 4.896465, 0.4666643, -1.172978, 0.2090582, 3.808382, 0.6199008, 1.023128, 1.038169, 9.604877
59.37779884277879, -0.7357569, 0.7510535, -0.1167565, 0.09810076, -0.01500058, -0.4064408, 4.054327, 2.900846, 1.041937, -1.07103, 3.886553, -1.438019, 0.6026451, 0.2499438, 3.544561, -0.1136964, -0.0230452, 0.5974463, 9.138213
59.47776146709324, 0.3200295, 0.1250734, -0.2115878, -0.4842436, -0.7691798, 0.9869046, 5.016384, 1.612041, 2.313124, -0.5264031, 3.609657, 1.955759, 1.255124, -0.1202343, 4.674612, 1.221069, -0.1332963, -0.6604311, 8.692736
59.57772409140768, 2.121676, 0.9226146, 0.2134034, 1.039052, -0.6852973, -1.615625, 4.480182, 0.5307183, -0.06556931, 0.5717945, 3.330328, -0.1956062, 0.8757569, -0.05004057, 3.432265, -1.000769, 2.309088, 2.094744, 10.09076
59.67768671572212, 1.212914, 0.5135913, 0.7836217, 0.6153889, 1.471457, -0.06606799, 6.301016, 0.7900456, 0.2705033, -0.6600399, 6.015724, -1.786527, -0.1015181, 0.916961, 1.808777, 0.1697615, -1.451239, 0.09278681, 12.80602
59.77764934003656, 1.396065, 0.4605336, 0.9732677, 1.148454, 1.291883, -0.3136605, 3.229881, 0.6924327, 0.7241391, 0.02707479, 3.235545, 0.1653001, 0.1005638, -0.4257678, 5.041281, -0.07125472, 0.583887, 0.6991304, 12.19576
59.877611964351, 0.3245538, -1.037675, 0.0398316, 1.050198, 1.342054, 3.100794, 2.486445, 3.553907, 0.2071146, 1.002196, 4.515798, -1.775572, 0.3568582, -0.1475409, 3.126164, 0.02172746, -0.9126527, 1.862782, 11.61312
59.97757458866545, 0.1683508, 0.8449617, 1.223377, -1.048687, -1.012756, -0.0996156, 4.952114, 3.569096, 3.392876, -0.6647303, 4.606243, -0.2886312, 1.577263, 0.9003041, 2.968724, -1.825175, 3.614562, 0.2812589, 11.05683
60.07753721297989, -0.7367603, 1.599529, 0.2833317, 0.5265428, 1.240342, -1.071769, 4.526109, 3.720316, -0.1172868, -1.161232, 4.046323, 1.182193, 0.176831, -0.2220244, 3.057519, -1.047713, 6.247375, -1.111399, 10.52572
60.17749983729433, 2.929832, 1.87847, -0.6007552, -0.2136958, -1.485898, -0.9671257, 3.105464, 7.951388, -1.85091, 1.702859, 3.787915, 2.23408, -1.75237, -0.4509989, 4.019924, -0.9633192, 4.179115, 1.627771, 10.27371
60.27746246160878, 1.894993, 1.137616, 2.136247, 1.486576, -0.6535684, 1.086344, 6.017488, 6.949653, -0.595672, -0.6706659, 3.710817, 1.570372, 0.8414251, 1.62507, 1.592856, 1.017252, 2.150906, 0.9127617, 10.69722
60.37742508592321, 2.904536, -0.04276535, -0.1977344, 0.5437003, 1.961577, -0.0930851, 3.136869, 3.912973, -1.111872, 0.03984229, 3.582145, 2.067702, 0.9864222, 1.708468, 4.076519, -0.7153018, 2.099119, 0.912537, 10.42739
60.47738771023766, 2.665304, 0.1720488, 0.9867821, -0.5097354, 0.5201187, 1.192326, 6.21614, 6.131665, 1.391675, -0.07448065, 2.153889, -0.7185102, 0.4667763, 5.502241, 2.62205, -0.04039538, 2.100964, -0.1982883, 12.18021
60.5773503345521, -0.03543266, -0.5254197, 0.9029517, -0.3830091, 1.812613, -1.307449, 3.686964, 5.852145, -1.686391, -0.4577114, 2.826668, 0.2632597, 0.3683099, 5.325844, 1.70515, 0.4747728, 1.818837, 1.092718, 11.58777
60.67731295886654, 1.027092, 1.456605, 1.347739, 1.153408, -1.024939, -0.3636928, 3.644681, 4.378459, -0.4418801, -1.533744, 4.465316, 1.417111, -1.351133, 3.098352, 3.461318, -1.658937, 2.024467, 1.450488, 11.02287
60.77727558318099, 2.75736, 0.9468918, 2.203452, -0.4178628, 0.1380779, -0.4259661, 1.860343, 4.547339, 2.259049, -1.322914, 2.27897, -1.20387, -0.3458697, 0.8910136, 1.963427, 1.003411, 1.650361, 0.02312925, 12.13384
60.87723820749543, 3.037042, 1.386623, 1.72444, -0.8002831, 0.02071488, 0.4499969, 3.755183, 4.543258, -2.096449, -1.035461, 1.284313, -2.432002, 1.690814, 0.4516643, 4.236644, -0.7024422, 2.206517, 1.070395, 11.55778
60.97720083180987, 5.305539, 1.718612, -0.2035655, 2.08669, 0.1574387, -0.1966307, 3.188841, 4.173969, -0.1572536, 1.482764, 3.394741, -1.308915, -0.9851183, 1.430449, 5.60028, 0.4127268, 1.150864, 1.793428, 10.99615
61.07716345612432, 5.290589, 0.1251095, 2.110138, -1.060824, -2.113648, 0.4053487, 3.262317, 5.995224, -0.02652341, -0.08207928, 3.580635, -1.932453, -0.0882789, -0.84383, 5.918833, 1.032269, -0.658959, -0.00193947, 10.46048
61.17712608043875, 5.964416, 0.7436945, 0.7728966, 0.2953906, -0.6459662, -0.07694948, 3.5389, 4.935339, -0.03350332, -0.07901001, 0.4541869, -1.471927, 0.04863042, 0.7800899, 7.49757, -0.4000932, 1.153357, 0.4422955, 9.949553
61.2770887047532, 7.094748, -0.1608916, 1.43711, -0.5211518, -0.5521096, 0.6284158, 2.252434, 7.772063, 1.277404, 1.574459, 2.673211, -1.649671, -1.003306, 0.937605, 5.971529, -0.2788348, 1.527982, 0.05142239, 12.95686
61.37705132906764, 5.673478, 0.739052, 0.7888903, -0.2141636, 0.3744451, -0.3189213, 2.662513, 12.62266, -1.297129, -1.366646, 3.036393, 1.884633, 0.924283, 0.6500613, 3.466964, -0.7652389, -1.03665, 1.875598, 13.0186
61.47701395338208, 5.079018, -0.7370353, 0.6416383, 0.379927, 0.1616801, -1.272543, 2.308676, 14.01484, -2.541831, 0.1545772, 2.746722, -1.013361, -1.52732, 0.6470478, 3.779131, 0.01374566, -0.515813, -0.278279, 12.39404
61.57697657769653, 4.396494, 0.9057245, 0.537785, -1.509602, 2.425933, -0.7477574, 1.253004, 10.77969, -0.2005593, -1.085953, 3.420163, 0.5169011, -0.9227968, 0.08005155, 5.436787, -1.003561, -0.05798709, -0.5542721, 11.79807
61.67693920201097, 5.309291, 0.2477631, -0.04000454, 0.5961717, 3.344942, -0.9418365, 1.157289, 11.9489, -1.312309, 1.277406, 2.159314, 0.117838, -1.00707, 0.4356301, 4.502287, -0.308481, 0.5834428, 0.4061525, 11.22937
61.77690182632541, 3.247708, -1.526053, 0.645002, -3.303503, 1.561653, 0.4602821, 2.81421, 9.763089, 0.1991098, -0.2695099, 0.9016404, -1.295285, 0.708073, 2.324305, 3.629687, 0.2315261, 0.2297458, -0.5625826, 10.68668
61.87686445063986, 5.189149, -1.952102, -0.8189702, 0.2072389, 0.7416948, -0.01627332, 3.194931, 9.795057, 0.815505, -1.983263, 2.326436, 2.64479, -0.6254842, 0.9134139, 3.559405, -0.6524925, 0.09482992, 0.574851, 10.16881
61.97682707495429, 0.9562339, 0.9136187, -0.480409, 0.3213526, 2.421322, -0.6733873, 3.620753, 8.47982, 0.3771319, -0.7136529, 4.370963, 0.5628219, 1.483151, 4.781671, 4.105426, 0.6230832, 0.4422692, 0.2495493, 9.674598
62.07678969926874, 2.568124, 1.912541, -0.5434969, -2.389621, 1.897516, 1.147423, 4.428803, 8.828172, -0.6220322, -0.3330021, 4.253915, 0.4776177, -0.1136836, 12.14093, 5.340108, -0.494851, -0.9724562, 0.5234846, 9.202969
62.17675232358318, 2.425237, -0.6807362, 0.8135206, 0.2267272, 1.371935, 0.1753248, 2.535018, 7.477409, -0.997785, -1.860518, 4.476987, -0.7506081, 0.02431869, 11.36882, 2.243831, 0.1523732, 0.5433251, -0.7589536, 8.752879
