 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, rejected, accepted, accepted, rejected, accepted, accepted, accepted
455.75376, -3.467175, -1.157121, -1.216261, -0.5583041, 0.113289, 0.7761149, 1.46919, -0.9174418, 12.11782, 4.475002, -0.4589719, -0.2070459, 0.132458, 1.742013, 1.283949, 2.010242
455.853706, -2.380471, 0.2155151, 1.71718, -0.998835, 0.142515, 2.009329, 2.74763, -1.64016, 13.66486, 3.456575, -0.8039736, -0.8194095, 0.3479505, 2.068149, 0.2040294, 1.022763
455.953652, -3.107072, 0.7936721, 0.5931984, -1.68035, -0.6645268, 0.2372975, 2.860007, -2.233741, 14.66803, 3.816111, -2.396006, -1.093593, -0.5823979, 2.66618, -0.7119549, 1.2621
456.053598, -3.262278, 0.2516827, -2.00082, -0.8877603, 1.500268, -0.05205661, 1.89589, -1.8309, 15.20108, 3.421664, -0.5312513, 0.7802638, 0.2504654, 2.478455, 1.535363, 1.717053
456.153544, -2.498721, -2.104109, -0.002832716, -0.2960992, -0.4691948, -2.293617, 2.578252, -1.941103, 13.48846, 2.429928, -0.73786, -1.91812, -0.2629775, 3.367961, 0.886229, 0.3721649
456.25349, -2.188956, -1.037052, -0.1077288, -0.9598275, 0.4629831, -0.8261083, 1.169982, -3.434145, 14.95906, 2.395221, -0.2388321, -0.5897608, 1.095793, 2.783926, 0.94358, -0.8597674
456.353436, -2.928859, -1.572711, -2.551223, -0.2230563, 1.49917, -1.431233, 3.70079, -2.27165, 12.36348, 2.589546, -2.33812, -2.994867, -0.4722281, 3.2141, 0.1572888, -0.3089242
456.453382, -3.341151, -2.995712, -0.04702175, -0.4317273, -0.4813137, -0.565891, 2.575823, -1.748141, 12.61904, 1.356442, 0.4275399, 0.3099333, -1.60608, 3.83649, 1.40062, 0.6916347
456.553328, -3.984557, 0.003336566, -0.7014297, 0.4462617, -1.345092, -0.2111954, 2.591209, -2.478454, 14.28484, 3.450526, -0.05418997, -0.5138097, -0.09602965, 2.262663, 1.740916, 0.258765
456.653274, -1.743479, 1.082662, -0.03410731, -0.3527922, -1.920537, 2.50786, 1.848724, -2.509054, 11.51079, 2.173576, -2.339324, -0.2685654, 0.4680495, 1.36177, 1.113057, 0.5893884
456.75322, -0.9900954, -0.3209121, -0.4875676, 1.145457, 0.3662721, 0.7719519, 2.780558, -0.9336557, 12.55776, 4.316161, -0.990711, 0.3867766, -0.1548434, 2.212623, -0.3964804, 0.8195672
456.853166, -1.816398, 0.8962467, -0.7534448, -0.228843, -2.030506, -0.2944547, 3.169592, -0.2176375, 10.47739, 4.039708, -1.976112, -2.33207, 1.970995, 2.067872, 0.8733802, 1.169928
456.953112, -1.409677, 0.689481, 0.02575215, -0.5364292, 0.5619149, -0.165203, 1.988564, -0.468418, 9.736681, 1.915911, -0.2692123, -2.020719, -0.4800159, 1.622401, 1.041867, 1.056786
457.053058, -1.592859, 2.371864, -1.208986, 1.710315, -1.091411, 0.3157528, 4.453176, -0.2807335, 10.9796, 4.377923, 1.931712, -1.750757, -1.147243, 1.082667, 1.369588, 1.323467
457.153004, -1.199072, 5.649465, -0.4593574, 0.7855637, -0.2801505, -1.036025, 0.2980773, -0.4264657, 11.04702, 4.768389, -0.2596479, -1.510047, 0.9164612, 0.2588243, 0.6260404, 1.10701
457.25295, -1.558801, 4.989572, 0.7393027, -0.1405961, 0.554242, 0.7670761, 2.258418, -0.4659607, 8.423152, 4.172494, -1.666118, -0.6000215, 1.184144, 3.183982, 1.121644, -0.7213753
457.352896, -1.177993, 4.868862, -0.07438146, 0.2788645, -0.8366385, 0.7327086, 2.803562, -0.4136112, 10.56208, 2.857319, -0.9033832, -0.7069164, 0.7947705, 0.4866671, -1.181961, 0.007758581
457.452842, -0.4471994, 7.227053, -0.8966821, -0.2843799, 1.691894, 0.4935735, 1.286194, 0.08047812, 10.80236, 5.856344, -1.720972, -0.2028194, 0.8041642, 0.1681867, -0.2543896, -1.314442
457.552788, -0.3814461, 10.1625, 0.3599966, -2.245828, 0.007940009, -0.2019425, 1.724643, -0.9708598, 8.267176, 5.401056, 0.01502121, -1.927536, -0.01574357, 0.5245522, 0.3737054, 0.5086646
457.652734, -2.973514, 11.17985, -0.02892956, -1.368521, 1.135007, 0.6103878, 2.881697, -1.227326, 10.85702, 4.76517, -0.8984511, 1.414665, -1.167175, 2.613651, 2.529123, 0.6576731
457.75268, -1.483331, 12.83495, 0.8145807, -1.023339, 1.48768, 0.6010427, 1.194261, -0.3127483, 11.16157, 6.149836, -2.532836, -1.624879, 0.6935697, 4.701323, -0.6522761, -0.8971863
457.852626, -1.585307, 14.66074, -0.1818253, 0.526931, 1.385369, 0.344236, 2.630716, -0.2782271, 8.139173, 5.284727, -1.852551, 0.2327656, -0.8249295, 4.096385, 1.135752, -0.7109285
457.952572, -0.9825931, 15.61368, 1.518198, -1.373955, -0.5269449, -0.6472633, 0.7748171, -1.387776, 10.08725, 5.089611, -0.6103901, -0.2703292, -0.9942442, 3.497045, 2.020311, 0.5398111
458.052518, -2.139387, 16.37664, -1.920673, -1.236292, -0.9970756, 1.694538, 2.131182, -1.263903, 11.74789, 4.149384, -0.4378777, -1.169328, -0.00702699, 2.973842, 1.075946, -1.908766
458.152464, -1.560529, 14.25468, 1.100282, 0.147697, 1.267372, -1.082037, 3.073922, -0.5382854, 8.99521, 6.049316, -1.359979, 0.2312878, -0.08970979, 2.471291, -0.3299286, 0.2063565
458.25241, -0.5706805, 14.61537, -0.4125662, 0.3591765, -0.04240962, -0.5089839, 2.112089, -2.02064, 9.628698, 3.923685, -1.16481, -3.388713, -1.82404, 2.294949, -0.6434031, -0.04332947
458.352356, -0.3927481, 14.95715, 1.769328, -0.3072016, -0.9742622, 0.1877282, 2.005319, -2.823096, 8.163768, 5.655378, -0.1994944, -0.734266, -0.3810969, 4.081769, 1.326449, -1.499869
458.452302, -2.59657, 12.51006, 0.3774263, -0.6976521, -0.08114115, 0.03389877, 1.063869, -1.98709, 10.74814, 5.313047, -2.060965, 0.1931317, -0.9953588, 5.419991, 0.1257207, -0.3910036
458.552248, -0.5479354, 14.04726, 0.5257686, -0.6773012, -2.050856, -1.931775, 0.5193622, -1.085104, 9.31246, 5.090543, -1.511268, -0.991059, -0.3014353, 7.655806, -0.5261746, -0.3195463
458.652194, -2.018391, 12.50926, -0.5181045, -1.147095, 0.2789068, -1.64477, -0.396328, -1.515963, 9.318575, 5.657492, -0.9562864, -0.7077653, 0.5743997, 5.630196, -0.282053, 0.9140519
458.75214, -1.006094, 12.66421, -0.3518899, 0.5428213, -1.53647, -0.7057621, 2.352935, -1.303911, 9.376088, 5.521031, -0.9658335, -0.01915514, 0.7833866, 5.302767, 2.643329, -0.8645336
458.852086, -3.212868, 11.59225, -0.814176, -0.8354214, 0.08589408, -0.4776075, 1.634457, -2.043706, 7.711191, 3.609107, -1.564279, -1.01842, -1.141265, 8.214936, -1.785995, 0.1283273
458.952032, -2.724814, 11.30145, -0.07922074, -1.802627, -0.3787712, -1.945899, 1.657511, -1.565328, 10.01216, 4.609, 0.08644407, -0.620463, -0.05649159, 11.84838, 0.07232042, -0.7156922
459.051978, -2.060773, 11.42337, -0.2306678, -1.385819, 0.3944317, -0.879822, 1.977421, -0.9538354, 8.574552, 5.514079, -1.381492, 0.2273935, 0.9644191, 15.15558, 0.903854, 0.6265451
459.151924, -0.3112761, 12.05922, -0.01559011, -0.4024764, 0.02207743, 0.3627245, 1.181505, -1.197013, 8.799808, 4.543102, -0.6482678, -2.582138, -1.568941, 19.0921, -0.6655389, 0.1958186
459.25187, -2.999027, 8.899737, -0.06203273, -1.405197, -1.025597, 0.9970109, 1.698452, -1.22567, 8.433882, 4.586645, -0.8355466, 0.2369751, -1.407506, 15.20408, -0.5586013, -0.1062061
459.351816, -3.205575, 10.36815, -2.490625, -1.085639, -2.050046, 1.323709, 1.084532, -0.1376999, 9.119931, 4.118904, 0.9505386, 0.05475988, -1.631105, 13.07876, 1.386049, 1.477453
459.451762, -2.040933, 9.887718, -1.275701, 0.6326557, 0.3731399, 0.3407493, 3.242529, -2.333941, 6.861406, 2.036537, -1.348627, 0.2988282, -1.183269, 17.4752, 0.1543189, -0.5635099
459.551708, -2.556217, 9.960844, -0.5372697, -0.4400814, -0.2048121, -1.245334, 1.504606, -2.16879, 6.954179, 2.620665, -0.9472821, -0.002501157, -1.553412, 17.04243, 1.195, -2.433101
459.651654, -3.832892, 9.566845, -1.142746, -0.04598702, 0.3758413, -1.799628, -0.2835253, -2.160694, 7.332033, 3.56258, -1.970848, -1.051087, -0.9497424, 13.9511, -1.071105, -0.8724683
459.7516, -1.71082, 9.35821, 1.054492, -0.5094646, 0.1331983, -0.7747717, 3.145759, -0.5212876, 5.744895, 1.019366, -2.039269, -2.093143, -0.649392, 15.36571, 0.9721442, -1.913659
459.851546, -2.05198, 9.448213, 1.700979, 0.1300028, -0.5325583, -0.809348, 2.982436, 0.1772911, 5.421168, 2.298618, -0.07461039, -0.2031669, -1.261334, 15.72258, 0.5881028, -2.09523
459.951492, -1.762519, 7.746354, -0.2281294, -0.3974839, -0.1887622, -1.07055, 0.8134549, -2.242424, 5.873981, 3.360459, -0.4407663, 0.5562586, -0.3796643, 14.37227, -0.8704151, 1.707253
460.051438, -0.5864743, 8.729103, 0.4525519, 0.5567168, -1.637514, 0.2516517, 0.6661237, -2.178216, 5.358206, 2.499885, 1.515779, -1.914916, -1.203191, 15.82767, -0.8294048, -0.9600367
460.151384, -2.054462, 8.499734, -0.00561906, -1.126107, 0.3301201, -1.086281, 0.935337, -1.858319, 5.027748, 0.5756988, -0.3221092, -1.40993, -0.7098663, 13.24269, 0.02959464, -0.2941474
460.25133, -1.770891, 8.094756, 1.109895, -0.1756155, -0.2888533, -0.6460701, -0.3096722, -1.489722, 5.126431, 1.962774, 0.6973809, 0.145157, 2.572936, 12.03807, -1.174073, -0.5018616
460.351276, -0.1515275, 7.281562, 1.48578, 0.2645417, -1.209753, -1.666301, 0.6609629, -0.9836084, 5.877552, 1.203802, 1.565414, -0.1458428, -0.3863333, 11.82553, 0.6648518, -0.204665
460.451222, -2.130444, 8.232865, -1.090966, -1.238517, -0.6738591, -0.3629949, -0.2102827, -0.6175172, 5.813145, 1.776053, -0.1607478, -1.977189, -0.7673163, 10.92606, -0.9066696, -0.7208936
460.551168, -2.841088, 7.066608, -0.2105612, -0.5879954, -1.550612, 0.6292624, -0.4106593, -1.96004, 5.606127, 1.005209, 0.2882969, -2.135449, -2.113436, 11.70957, -0.6015159, 0.05971469
460.651114, -1.384233, 8.773033, -0.4509811, -0.8562924, -1.780389, -0.05713435, 1.881604, -0.6674696, 5.580603, 1.509568, 0.2505379, -0.8359017, 0.2352481, 11.8025, 1.921511, -1.860932
460.75106, -1.379359, 6.333719, 1.332768, -0.1360708, -0.2342572, -1.071275, -0.7253248, 1.859748, 3.937792, 1.689909, 1.364218, -1.150204, -1.197465, 12.0045, -0.4173516, 1.573417
460.851006, -2.523165, 6.005121, 0.3639525, -1.376236, -0.6336836, -0.1903682, 1.315035, 1.469099, 3.916595, 1.299489, 0.2294408, 0.239052, -1.099072, 10.0312, 1.927334, 0.8078864
460.950952, -2.065573, 6.473286, -1.267446, 0.5075519, 0.09399158, 0.01368208, 1.870252, -0.2092343, 2.914593, -0.1566052, 0.01664135, -1.698667, -1.129743, 10.13082, -0.3505464, 0.8593823
461.050898, 0.864262, 7.586346, 0.5698522, -0.939387, -0.4986968, 0.5432703, 0.2054485, -0.08943278, 4.292654, 3.142323, -0.2109656, 0.2807281, -0.2604314, 10.59023, 0.8485429, -1.338124
461.150844, -1.452897, 6.256522, -1.52299, -0.4786898, -1.505314, -0.4109666, 1.315024, -0.04129098, 4.112131, 0.6323006, 0.1975209, -1.128529, -0.7330229, 9.528046, -0.5673757, -2.251279
461.25079, -0.05354312, 7.97094, 0.7578096, -0.7056195, 0.5092214, 0.6417146, 0.1310839, -0.3415215, 3.886806, 1.967087, 2.576909, -1.186051, -2.67773, 7.462893, -0.03935628, -1.762513
461.350736, -2.299573, 6.240051, -0.8860446, -0.3775519, -0.5686546, -1.053086, 1.016824, -0.499054, 1.799373, 1.84324, 0.2636597, 0.6041379, -0.9456758, 14.57945, 0.6275629, -2.032546
461.450682, -0.4979656, 6.995787, 0.04668568, -0.1072062, -1.304573, 0.08739781, 0.690496, 1.109487, 2.993496, 3.035293, 0.245553, -1.586082, -0.2685705, 17.81688, 0.5449983, -1.342631
461.550628, -1.782648, 6.228538, 1.125085, -2.162375, -0.1152124, -0.3270455, 1.317575, 0.2592241, 1.601946, 0.4059097, 0.1801545, -1.136833, 0.7687733, 19.66522, 0.2845566, 1.310184
461.650574, -2.500532, 7.934765, 1.815585, 0.3124354, -0.9275234, -1.068772, 1.242126, -0.441527, 3.874516, 1.420429, 2.100204, -0.3850476, -1.57702, 16.37915, 0.4952984, -0.1825432
461.75052, -1.116687, 4.79347, 0.3855124, -0.1193584, 0.5917717, 0.02169861, -0.9589432, -0.6272985, 2.159758, 0.5759068, -0.458705, 1.172063, -1.077744, 15.98612, 1.284903, -1.154286
461.850466, 1.355722, 6.167583, 0.9911689, -0.06172577, -1.60955, -1.528061, 0.8299063, -1.031064, 2.82167, 2.131085, 1.811268, -1.851227, -0.3621521, 14.78018, -0.05710209, -0.4059344
461.950412, -0.7094189, 4.81288, 0.4231324, -0.7911221, 1.034643, 0.02293304, 0.126725, -0.8613226, 1.874432, -0.2182728, 1.438629, -0.2841871, -0.8402064, 16.74076, -0.4148534, 0.1866012
462.050358, 0.7848527, 5.094635, 1.006419, -0.6571026, -0.581511, -0.5040935, -0.6850014, -0.4031702, 1.93796, 2.031634, 1.567679, -0.3247561, -1.071654, 13.80502, 2.41845, 0.4938262
462.150304, -1.865207, 4.757757, 2.219416, -1.833946, -0.3444923, -0.315253, -0.2215898, 1.139377, 2.7072, 1.430328, 2.267687, -0.4291102, -1.047128, 15.45488, -0.8469279, -1.698199
462.25025, 0.6203458, 4.894625, -0.9861967, -0.6825075, 0.2350479, 0.3910052, 0.8828091, -1.851129, 0.9691682, -0.8153937, -0.3424642, 0.9904184, -1.457467, 19.08396, 1.303124, -0.400263
462.350196, -0.4888405, 5.506104, 0.5651611, 1.031471, -0.8993424, 1.494797, 1.86825, -1.228775, 1.289043, 1.364037, 2.410145, -1.180711, -0.01913937, 17.52225, -2.222266, -2.484586
462.450142, -1.366919, 4.199607, 0.1677756, 0.478076, -1.141318, 0.3858493, 0.1059629, -0.9647814, 0.7607611, -1.817392, 1.421829, -0.3066786, 0.8838543, 17.03951, -1.10142, -0.5339183
462.550088, -0.7283668, 5.684478, 0.8307514, -1.001322, -1.227666, 0.2518373, -0.9471564, -1.31499, 2.21922, -1.185689, -0.3650831, 0.3294725, -0.2083713, 15.42743, 0.3070544, 0.2997555
462.650034, -0.7219919, 4.913991, 1.232536, 1.675525, 0.1567294, -0.5427147, 1.395335, 0.719606, 1.794147, -1.565105, 0.08740552, -0.7572099, -2.176822, 15.40352, -0.6468501, -1.11297
462.74998, -0.5131934, 5.180816, 2.847045, -2.492598, -0.6506464, 0.006906286, 0.7712396, -1.439726, 2.52344, 0.9465239, 2.273758, 0.7065635, -1.282726, 13.88914, 0.7102876, -0.588428
462.849926, 0.5229514, 3.008368, 0.1067031, -0.5533575, -1.084239, 1.864739, 0.3802195, -1.603595, 2.080751, -1.526898, 0.9280971, -0.8921915, -0.6561038, 13.75301, 0.543062, 0.09353679
462.949872, 0.6681858, 4.928769, -0.8662276, 1.071975, -0.2311754, 0.7376654, -0.7685706, -0.3089353, 2.687996, -0.433944, -0.650151, -2.783365, -1.058, 13.37229, -0.6526308, -1.461072
463.049818, -0.5081951, 4.293168, 0.7533401, -1.388761, 0.5319995, -0.3198354, 0.9153149, 2.170214, 1.08048, -0.1190994, 0.5205344, 1.256091, -1.04708, 12.52082, -0.4396809, 0.6923411
463.149764, -0.4690332, 3.247531, -1.031529, 0.2442667, -2.608925, 1.315764, 1.983755, -0.4184019, 0.4611907, -0.7260029, 0.510222, -1.093467, -0.2722357, 13.20999, -0.0188736, -0.6994965
463.24971, -0.724591, 4.551435, -1.567125, 0.6371549, -0.5303628, 2.356816, -0.7884933, 0.2063793, 0.1325282, 0.2240469, 0.2492041, 0.7333243, -1.526361, 12.87682, -0.8058901, 0.6894843
463.349656, -0.1090312, 5.083229, 1.028693, 0.3151986, 1.30005, 1.971085, 0.1290226, 0.3724709, 1.887123, -0.04413569, 0.2550404, -0.1335131, -0.04904582, 12.20288, 0.07488965, -1.624855
463.449602, 0.8168821, 4.669809, -0.1724473, -0.2943319, -1.215171, -1.811426, 0.7237028, 0.01414003, 0.9550298, -0.3015332, -1.618248, -1.449951, -0.2216436, 12.87618, -0.04700323, 0.6191935
463.549548, -0.05557227, 6.257352, 0.3010659, -0.5526373, 1.250512, 2.499925, 0.03094797, 0.7458726, 0.3676889, -0.8522201, 0.4691457, 0.5091773, -1.047613, 11.62194, 0.9016197, -1.269798
463.649494, 0.1008229, 5.726028, 0.3800033, 0.6815603, -1.99234, 0.4403253, -0.1878589, -0.6524426, 2.288078, -0.1800887, 1.297746, -0.04987162, 0.1031143, 9.835017, 1.3595, -1.018623
463.74944, 0.5072118, 4.901703, 0.9281497, 0.7067639, -1.232589, 0.8346508, -0.305363, 1.175635, -0.4017105, 0.1213265, 0.6134052, -0.7498128, -0.573783, 12.03046, -0.5248234, 0.07335737
463.849386, -3.141356, 2.407442, -0.02649594, -1.206386, -1.717408, 0.2327389, 0.2688623, 0.463246, -0.481793, -2.264713, -0.4294649, 0.140886, 0.021512, 9.412948, -0.3131276, -1.814353
463.949332, -0.8055167, 3.360608, -0.9815874, -0.9910914, -0.512567, 0.852053, 0.2528669, 1.012207, 1.935215, -1.29936, -1.050973, -1.067084, 0.6773068, 9.198241, -1.096793, -0.3351941
464.049278, -0.3235689, 3.870324, 1.046522, 0.3917677, 0.5818927, 0.8263053, 0.2601355, -0.07559868, 1.523253, -0.5639414, 2.930941, -2.167449, -0.05203595, 7.806792, 0.2647362, 0.8461917
464.149224, -0.6577452, 3.64923, -0.4201948, 1.10973, 1.755264, 0.2858493, 0.8564102, -0.1256161, 1.569915, -0.7942656, -0.07731993, -0.07179034, -0.9195475, 8.281507, 0.8881703, -1.316443
464.24917, -2.468492, 4.4279, 0.691325, -2.426522, 0.4029504, -0.4215719, 0.5855753, -0.7935232, -0.6438178, 0.589572, 1.695491, 0.7945867, -0.9625481, 7.499356, 1.341652, 1.047714
464.349116, -0.05233107, 4.385464, -0.9636649, -0.8369465, -0.5510155, 1.827103, 1.212722, -0.4294013, -0.6148391, 0.6412374, 0.8757137, -1.675228, -0.845793, 8.884284, 0.460807, -0.0949316
464.449062, -0.2499236, 3.112099, 1.972422, 0.2571541, 0.5797555, 0.838789, 0.06384017, 0.259424, 1.501444, 0.2085101, 1.561997, 1.812476, -1.132867, 6.31364, 1.308984, 0.5132453
464.549008, -0.1478136, 3.570103, -0.4658361, -0.2767729, -2.191618, 0.5356765, 2.741002, 1.337596, -0.3376832, -1.050512, 0.2262383, 0.7002894, 0.3064418, 7.200027, 1.145864, -0.4756151
464.648954, -0.7261591, 3.574479, 1.897776, 1.893911, -2.15327, -0.4703271, 1.393593, 0.4854105, 2.398304, 1.008466, 0.6184716, -1.627198, -1.426773, 9.021872, 1.192754, 1.167516
464.7489, -1.997191, 4.308199, -0.8554846, 0.0256245, -1.505619, 0.5252152, 0.8122028, 0.1730363, 1.259703, -0.3287258, 1.192891, -0.1183679, -0.06510606, 7.498549, -0.6083521, 1.196135
464.848846, -0.4691874, 3.051231, -0.3743415, -0.8794711, 0.1901575, 1.426759, 0.7074712, 1.867774, 0.1877112, 0.8706543, 1.563339, 0.1044279, 0.1487394, 5.651931, -0.3626841, -0.6036488
464.948792, -1.194088, 2.96817, 0.4438, 2.094682, -1.197087, 0.5857096, 2.065915, -1.279679, -0.07167785, -1.436364, 0.3380248, 1.659018, -0.7242303, 6.564214, 1.706939, -0.9245266
465.048738, 0.6510206, 3.184536, 0.559665, 0.6818314, -0.6015741, 0.5661244, 0.1693808, 1.572793, 1.452939, 1.086343, 0.5106127, 0.5745264, -0.3240258, 6.334543, 0.5201132, 0.7688891
465.148684, 0.6866521, 1.544717, 0.9508432, -0.07463763, 0.9104156, -0.09889227, 1.151727, -0.3145792, -0.797905, -1.206523, 0.7870724, 0.8340822, 1.115791, 5.20796, 1.493098, -0.5690623
465.24863, -2.041487, -0.5073234, -0.635521, 0.4177306, 0.1143324, -0.7210102, 1.113953, -0.2570841, 0.2251244, -0.3397906, 0.6642076, -0.6998348, -0.4152553, 4.760451, 2.220199, -0.4993022
465.348576, 1.104612, 3.390277, -0.0003619538, 0.5698825, -0.93098, 0.3647309, 1.299492, 1.576021, 0.5304856, 0.04938046, 1.085429, 1.113193, -1.696645, 4.527333, 0.7938304, 0.3698772
465.448522, 1.127583, 3.050335, 1.206217, -1.583262, 0.1398018, 0.6394961, 1.044123, 0.1457146, 1.222919, -1.677516, 2.211685, 0.4523634, -1.131959, 4.629478, 0.2980832, -0.9145595
465.548468, 1.659792, 1.218284, 0.6266939, 1.847736, -1.733695, 1.382092, 0.518577, 0.9811131, 0.6570566, 1.109924, -0.02114788, 1.079358, -1.805626, 6.180481, 1.394978, 0.1716518
465.648414, 7.728504, 2.480241, 0.4593795, 0.3338951, 1.233745, -0.8382714, 1.053125, 0.7938563, 1.320669, -1.541826, 0.5877786, -1.221213, 0.002617028, 4.537654, -0.2769329, -0.6398535
465.74836, 7.145635, 1.148666, 0.9116356, 0.8286306, -0.1575081, -0.3289866, 1.816404, 0.3667123, 1.132623, -1.780851, -0.2771957, 1.184466, -0.8849955, 5.393916, 0.7451992, 0.2434693
465.848306, 6.513015, 1.865176, -0.5343934, -1.016688, -0.1462524, 0.5438046, 1.158719, 0.1039476, 1.916637, 0.1329353, 0.8027922, -0.03928866, -0.2812911, 3.474099, -1.007935, -0.01784019
465.948252, 6.073806, 2.029094, -0.5420185, -1.055735, -0.2884305, 0.8807755, 1.374705, -0.453387, 0.8302653, 1.748232, 1.815964, 1.090443, -0.6885566, 5.129368, 0.03309838, -1.153809
466.048198, 5.930744, 2.588363, 1.757527, -1.299991, 1.02233, 0.09700093, 1.777563, 1.903631, 0.616387, 0.4861469, 0.7402894, 0.9906063, -2.362286, 3.92714, 2.539812, -0.03269943
466.148144, 4.902661, 2.40519, -0.02631691, -0.2831431, -1.526515, -0.3162004, 2.770329, 2.630976, 0.9342343, -0.119556, 0.4771434, -0.3178616, -0.9197917, 4.995725, 0.03213722, -0.364414
466.24809, 4.615686, 1.42925, 0.6285742, 0.5130505, -1.289095, 1.92548, 1.387148, 1.045161, -0.5834728, 0.6027582, 2.510717, 0.6477676, -0.9184124, 3.582171, 0.7878638, -1.25785
466.348036, 1.772674, 2.562379, 0.06233986, -0.3196398, 0.1493489, -0.2191398, -1.273577, -0.4758365, -0.08209319, -0.2450888, 0.8756222, -0.2078211, 0.01178856, 2.638121, 1.087141, -2.19148
466.447982, 2.362632, 1.829968, -0.4221436, 0.6593024, 0.09554295, -1.114753, 0.7549571, 0.08498806, 0.2255116, -0.8317286, 1.31623, 1.215901, 0.7370771, 3.262425, 1.958465, -1.112186
466.547928, 3.054523, 4.478288, 0.3164505, 1.217274, 1.432153, -0.52855, 1.276845, 0.1597332, -0.01214916, -0.5897395, -0.1187649, -0.4114394, -2.249018, 2.464464, 1.080464, -0.6290672
466.647874, 2.75991, 0.381803, -0.2548781, -0.9662719, 0.3391873, -0.1590344, 1.84377, 0.4515241, 0.8727488, 2.68306, 0.5971763, 0.4087281, -0.7398853, 1.943725, 1.871526, -0.05468335
466.74782, 1.609417, 1.223849, 0.09884247, 0.8408151, -0.5839536, 0.5579994, 0.8754518, 1.017241, 1.214468, -0.4740893, 0.01663215, -1.056934, -0.7201554, 2.786708, -0.9478126, 0.7545198
466.847766, 0.8162287, 1.750777, -0.921476, -0.391662, 0.002511798, -0.699993, 2.489432, 1.19671, -0.1388579, 0.03790462, 0.7781872, 1.025767, -1.978557, 2.807118, 0.7156355, -0.5481886
466.947712, 1.370283, 0.825887, 0.133977, -0.9688428, -0.1876217, 1.115087, 2.100502, 3.229251, -0.5659149, -0.8424873, 2.886529, -1.491118, 0.3150243, 4.510438, -1.034887, 0.7657209
467.047658, 1.208804, -0.1812182, 0.972783, 0.5724217, 0.981338, -1.608834, 0.8028518, 1.929096, -0.4586755, 0.332829, 1.980664, 0.1038375, -0.3333341, 3.427434, 0.4050279, -0.2726111
467.147604, 1.05709, 0.6816631, 1.159317, -1.654903, -1.345175, -0.3369548, 0.386934, 0.9321249, -0.9711102, -0.4176589, 1.490591, -0.7418942, -1.748021, 3.348364, 0.1268323, -0.2108946
467.24755, 1.48578, 1.686609, 0.6727303, -1.22914, -0.7305833, -0.263567, 1.554543, -0.2947114, 0.5301796, -0.05936518, 1.689169, -0.5046117, -1.559877, 3.670866, 2.017614, -0.7543489
467.347496, 1.168323, 2.714641, 1.143117, -0.4516373, -0.9140605, -1.42584, 0.9164185, 0.9080533, 0.07406547, 1.949817, 1.618382, -0.07552509, -0.04145241, 3.662912, 0.364118, 0.1104838
467.447442, -0.5565659, 0.5748703, 0.2114135, -0.08542699, 0.7180218, -0.1800324, -0.2765908, 0.2162534, 0.526175, -1.768588, 1.616314, -2.13703, -0.4941545, 2.8089, -1.249279, -1.885054
467.547388, 1.724734, 1.502053, 0.4472934, -0.2539102, -0.1968695, -1.924169, 1.682538, 0.1719259, -0.2239299, -0.3377382, 0.6768914, -0.8888842, -0.2287858, 3.10516, 0.4136635, -0.3004817
467.647334, 0.2464682, -0.1481787, -2.115995, -1.595462, 0.9776186, -0.4498666, 2.303015, 0.04533556, -1.226336, 2.056138, -0.0467349, 0.3894911, -0.2453724, 0.7853843, 0.4411414, 0.7029707
467.74728, 1.185111, 1.101951, -0.6504622, 0.1065074, -1.292806, -1.875612, -0.5863879, 1.726817, -0.727628, -0.4935414, 0.4037682, 1.423384, -0.3120464, 2.52582, 0.2907116, -0.3547803
467.847226, 1.308423, 2.260924, 0.09451031, 0.8048917, -0.2755546, -1.26885, 0.545653, 1.242385, 0.9890547, 0.3317565, 0.1715393, 0.1736291, 0.9122084, 1.795362, 0.4061911, 1.086323
467.947172, -0.2256578, 0.7968801, -0.1692108, 0.1103765, 0.5694095, -0.01056065, 1.501913, 1.01499, -0.6569383, 0.4838435, -0.354636, -0.7652031, 1.941752, 1.42564, 1.258546, -1.200935
468.047118, 0.5037463, 0.5854043, 0.5679493, -2.324196, 0.5864959, 0.08631648, 1.49667, 0.4316401, 0.1463921, -0.4876725, -0.4140131, -0.3667415, -0.5330377, 2.270395, 2.648469, -2.370356
468.147064, 0.7499163, 1.384267, -0.8987303, -0.03559783, -0.1306378, -0.3637926, 0.3333763, 1.199546, -0.03538952, 0.1953632, 0.9938349, -1.514376, 0.7485336, 1.67375, 1.775013, 0.5041705
468.24701, -0.9208508, -0.1626844, 0.01815754, -0.05875967, -0.4969252, -0.8263409, -0.06341994, -0.3086651, -0.188394, -0.5665037, 0.907259, -0.6487324, -1.140572, 1.972964, -0.7485907, -1.898317
468.346956, 0.337619, 1.703925, 0.1037167, -0.930094, 2.151807, -0.4718629, 1.8517, 0.3176472, -0.7702458, 1.449041, 0.1952526, 0.1682549, -0.2239272, 2.214117, -0.08840682, 1.665669
468.446902, 1.679647, 1.961263, 0.6878434, -0.9581356, -1.484801, 0.2142602, 1.814412, -0.1826898, 0.007152432, 1.892675, 0.03041438, 0.4370784, -0.4847283, 0.9369766, 0.5635514, -1.115889
