 , C00, C01, C02, C03, C05, C06, C07, C08, C09, C10, C13, C15, C18, C21, C22, C25, C26, C27, C28, C29, C30
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
783.3074723133844, 0.04459781, 8.180288, 0.1440674, 0.7031033, 0.05554612, 2.799084e-06, 0.4902712, 7.575007, 0.0004848402, 3.278612, 5.102503, 5.009475, 0.03140725, 0.0005782958, 1.397359, 0.1905256, 8.339073e-09, 8.661981, 0.1187991, 0.2459323, 0.01412393
783.4074349821329, 0.04180849, 7.768581, 0.1301873, 0.6518534, 0.05249103, 2.598134e-06, 0.4412799, 6.892475, 0.0004215317, 3.114457, 6.339342, 4.67727, 0.02894544, 0.0005302115, 1.288086, 0.167076, 7.499792e-09, 7.576576, 0.1006822, 0.2327295, 0.01307915
783.5073976508814, 0.03919363, 8.47656, 0.1176446, 0.6043391, 0.04960397, 2.411611e-06, 0.397184, 6.27144, 0.0003664898, 2.95852, 12.18857, 4.367096, 0.02667659, 0.0004861252, 2.895893, 0.1465124, 6.74498e-09, 6.62718, 0.08532812, 0.2202355, 0.01211165
783.6073603196301, 0.03674231, 8.049942, 0.1063102, 0.5602883, 0.0468757, 2.238479e-06, 0.3574946, 5.706363, 0.000318635, 2.810392, 14.66702, 4.077491, 0.02458559, 0.0004457047, 2.669435, 0.1284799, 6.066135e-09, 5.79675, 0.07231556, 0.2084122, 0.01121573
783.7073229883786, 0.0344443, 7.797848, 0.09606786, 0.5194483, 0.04429749, 2.077775e-06, 0.3217712, 5.192201, 0.0002770289, 2.669679, 20.78364, 3.807091, 0.02265848, 0.000408645, 2.460686, 0.1126667, 5.455612e-09, 5.070378, 0.06128742, 0.1972237, 0.01038607
783.8072856571271, 0.03229002, 7.405389, 0.0868123, 0.4815852, 0.04186108, 1.928609e-06, 0.9057248, 4.724366, 0.0002408556, 2.536012, 22.65355, 3.554622, 0.02088243, 0.0003746669, 2.268261, 0.09879983, 4.906536e-09, 4.435026, 0.05194108, 0.1866358, 0.08157229
783.9072483258756, 0.03027048, 7.327036, 0.07844844, 0.4464819, 0.03955868, 1.790152e-06, 0.8152184, 4.298686, 0.0002094056, 3.090182, 21.86295, 3.318897, 0.01924559, 0.0003435139, 2.090884, 0.08663967, 4.41272e-09, 3.879287, 0.04402005, 0.1766163, 0.1586139
784.0072109946241, 0.02837725, 6.998294, 0.0708904, 0.4139374, 0.03738292, 1.661635e-06, 0.733756, 3.91136, 0.0001820623, 2.935461, 25.95518, 3.098803, 0.01773705, 0.0003149513, 1.927377, 0.07597616, 3.968605e-09, 3.393187, 0.03730699, 0.1671347, 0.1468808
784.1071736633726, 0.02660242, 6.646076, 0.06406054, 0.3837651, 0.03532682, 1.542344e-06, 0.6604339, 3.558934, 0.0001582893, 2.788486, 30.61592, 2.893305, 0.01634676, 0.0002887635, 1.776657, 0.0666251, 3.569187e-09, 2.967998, 0.03161766, 0.1581621, 0.1360157
784.2071363321211, 0.0249386, 6.68626, 0.05788869, 0.3557921, 0.03338381, 1.431617e-06, 0.5944387, 3.238262, 0.0001376205, 2.648871, 36.91552, 2.701435, 0.01506544, 0.0002647533, 1.637723, 0.05842496, 3.209968e-09, 2.596087, 0.02679596, 0.1496712, 0.1259543
784.3070990008696, 0.02337885, 6.349746, 0.05231146, 0.329858, 0.03154766, 1.32884e-06, 0.5350382, 3.702811, 0.0001196506, 2.642139, 39.47685, 2.522288, 0.01388456, 0.0002427395, 1.509653, 0.05123409, 2.886903e-09, 2.27078, 0.02270957, 0.1416362, 0.5544724
784.4070616696182, 0.1154068, 6.030169, 0.04727156, 0.3058144, 0.02981251, 1.233441e-06, 0.4815734, 4.743896, 0.0001040271, 2.509851, 42.16138, 2.355022, 0.01279624, 0.0002225561, 1.391599, 0.04492826, 2.596352e-09, 1.986236, 0.01924636, 0.1340325, 0.5134568
784.5070243383667, 0.1081889, 5.726676, 0.04271723, 0.2835232, 0.02817279, 1.14489e-06, 0.4334512, 4.647452, 9.044365e-05, 2.384186, 47.21681, 2.198848, 0.01179322, 0.0002040509, 1.282776, 0.03939854, 2.335044e-09, 1.737348, 0.01631128, 0.126837, 0.4754751
784.6069870071152, 0.1014223, 5.658082, 0.03860167, 0.2628569, 0.02662326, 1.062697e-06, 0.3901377, 4.228701, 7.863388e-05, 2.547495, 51.62579, 2.05303, 0.01086883, 0.0001870844, 1.182463, 0.03454942, 2.100035e-09, 1.519646, 0.01382381, 0.1200278, 0.440303
784.7069496758637, 0.09507896, 5.373315, 0.03488263, 0.243697, 0.02515895, 9.86405e-07, 0.3511524, 3.847681, 6.836618e-05, 2.419946, 51.4394, 1.916883, 0.01001689, 0.0001715286, 1.089995, 0.03029711, 1.888678e-09, 1.329224, 0.01171568, 0.1135841, 0.4077327
784.8069123446122, 0.08913235, 5.128043, 0.0315219, 0.2259337, 0.02377518, 9.155897e-07, 0.3160627, 3.500993, 5.94392e-05, 2.298783, 48.82477, 1.789765, 0.00923173, 0.0001572663, 1.004758, 0.02656818, 1.698593e-09, 1.162664, 0.009929033, 0.1074864, 0.3775717
784.9068750133607, 0.08355767, 4.869953, 0.02848495, 0.2094652, 0.02246752, 8.498584e-07, 0.2844795, 3.335433, 5.167786e-05, 2.20708, 50.36034, 1.671076, 0.008508114, 0.0001441898, 0.9261858, 0.0232982, 1.527639e-09, 1.016974, 0.008414853, 0.101716, 0.3496418
785.0068376821092, 0.2048765, 4.624852, 0.02574059, 0.194197, 0.02123179, 7.88846e-07, 0.2560523, 3.0349, 4.492997e-05, 2.096574, 54.80177, 1.560258, 0.007841218, 0.0001322007, 0.8537583, 0.02043069, 1.373891e-09, 0.8895403, 0.007131586, 0.09625541, 0.323778
785.1068003508577, 0.1920627, 4.392087, 0.2257564, 0.1800418, 0.02006402, 7.322138e-07, 0.2304658, 2.761445, 3.90632e-05, 1.991602, 54.30127, 1.456789, 0.007226596, 0.0001212084, 0.7869946, 0.0179161, 1.235616e-09, 0.7780749, 0.006044018, 0.09108797, 0.2998273
785.2067630196063, 0.1800504, 4.541982, 0.2040061, 0.1669184, 0.01896048, 6.796473e-07, 0.207436, 2.952826, 3.396248e-05, 1.891885, 52.9873, 1.360182, 0.006660149, 0.0001111301, 0.7254518, 0.01571101, 1.111259e-09, 0.6805769, 0.005122304, 0.08619794, 0.2776483
785.3067256883548, 0.1687893, 4.313387, 0.1843513, 0.1547516, 0.01791763, 6.308546e-07, 0.1867075, 2.686767, 2.95278e-05, 1.797161, 51.64317, 1.269981, 0.006138103, 0.0001018898, 0.6687217, 0.01377732, 9.994165e-10, 0.5952961, 0.004341152, 0.08157042, 0.25711
785.4066883571033, 0.1582326, 4.096298, 0.1665902, 0.3611155, 0.01693214, 5.855647e-07, 0.1680504, 2.44468, 2.567217e-05, 1.70718, 49.70042, 1.185762, 0.005656977, 9.341785e-05, 0.6164278, 0.01208162, 8.988308e-10, 0.5207015, 0.003679125, 0.07719134, 0.2380909
785.5066510258519, 0.1483361, 3.890135, 0.1505402, 0.3347934, 0.01600086, 5.435263e-07, 0.1512576, 2.224407, 2.232e-05, 1.621704, 48.8297, 2.175603, 0.005213563, 8.56503e-05, 0.5682234, 0.01059463, 8.083685e-10, 0.4554541, 0.003118058, 0.07304734, 0.2204788
785.6066136946004, 0.1390586, 3.694348, 1.465494, 0.31039, 0.01512079, 5.045059e-07, 0.1361429, 2.02398, 1.940555e-05, 1.540507, 46.78257, 2.031328, 0.004804905, 7.852862e-05, 0.5237885, 0.009290654, 7.270108e-10, 0.3983826, 0.002642553, 0.06912582, 0.2041694
785.7065763633489, 0.1303613, 3.508415, 1.324302, 1.19871, 0.01428914, 4.682868e-07, 0.1225385, 1.841613, 1.687165e-05, 1.463376, 45.28609, 1.89662, 0.00442828, 7.199909e-05, 0.4828283, 0.008147172, 6.538412e-10, 0.3484626, 0.002239563, 0.06541482, 0.1890665
785.8065390320974, 0.122208, 3.331839, 1.196714, 1.111335, 0.01350322, 4.346679e-07, 0.1102936, 1.675678, 1.466861e-05, 1.390107, 43.42243, 2.362805, 0.004081175, 6.601248e-05, 0.4450713, 0.007144427, 5.880357e-10, 0.3047979, 0.001898029, 0.06190304, 0.1750808
785.9065017008459, 0.1145647, 4.109473, 1.081417, 1.030329, 0.01276053, 4.034626e-07, 0.09927229, 1.524694, 1.275324e-05, 1.320507, 43.59343, 2.206115, 0.003761278, 6.052365e-05, 0.4102668, 0.0062651, 5.288532e-10, 0.2666047, 0.001608579, 0.0585798, 0.1621296
786.0064643695945, 0.1073993, 3.980705, 0.9772293, 0.9552271, 0.01205869, 3.744975e-07, 0.0893523, 1.387314, 1.108798e-05, 1.254391, 41.3776, 3.807282, 0.003466456, 5.54912e-05, 0.3781841, 0.005493999, 4.756271e-10, 0.2331973, 0.001363271, 0.5914527, 0.1501365
786.106427038343, 1.40729, 3.780359, 0.8830791, 0.8855996, 0.01139545, 3.476119e-07, 0.08042359, 1.644654, 9.640154e-06, 1.191585, 41.20469, 11.47193, 0.003194743, 5.08772e-05, 0.3486102, 0.004817804, 4.277579e-10, 0.2039761, 0.001155372, 0.5597007, 1.284948
786.2063897070915, 1.319273, 3.590097, 0.7979996, 0.8210474, 0.01076868, 3.226564e-07, 0.4046558, 1.496465, 8.381381e-06, 1.131924, 39.11029, 21.14736, 0.002944327, 4.664684e-05, 0.3213489, 0.004224834, 3.847064e-10, 0.1784165, 0.0009791772, 0.5296534, 1.189897
786.30635237584, 1.23676, 3.40941, 0.7211171, 0.7612004, 0.0101764, 2.994925e-07, 0.3642197, 1.361629, 7.286974e-06, 1.100917, 39.84216, 30.8012, 0.00271354, 0.2828654, 0.2962195, 0.003704846, 3.459879e-10, 0.1560597, 0.0008298525, 0.5012191, 1.101877
786.4063150445885, 1.159408, 3.237818, 0.9949242, 0.7057158, 0.009616683, 2.779915e-07, 0.5135809, 1.681411, 6.33547e-06, 1.045796, 37.81701, 39.14217, 0.002500843, 0.2593456, 0.2730552, 0.003248858, 3.111661e-10, 0.1365044, 0.0007032998, 0.4743113, 1.020369
786.506277713337, 1.086895, 3.328536, 0.8990691, 0.6542755, 0.009087756, 2.580342e-07, 0.4622603, 1.52991, 5.50821e-06, 0.9934344, 35.95566, 46.39805, 0.002304818, 0.2377814, 0.2517024, 0.002848993, 2.79849e-10, 0.1193995, 0.0005960464, 0.448848, 0.9448895
786.6062403820855, 1.018916, 3.161014, 0.8124492, 0.6065847, 0.00858792, 2.395096e-07, 0.416068, 1.39206, 4.788969e-06, 0.9436946, 36.23855, 43.32115, 0.002124158, 0.2180103, 0.2320193, 0.002498342, 2.516837e-10, 0.1044379, 0.0005051492, 0.4247518, 0.8749937
786.706203050834, 0.9551889, 3.001923, 0.7341745, 0.7197915, 0.008115576, 2.223149e-07, 0.5048376, 1.266631, 4.163645e-06, 0.8964452, 35.32563, 40.44829, 0.001957659, 0.1998831, 0.2138755, 0.002190849, 2.263532e-10, 0.09135116, 0.0004281139, 0.4019491, 0.8102682
786.8061657195826, 1.630268, 3.515424, 0.6634411, 0.6673252, 0.007669211, 2.063546e-07, 0.4543907, 1.152503, 3.619973e-06, 1.366672, 33.53005, 38.04467, 0.001804211, 0.1832631, 0.1971505, 0.001921202, 2.03572e-10, 0.8837364, 0.0003628264, 0.3803706, 1.117038
786.9061283883311, 1.528305, 4.192679, 0.5995225, 1.623039, 0.007247396, 1.915402e-07, 0.4089848, 1.048659, 3.147291e-06, 1.298245, 32.28589, 35.52173, 0.001662791, 0.1680251, 0.1817333, 0.001684743, 1.830836e-10, 1.351093, 0.0003074953, 0.3599505, 1.034408
787.0060910570796, 1.432719, 3.981665, 0.5417621, 1.504734, 0.006848782, 1.777893e-07, 0.3681161, 0.9541716, 2.736331e-06, 1.233243, 32.25539, 33.52657, 0.001532455, 0.1540541, 0.1675218, 0.001477386, 1.646573e-10, 1.181792, 0.0002606022, 0.3406267, 0.9578905
787.1060537258281, 1.351692, 3.781271, 0.4895666, 1.395053, 0.006472092, 1.650256e-07, 0.3313313, 0.8681976, 2.379031e-06, 1.171497, 30.61588, 31.30324, 0.001412336, 0.1412447, 0.2604225, 0.001295551, 1.480854e-10, 1.033705, 0.0002208603, 0.3223402, 0.887033
787.2060163945766, 1.267152, 3.590963, 0.570499, 1.293366, 0.006116121, 1.531782e-07, 0.2982224, 0.7899702, 2.068387e-06, 1.290829, 29.05969, 29.8806, 0.001301632, 0.1295004, 0.4410239, 0.001136096, 1.331815e-10, 0.9041752, 0.0001871791, 0.3050355, 0.821417
787.3059790633251, 1.187899, 3.410233, 0.5155348, 1.705096, 0.005779728, 1.421813e-07, 0.2684219, 0.7187912, 1.798305e-06, 1.226199, 29.2771, 28.18131, 0.001199605, 0.1187327, 0.8744752, 0.0009962671, 1.197775e-10, 0.790876, 0.0001586342, 0.2886597, 0.7606547
787.4059417320736, 1.113603, 3.238599, 0.4658661, 1.681046, 0.005461837, 1.319739e-07, 0.2415993, 0.6540258, 1.56349e-06, 1.164805, 30.47309, 26.61493, 0.001105576, 0.1088602, 0.8060914, 0.0008736477, 1.077226e-10, 0.6917739, 0.0001344425, 0.2731631, 0.7043872
787.5059044008221, 1.043954, 3.075603, 1.191063, 1.558513, 0.00516143, 1.224994e-07, 0.217457, 0.5950959, 1.359335e-06, 1.194752, 28.92416, 25.96442, 0.001018917, 0.09980869, 0.7430553, 0.0007661202, 9.688089e-11, 0.60509, 0.00011394, 0.2584984, 0.652282
787.6058670695708, 1.043942, 2.920811, 1.076311, 1.444911, 0.004877546, 1.13705e-07, 0.1957271, 0.5414758, 1.181839e-06, 1.134932, 27.76794, 27.78513, 0.0009390507, 0.09150975, 0.6849486, 0.000671827, 8.713037e-11, 0.5292681, 9.656409e-05, 0.244621, 0.6040311
787.7058297383193, 0.9786502, 2.773809, 0.9726152, 1.33959, 0.004609277, 1.05542e-07, 0.1761687, 0.4926871, 1.027519e-06, 1.078108, 26.35651, 26.14498, 0.0008654446, 0.08390086, 0.6313857, 0.0005891394, 7.836118e-11, 0.4629473, 8.183805e-05, 0.2314886, 0.5593494
787.8057924070678, 1.071435, 2.634205, 0.8789095, 1.241946, 0.004355762, 9.796499e-08, 0.5070289, 0.4482944, 8.933497e-07, 1.024128, 26.92786, 24.41116, 0.000797608, 0.07692464, 0.5820115, 0.0005166288, 7.047456e-11, 0.4049369, 6.935773e-05, 0.2190612, 0.5179729
787.9057550758163, 1.004423, 2.501628, 0.7942318, 1.151419, 0.00411619, 9.093196e-08, 0.456363, 0.4079016, 7.766997e-07, 0.9728518, 25.74693, 22.79233, 0.0007350887, 0.07052848, 0.5364984, 0.0004530427, 6.33817e-11, 0.3541956, 5.878066e-05, 0.207301, 0.4796572
788.0057177445648, 0.9416026, 2.375723, 0.7177123, 1.067491, 0.003889795, 8.440384e-08, 0.41076, 0.3711483, 6.752813e-07, 0.9241425, 25.74734, 21.28085, 0.0006774698, 0.06466415, 0.4945443, 0.0003972828, 5.700268e-11, 0.3098125, 4.98166e-05, 0.1961721, 0.4441758
788.1056804133133, 0.8827112, 2.256155, 0.6485651, 1.244037, 0.003675853, 7.834438e-08, 0.369714, 0.3377067, 5.871058e-07, 0.877872, 24.88115, 21.94353, 0.0006243673, 0.05928743, 0.4558711, 0.0003483857, 5.126568e-11, 0.2709909, 4.221956e-05, 0.1856406, 0.411319
788.2056430820618, 0.827503, 2.142605, 0.5860797, 1.153358, 0.003473677, 7.271994e-08, 0.3327695, 0.3072782, 5.104438e-07, 0.8339183, 24.54617, 20.48834, 0.0005754271, 0.4639637, 0.4202221, 0.0003055068, 4.610608e-11, 0.2370339, 3.578106e-05, 0.1756746, 0.3808927
788.3056057508103, 0.7975351, 2.034769, 1.660151, 1.069289, 0.4217464, 6.749929e-08, 0.2995169, 0.2795914, 4.437921e-07, 0.7921652, 23.99329, 19.12965, 0.0005303231, 0.4253858, 0.3873608, 0.0002679054, 4.146576e-11, 0.207332, 3.032445e-05, 0.1662436, 0.3527172
788.4055684195589, 1.242007, 3.339171, 1.500205, 0.9913472, 0.429424, 6.265343e-08, 0.269587, 0.2543993, 3.858435e-07, 0.7525026, 23.63827, 17.86106, 0.0004887545, 0.3900156, 0.3570693, 0.0002349319, 3.729246e-11, 0.1813519, 2.569996e-05, 0.1573188, 0.4629978
788.5055310883074, 1.164327, 5.523705, 1.355669, 1.300856, 0.4058052, 5.815546e-08, 0.242648, 0.2314771, 3.354616e-07, 0.7148259, 22.43675, 17.43409, 0.0004504442, 0.3575864, 0.3291466, 0.0002060167, 3.353918e-11, 0.1586273, 2.178071e-05, 0.1488732, 0.4287487
788.6054937570559, 1.159562, 5.245701, 1.225059, 1.206035, 0.3834855, 5.398041e-08, 0.4644001, 0.2106203, 2.916584e-07, 0.6790356, 21.29631, 17.74526, 0.0004151368, 0.3278537, 0.3034074, 0.0001806604, 3.016365e-11, 0.5448402, 1.845915e-05, 0.140881, 0.3970331
788.7054564258044, 1.087039, 4.981689, 1.107032, 1.118126, 0.3623934, 5.010509e-08, 0.4179939, 0.1916427, 2.535748e-07, 0.6450373, 20.21383, 16.56848, 0.0003825969, 0.3005932, 0.279681, 0.000158425, 2.712785e-11, 0.4765681, 1.564412e-05, 0.1333178, 0.3676636
788.8054190945529, 1.019051, 4.730965, 1.107588, 1.036625, 0.3424614, 4.650798e-08, 0.376225, 0.1743751, 2.20464e-07, 0.9194738, 20.64594, 15.46973, 0.0003526076, 0.2755994, 0.2578101, 0.0001389262, 2.439758e-11, 0.4168509, 1.325839e-05, 0.1261607, 0.3404666
788.9053817633014, 0.9553156, 4.49286, 1.000879, 3.585822, 0.3236257, 4.316912e-08, 0.33863, 0.1586633, 1.916767e-07, 0.9270314, 20.16097, 15.85068, 0.0003249689, 0.2526837, 0.2376494, 0.0001218273, 2.19421e-11, 0.3646167, 1.123648e-05, 0.1193878, 0.3152815
789.0053444320499, 0.8955665, 4.266738, 0.9044499, 3.324448, 0.3058259, 4.006995e-08, 0.3047917, 0.1443672, 1.666483e-07, 0.8806162, 19.1362, 17.07756, 0.0002994967, 0.2316734, 0.2190653, 0.000106833, 1.973375e-11, 0.4535611, 9.522918e-06, 0.1129785, 0.2919593
789.1053071007984, 0.8395543, 4.051997, 0.8173115, 3.082126, 0.2890052, 3.719328e-08, 0.2743347, 0.1313592, 1.44888e-07, 0.8520555, 19.29963, 15.94506, 0.0002760211, 0.2124102, 0.2019344, 9.368409e-05, 1.774766e-11, 0.3967268, 8.070671e-06, 0.1069133, 0.2703624
789.205269769547, 0.7870454, 3.848063, 0.7385684, 2.857466, 0.2731096, 3.452313e-08, 0.2469213, 0.1195234, 1.259691e-07, 0.8093944, 19.21041, 14.88766, 0.0002543856, 0.1947486, 0.1861432, 8.215356e-05, 0.1239016, 0.3470143, 6.839892e-06, 0.2014853, 0.250363
789.3052324382955, 0.8863366, 3.654393, 0.6674117, 3.372856, 0.2580884, 3.204467e-08, 0.3688073, 0.1087539, 1.095206e-07, 0.7688692, 18.23396, 13.90038, 0.0002344459, 0.1785556, 0.1715868, 7.20422e-05, 0.1114316, 0.3035311, 5.796807e-06, 0.1906686, 0.231843
789.4051951070441, 0.8309016, 3.470471, 1.006124, 3.127005, 0.2438932, 2.974414e-08, 0.3319535, 0.09895483, 9.521983e-08, 0.730373, 17.30714, 14.65079, 0.0002160692, 0.163709, 0.1581688, 6.317533e-05, 0.5699466, 0.2654966, 4.912793e-06, 0.3760726, 0.214693
789.5051577757926, 0.7789338, 3.295805, 1.01518, 2.899075, 0.2304788, 2.760878e-08, 0.2987823, 0.09003867, 8.278641e-08, 0.6938043, 17.10338, 13.67922, 0.0001991329, 0.1500968, 0.1458, 5.539978e-05, 0.5125846, 0.2322281, 4.163591e-06, 0.3558833, 0.1988117
789.6051204445411, 0.7302163, 3.12993, 0.9173733, 2.687758, 0.2178023, 2.562671e-08, 0.2689259, 0.08192589, 7.197649e-08, 0.6590665, 17.88751, 12.77208, 0.0001835242, 0.1376165, 0.1343985, 4.858124e-05, 0.4609959, 0.2031283, 3.528642e-06, 0.3367778, 0.1841051
789.7050831132896, 0.6845457, 2.972403, 0.8289899, 2.535625, 0.2058229, 2.378694e-08, 0.2420529, 0.0745441, 6.257808e-08, 0.626068, 16.9783, 11.92509, 0.0001691389, 0.1261739, 0.1238886, 4.260192e-05, 0.4145992, 0.177675, 0.5889156, 0.318698, 0.1704864
789.8050457820381, 0.6417316, 2.822805, 0.7491216, 2.350801, 0.1945025, 2.207924e-08, 0.2178653, 0.06782743, 5.440689e-08, 0.5947217, 16.1153, 12.09827, 0.0001558812, 0.3121564, 0.1142005, 3.735852e-05, 0.3728721, 0.1554111, 0.4991059, 0.3015888, 0.1578751
789.9050084507866, 0.6015952, 2.680735, 0.6769482, 2.179449, 0.1838046, 2.049415e-08, 0.1960946, 0.06171596, 4.730265e-08, 0.5649448, 15.29618, 11.29597, 0.0001436627, 0.2862011, 0.1052701, 3.276048e-05, 0.3353446, 0.1359371, 0.4229921, 0.2853981, 0.1461966
790.0049711195352, 0.5639691, 2.545816, 0.6117283, 2.390716, 0.1736952, 1.902285e-08, 0.1764995, 0.05615515, 4.112606e-08, 0.5366588, 15.48178, 12.37053, 0.0001324019, 0.2624039, 0.09703799, 2.872836e-05, 0.301594, 0.1189032, 0.6310914, 0.2700765, 0.1353821
790.1049337882837, 0.5286962, 2.417687, 0.5527919, 2.216455, 0.1641418, 1.765717e-08, 0.1588624, 0.05109539, 3.575598e-08, 0.5097891, 14.69485, 11.55017, 0.0001220237, 0.2405855, 0.08944964, 2.519251e-05, 0.2712403, 0.1040039, 0.5348498, 0.2555776, 0.1253676
790.2048964570322, 0.4956295, 2.296007, 0.4995337, 2.054895, 0.1551138, 1.638954e-08, 0.1429878, 0.04649152, 3.108711e-08, 0.6012536, 15.06612, 10.78422, 0.0001124591, 0.2205812, 0.0824547, 2.209184e-05, 0.2439415, 0.3540645, 0.4532851, 0.241857, 0.1160938
790.3048591257807, 0.4646309, 2.180451, 0.4514066, 1.905112, 0.1465824, 1.521292e-08, 0.1286994, 0.04230249, 2.702788e-08, 0.5711497, 14.84556, 10.43167, 0.0001036441, 0.2022402, 1.360152, 1.937281e-05, 0.2193901, 0.3096978, 0.384159, 0.2288729, 0.1075061
790.4048217945292, 0.4355711, 2.070711, 0.4079162, 1.824936, 0.3716795, 1.412076e-08, 0.1158389, 0.0384909, 2.349869e-08, 0.7078695, 14.54195, 9.739887, 9.552015e-05, 0.1854242, 1.253788, 1.698842e-05, 0.1973097, 0.2708906, 0.3255747, 0.216586, 0.09955359
790.5047844632777, 0.4083288, 1.966494, 0.3686159, 1.691915, 0.7003164, 1.310702e-08, 0.1042634, 0.03502274, 2.043032e-08, 0.6724275, 13.80279, 9.093984, 8.803294e-05, 0.1700065, 1.155742, 1.489751e-05, 0.1774516, 0.2369462, 0.2759245, 0.2049586, 0.09218936
790.6047471320262, 0.3827903, 1.867522, 0.333102, 1.568589, 1.090743, 1.216605e-08, 0.09384468, 0.03186708, 1.776261e-08, 0.63876, 13.1012, 9.062758, 8.11326e-05, 0.1558707, 1.065363, 1.306394e-05, 0.1595921, 0.2072553, 0.2338459, 0.1939555, 0.224632
790.7047098007747, 0.3588491, 1.773531, 0.3010096, 1.454253, 1.376955, 1.129263e-08, 0.08446706, 0.02899575, 1.544324e-08, 0.6067783, 12.43528, 9.015468, 7.477314e-05, 0.1429103, 0.9820521, 1.145605e-05, 0.14353, 0.1812848, 0.1981844, 0.183543, 0.2080154
790.8046724695233, 0.3364053, 1.684271, 0.2720091, 1.348251, 1.301221, 1.048192e-08, 0.07602651, 0.02638314, 1.342672e-08, 0.5763978, 12.03633, 9.525153, 6.891215e-05, 0.1310275, 0.9052559, 1.004605e-05, 0.1290845, 0.1585686, 0.1679612, 0.1736896, 0.192628
790.9046351382718, 0.3153653, 1.599503, 0.2458026, 1.249976, 1.229652, 9.72941e-09, 1.044188, 0.02400593, 1.167352e-08, 0.6662604, 11.42453, 9.040627, 6.351057e-05, 0.1201328, 0.8344651, 8.809593e-06, 0.1160929, 0.1386989, 0.1423471, 0.1643651, 0.1783788
791.0045978070203, 0.2956411, 1.519001, 0.222121, 1.158864, 1.16202, 9.030924e-09, 0.9398458, 0.02184292, 1.014924e-08, 0.6329017, 12.45688, 8.441095, 5.853238e-05, 0.110144, 0.7692102, 7.725319e-06, 0.1044088, 0.121319, 0.1206391, 0.1555412, 0.1651837
791.1045604757688, 0.2771506, 1.442551, 0.200721, 1.074393, 1.098108, 8.382583e-09, 0.8459297, 0.0198748, 8.823989e-09, 0.6012132, 11.8237, 8.288786, 5.394441e-05, 0.1009857, 0.7090581, 6.774496e-06, 0.09390064, 0.1061169, 0.1022416, 0.147191, 0.1529647
791.2045231445173, 0.2598165, 1.369949, 0.1813827, 0.9960794, 1.037711, 7.780787e-09, 0.7613984, 0.01808402, 7.671788e-09, 0.5711113, 11.22271, 7.739113, 4.971605e-05, 0.09258887, 0.6536099, 5.940699e-06, 0.08445006, 0.09281972, 0.08664977, 0.1392891, 0.1416495
791.3044858132658, 0.2435666, 1.301, 0.1639075, 0.9234742, 0.9806359, 7.222194e-09, 0.6853141, 0.01645459, 0.2694089, 0.5425166, 10.65227, 7.225891, 4.581913e-05, 0.08489025, 0.6024978, 5.209525e-06, 0.07595063, 0.08118878, 0.07343566, 0.1318114, 0.1311713
791.4044484820143, 0.228333, 1.235522, 0.148116, 0.8561612, 0.9266999, 6.703704e-09, 0.6168327, 0.01497197, 0.2342305, 0.5153536, 12.76565, 6.876053, 4.222766e-05, 0.07783176, 0.5553827, 4.568342e-06, 0.06830662, 0.07101528, 0.0622367, 0.1247352, 0.1214683
791.504411150763, 0.2140522, 1.173339, 0.1338459, 0.7937548, 0.8757305, 6.222437e-09, 0.5551944, 0.01362295, 0.2036456, 0.4895506, 13.58596, 6.968264, 3.891771e-05, 0.07136017, 0.5119519, 4.006076e-06, 0.06143194, 0.06211659, 0.05274559, 0.1180388, 0.112483
791.6043738195115, 0.2006645, 1.114286, 0.1209507, 0.7358972, 0.8275644, 5.775721e-09, 0.4997154, 0.01239548, 0.1770544, 0.4650395, 13.31164, 6.715266, 3.58672e-05, 0.06542668, 0.4719174, 3.513013e-06, 0.05524916, 0.05433296, 0.04470188, 0.4719094, 0.1041623
791.70433648826, 0.1881142, 1.058205, 0.1092978, 0.8241221, 0.7820475, 5.361075e-09, 0.4497803, 0.01127861, 0.1539353, 0.4417556, 13.09246, 6.269941, 3.30558e-05, 0.05998656, 0.4350135, 3.080636e-06, 0.04968864, 0.04752468, 0.03788483, 0.4465751, 0.09645717
791.8042991570085, 0.1763488, 1.004947, 0.0987676, 0.764051, 0.7390341, 4.976196e-09, 0.4048351, 0.01026237, 0.1338351, 0.4196375, 12.42698, 6.274564, 3.046477e-05, 0.05499877, 0.4009956, 2.701475e-06, 0.04468776, 0.04156952, 0.03210739, 0.810368, 0.08932199
791.904261825757, 0.1653192, 0.9543685, 0.08925193, 0.7878875, 0.6983865, 4.618949e-09, 0.3643811, 0.009337693, 0.1163594, 0.4618577, 11.79533, 7.025347, 2.807683e-05, 0.05042571, 0.3696378, 2.36898e-06, 0.04019018, 0.03636058, 0.027211, 0.7668636, 0.08271462
792.0042244945055, 0.1549795, 0.9063359, 0.08065303, 1.631319, 0.6599745, 4.287349e-09, 0.3279696, 0.008496337, 0.1011657, 0.4387332, 13.67839, 7.352597, 2.587607e-05, 0.04623289, 0.3407322, 2.077409e-06, 0.03614527, 0.03180435, 0.02306132, 2.094129, 0.07659602
