 , C00, C01, C07, C08, C09, C10, C11, C13, C16, C19, C20, C23, C30, C33
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
342.5707845731393, 1.404074, 0.817055, 1.683795, 0.6418855, 1.888243, 1.90555, 1.054015, 0.003979455, 0.06889266, 0.5778258, 1.130671, 0.5173699, 3.828124, 0.9797047
342.6707468680249, 1.502674, 0.7635453, 1.599447, 0.6140299, 2.653724, 2.495494, 1.005096, 0.003626971, 0.06557179, 0.5443223, 1.196566, 0.4833564, 4.006878, 0.8937387
342.7707091629106, 1.42434, 0.7135399, 1.519324, 0.5873831, 2.498678, 2.370658, 0.9584467, 0.003305708, 0.1699331, 0.5127613, 1.140174, 0.4515792, 3.726795, 0.815316
342.8706714577963, 1.35009, 0.6668094, 1.443215, 0.5618927, 2.395378, 2.252067, 0.913963, 0.003012902, 0.1617417, 0.4830303, 1.086438, 0.421891, 5.308043, 0.7437745
342.9706337526819, 1.27971, 0.6231394, 1.370918, 0.5375085, 2.255426, 2.139408, 0.8715438, 0.002746031, 0.1539452, 0.4550232, 1.035236, 0.3941546, 4.937008, 0.6785107
343.0705960475676, 1.212999, 0.5823293, 1.302243, 0.5141825, 2.12365, 2.032384, 1.223421, 0.002502798, 0.1465245, 0.9373962, 0.986446, 0.9823267, 4.591908, 0.6189735
343.1705583424532, 1.149766, 0.544192, 1.237008, 0.9259627, 1.999574, 1.930715, 1.166639, 0.002281111, 0.1394615, 0.8830439, 0.9399558, 0.9177456, 4.270932, 1.115719
343.2705206373389, 1.089829, 0.5085523, 1.249289, 0.9137318, 1.882747, 2.998955, 1.112492, 0.002079059, 0.132739, 0.8318431, 0.8956566, 0.8574103, 3.972391, 1.017818
343.3704829322245, 1.033016, 0.4752467, 1.186707, 0.874079, 1.772745, 2.848933, 1.360429, 0.001894904, 0.1263405, 0.7836111, 0.8534453, 0.8010416, 3.694719, 0.9285075
343.4704452271102, 0.9791653, 0.4441223, 1.147444, 0.8361471, 2.536498, 2.706416, 1.297288, 0.001727061, 0.1202504, 1.151351, 1.308497, 0.8683402, 3.436456, 0.8470339
