 , C00, C01, C02, C05, C06, C07, C08, C11, C15, C16, C20
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
496.2145811618037, 1.147491e-05, 0.2144575, 0.0757938, 0.4875764, 0.2105507, 5.259719e-10, 0.6603399, 6.235653, 0.007631761, 1.11021, 1.164723
496.3145438090966, 1.076481e-05, 0.1936573, 0.07085945, 0.4418196, 0.1946967, 4.679509e-10, 0.6206188, 5.882841, 0.007060732, 1.030368, 1.08825
496.4145064563895, 1.009865e-05, 0.1748745, 0.06624633, 0.4003569, 0.1800364, 4.163303e-10, 0.5832871, 5.549991, 0.00653243, 1.505649, 1.016798
496.5144691036823, 9.473708e-06, 0.1579134, 0.06193354, 0.5226376, 0.1664801, 3.704041e-10, 0.628521, 5.235974, 0.006043656, 1.413754, 0.9500379
496.6144317509752, 8.887443e-06, 0.1425974, 0.05790151, 0.4735905, 0.1539445, 3.295441e-10, 1.736433, 5.476676, 0.005591454, 1.312083, 0.8876607
496.714394398268, 8.337459e-06, 0.1287669, 0.05413198, 0.5981376, 0.1423528, 2.931915e-10, 1.631982, 6.359872, 0.005173087, 1.408042, 0.8293791
496.8143570455609, 7.821509e-06, 0.1162778, 0.05060786, 0.5420052, 0.131634, 2.60849e-10, 1.533814, 6.000032, 0.004786023, 1.306781, 0.7749241
496.9143196928538, 7.337488e-06, 0.105, 0.04731317, 0.4911405, 0.1217222, 2.320742e-10, 1.441552, 5.844157, 0.00442792, 1.212803, 0.7240445
497.0142823401467, 6.88342e-06, 0.09481611, 0.04423297, 0.4450493, 0.1125568, 2.064737e-10, 2.330863, 5.513496, 0.004096611, 1.125583, 0.6765055
497.1142449874395, 6.457451e-06, 0.08561991, 0.0413533, 0.4032835, 0.1040815, 1.836972e-10, 2.190656, 5.201544, 0.003790092, 1.044636, 0.6320878
497.2142076347324, 6.057842e-06, 0.07731565, 0.0386611, 0.3654373, 0.09624443, 1.634332e-10, 2.170526, 4.907242, 0.003506508, 0.9695096, 0.5905865
497.3141702820253, 5.682963e-06, 0.06981681, 0.03614417, 0.3311427, 0.08899744, 1.454046e-10, 2.276343, 5.147763, 0.003244142, 0.8997864, 0.55181
497.4141329293182, 5.331282e-06, 0.06304529, 0.0337911, 0.3000665, 0.08229613, 1.293647e-10, 2.931503, 4.856504, 0.003001407, 0.8350775, 0.5155795
497.514095576611, 5.001365e-06, 0.05693053, 0.03159121, 0.2719067, 0.07609942, 1.150942e-10, 3.979538, 4.581724, 0.002776833, 1.393997, 0.4817278
497.6140582239039, 4.691864e-06, 0.05140885, 0.02953455, 0.2463895, 0.0703693, 1.02398e-10, 3.740159, 4.322491, 0.002569064, 1.293746, 0.4500988
497.7140208711967, 4.401516e-06, 0.04642271, 0.02761178, 0.223267, 0.06507065, 9.110225e-11, 3.515179, 5.049152, 0.00237684, 1.200705, 0.4205464
497.8139835184896, 4.129135e-06, 0.04192018, 0.02581419, 0.2023144, 0.06017097, 8.105259e-11, 3.303733, 4.763472, 0.002198998, 1.114356, 0.3929343
497.9139461657825, 3.87361e-06, 0.03785434, 0.02413362, 0.1833282, 0.05564024, 7.211152e-11, 3.105005, 4.553893, 0.002034463, 1.034216, 0.3671352
498.0139088130754, 3.633898e-06, 0.03418285, 0.02256247, 0.1661237, 0.05145065, 6.415676e-11, 4.446418, 5.388792, 0.00188224, 0.9598391, 0.34303
498.1138714603682, 3.409021e-06, 0.3582264, 0.0210936, 0.1505338, 0.04757653, 5.70795e-11, 4.178955, 5.083895, 0.001741406, 0.8908114, 0.3205075
498.2138341076611, 3.198059e-06, 0.3828566, 0.01972035, 0.1364069, 0.04399412, 5.078295e-11, 3.92758, 4.796249, 0.001611109, 0.8267478, 0.2994638
498.313796754954, 3.000152e-06, 0.3457234, 0.01843651, 0.1236057, 0.04068147, 4.518098e-11, 3.691326, 4.524879, 0.001490562, 0.7672915, 0.2798017
498.4137594022469, 2.814493e-06, 0.3121918, 0.01723625, 0.1120059, 0.03761824, 4.019698e-11, 3.469284, 5.038325, 0.001379034, 0.712111, 0.2614306
498.5137220495397, 2.640323e-06, 0.2819123, 0.01611413, 0.1014947, 0.03478567, 3.576277e-11, 3.260598, 4.967765, 0.001275851, 0.6608989, 0.2442657
498.6136846968326, 2.476931e-06, 0.2545697, 0.01506506, 0.4523012, 0.03216639, 3.181772e-11, 3.064465, 4.68669, 0.001180388, 0.6133697, 0.2282278
498.7136473441254, 2.32365e-06, 0.229879, 0.01408429, 0.4098549, 0.02974433, 2.830784e-11, 2.88013, 4.421518, 0.001092069, 0.5692586, 0.4716106
498.8136099914183, 2.179855e-06, 2.96912, 0.01316737, 0.3713919, 0.2302772, 2.518515e-11, 6.440886, 4.17135, 0.001010357, 0.5283199, 0.4406458
498.9135726387112, 2.044958e-06, 2.681145, 0.01231014, 0.3365385, 0.4103107, 2.240693e-11, 7.959187, 4.185337, 0.0009347597, 0.4903253, 0.4117141
499.0135352860041, 1.918409e-06, 2.421101, 0.01150872, 0.304956, 0.3794153, 1.993518e-11, 7.480422, 3.948532, 0.0008648186, 0.4550631, 0.3846819
499.1134979332969, 1.799692e-06, 2.186279, 0.01075947, 0.2763373, 0.3866012, 1.773609e-11, 7.030457, 3.725125, 0.0008001106, 0.4223368, 0.3594247
499.2134605805898, 1.688321e-06, 1.974232, 0.01005901, 0.2504043, 0.357491, 0.1331542, 6.607557, 3.514358, 0.0007402442, 0.391964, 1.379505
499.3134232278827, 1.583842e-06, 1.782751, 0.009404141, 0.226905, 0.3305727, 0.1184657, 6.210096, 3.315516, 0.0006848573, 0.3637756, 1.28893
499.4133858751755, 1.485828e-06, 1.609843, 0.00879191, 0.7508278, 0.3056813, 0.1053975, 5.836544, 4.191406, 0.0006336144, 0.3376143, 1.204302
499.5133485224684, 1.39388e-06, 1.453704, 0.008219535, 0.6803662, 0.2826642, 0.09377094, 5.485461, 3.954257, 0.0005862057, 0.3133345, 1.12523
499.6133111697613, 1.307622e-06, 1.31271, 0.007684424, 0.616517, 0.2613802, 0.08342689, 6.026992, 3.730526, 0.0005423443, 0.2908008, 1.051351
499.7132738170541, 1.226702e-06, 1.18539, 0.00718415, 0.5586598, 0.2416989, 0.07422391, 5.664454, 3.976475, 0.0005017647, 0.2698875, 0.9823215
499.813236464347, 1.15079e-06, 1.070419, 0.006716444, 0.5062322, 0.2234995, 0.06603613, 5.323723, 3.751487, 0.0004642214, 0.2504783, 0.9178247
499.9131991116399, 1.079575e-06, 0.9665995, 0.006279188, 0.4587247, 0.2066705, 0.05875155, 6.20343, 3.539229, 0.0004294871, 0.2324649, 0.8575625
500.0131617589328, 1.012768e-06, 5.958147, 0.005870398, 0.4156755, 0.1911086, 0.05227056, 5.830278, 3.535298, 0.0003973518, 0.215747, 0.8012571
500.1131244062256, 9.500941e-07, 10.07028, 0.005488221, 0.3766663, 0.1767186, 0.04650449, 5.669009, 3.335272, 0.0003676209, 0.2002314, 0.7486485
500.2130870535185, 8.912992e-07, 9.093562, 0.005130924, 0.341318, 0.1634121, 0.04137449, 5.328004, 3.146563, 0.0003401145, 0.1858315, 0.6994941
500.3130497008113, 8.361426e-07, 8.211578, 0.004796889, 0.3849589, 0.1511075, 0.03681039, 5.007512, 3.625446, 0.0003146663, 0.1724673, 0.653567
500.4130123481042, 7.843993e-07, 7.415138, 0.0044846, 0.3488323, 0.1397295, 0.03274976, 4.706297, 3.420319, 0.0002911221, 0.1600642, 0.6106554
500.5129749953971, 7.358581e-07, 6.695945, 0.004192642, 0.316096, 0.1292081, 0.02913707, 4.423202, 3.226798, 0.0002693396, 0.148553, 0.5705613
500.61293764269, 6.903207e-07, 6.046506, 0.003919691, 0.2864319, 0.119479, 0.02592291, 4.157135, 3.044227, 0.0002491869, 0.1378697, 0.5330997
500.7129002899828, 6.476014e-07, 5.460056, 0.00366451, 0.5012269, 0.1104825, 0.0230633, 3.907073, 2.871985, 0.0002305421, 0.1279546, 0.4980976
500.8128629372757, 6.075256e-07, 4.930486, 0.003425941, 0.4541891, 0.1021634, 0.02051914, 3.672053, 2.709489, 0.0002132923, 0.1187527, 0.4653938
500.9128255845686, 5.699299e-07, 4.452279, 0.003202904, 0.4115656, 0.8044058, 0.5918578, 3.45117, 2.556186, 0.0001973333, 0.1102125, 0.5938785
501.0127882318615, 5.346607e-07, 4.020453, 0.002994387, 0.3729421, 0.7438359, 0.5265688, 3.243574, 2.411558, 0.0001825683, 0.1022864, 0.5548859
501.1127508791543, 5.015742e-07, 4.560951, 0.002799446, 0.3379432, 0.6878267, 0.468482, 3.048465, 2.469527, 0.000168908, 0.09493041, 0.5184535
501.2127135264472, 4.705351e-07, 4.118585, 0.002617195, 0.3062288, 0.6360348, 0.4168029, 2.865092, 2.329802, 0.0001562699, 0.0881034, 0.9664926
501.31267617374, 4.414168e-07, 4.018214, 0.002446809, 0.2774907, 0.5881428, 0.3708245, 2.69275, 2.197982, 0.0001445774, 0.08176736, 0.903035
501.4126388210329, 4.141005e-07, 3.628488, 0.002287516, 0.2514495, 0.543857, 0.3299181, 2.530774, 2.56816, 0.0001337597, 0.07588698, 0.843744
501.5126014683258, 3.884745e-07, 3.788066, 0.002138593, 0.274593, 0.5029058, 0.2935242, 2.378542, 2.501005, 0.0001237515, 0.0704295, 0.7883458
501.6125641156187, 3.644344e-07, 3.629623, 0.001999366, 0.2488237, 0.4650381, 0.261145, 2.235467, 3.309287, 0.0001144921, 0.06536449, 0.736585
501.7125267629115, 3.41882e-07, 3.277586, 0.001869202, 0.5245616, 0.4300218, 0.2323376, 2.100998, 3.122048, 0.0001059255, 0.06066375, 0.6882226
501.8124894102044, 3.207252e-07, 2.959693, 0.001747513, 0.4753339, 0.3976421, 0.206708, 1.974618, 3.406419, 9.799984e-05, 0.05630106, 0.6430356
501.9124520574973, 3.008777e-07, 2.672633, 0.001633746, 0.4307261, 0.3677005, 0.1839056, 1.85584, 3.213684, 9.066724e-05, 0.05225211, 0.6008155
502.0124147047902, 2.822584e-07, 2.611856, 0.001527385, 0.3903044, 0.3400135, 0.2206237, 1.744206, 3.042189, 8.388329e-05, 0.04849435, 0.5613674
502.112377352083, 2.647913e-07, 2.358533, 0.001427948, 1.213325, 0.3144112, 0.1962862, 1.639288, 2.870062, 7.760692e-05, 0.04500684, 0.6777646
502.2123399993759, 2.484051e-07, 2.129779, 0.001334986, 1.09946, 0.2907368, 0.1746335, 1.540681, 2.707675, 7.180017e-05, 0.04177013, 0.6332642
502.3123026466687, 2.33033e-07, 1.923212, 0.001248075, 0.9962811, 0.2688449, 0.1553694, 1.448005, 2.554475, 6.642789e-05, 0.03876619, 0.5916857
502.4122652939616, 2.186121e-07, 1.73668, 0.001166822, 0.9027848, 0.2486015, 0.1382303, 1.360904, 2.409944, 6.145758e-05, 0.03597829, 0.552837
502.5122279412545, 2.050837e-07, 1.56824, 0.001090859, 0.8180627, 0.2298824, 0.1229818, 1.279042, 2.27359, 5.685917e-05, 0.03339088, 0.5253683
502.6121905885474, 1.923924e-07, 1.416136, 0.001019842, 0.7412913, 0.2125727, 0.1094155, 1.202105, 2.14495, 5.260482e-05, 0.03098954, 0.4908739
502.7121532358402, 1.804865e-07, 1.278785, 0.0009534475, 0.6717246, 0.1965665, 0.09734564, 1.129795, 2.02359, 4.866879e-05, 0.0287609, 0.4586444
502.8121158831331, 1.693174e-07, 1.154756, 0.0008913758, 0.6086864, 0.1817655, 0.08660726, 1.061835, 1.909095, 4.502726e-05, 0.02669253, 0.4285309
502.912078530426, 1.588395e-07, 1.042756, 0.0008333451, 0.551564, 0.1680789, 0.07705344, 0.9979631, 1.801079, 4.16582e-05, 0.02477291, 0.4003946
503.0120411777189, 1.4901e-07, 0.9416196, 0.0007790923, 0.5815353, 0.1554229, 0.06855353, 0.9379331, 1.699175, 3.854123e-05, 0.02299135, 0.3741057
503.1120038250117, 1.397887e-07, 0.8502921, 0.0007283716, 1.055416, 0.1437199, 0.06099126, 0.8815141, 2.289172, 3.565747e-05, 0.0213379, 0.4379478
503.2119664723046, 1.311382e-07, 0.7678224, 0.0006809528, 0.9563704, 0.1328982, 0.1749506, 0.8284889, 2.332847, 3.298949e-05, 0.01980337, 0.4091932
503.3119291195974, 1.230229e-07, 0.6933514, 0.0006366211, 0.8666195, 0.1228912, 0.1556514, 0.7786532, 2.200855, 3.052113e-05, 0.01837919, 0.3823265
503.4118917668903, 1.154098e-07, 0.6261033, 0.0005951756, 0.7852913, 0.1136378, 0.1384812, 0.7318153, 2.076332, 2.823746e-05, 0.01705743, 0.3572239
503.5118544141832, 1.082679e-07, 0.5653777, 0.0005564282, 0.7115954, 0.1050811, 0.1232051, 0.6877948, 2.430468, 2.612466e-05, 0.01583073, 0.3337695
503.6118170614761, 1.015679e-07, 0.5105417, 0.0005202034, 0.6448155, 0.09716874, 0.1096141, 0.6464223, 2.292953, 2.416994e-05, 0.01469225, 0.6563838
503.7117797087689, 9.528254e-08, 0.4610244, 0.0004863369, 0.5843026, 0.08985215, 0.09752236, 0.6075383, 2.163218, 2.236149e-05, 0.01363564, 0.6132872
503.8117423560618, 8.938613e-08, 0.4163097, 0.0004546752, 0.5294685, 0.1649406, 0.08676448, 0.5709934, 2.040823, 2.068834e-05, 0.01265502, 0.5730203
503.9117050033547, 8.385462e-08, 0.935425, 0.0004250747, 0.4797804, 0.152521, 0.07719332, 0.5366468, 1.925354, 1.914039e-05, 0.01174493, 0.5353972
504.0116676506476, 7.866542e-08, 0.8446983, 0.0003974013, 0.4347553, 0.1410365, 0.06867798, 0.5043662, 2.595161, 1.770825e-05, 0.01090028, 0.5002443
504.1116302979404, 7.379735e-08, 0.7627711, 0.0003715295, 0.3939555, 0.1304168, 0.06110198, 0.4740273, 2.448327, 1.638327e-05, 0.01011638, 0.4673995
504.2115929452333, 6.923052e-08, 0.68879, 0.0003473421, 0.3569846, 0.1205967, 0.0543617, 0.4455134, 2.309802, 1.515743e-05, 0.009388846, 0.4367112
504.3115555925261, 6.49463e-08, 0.6219844, 0.0003247293, 0.3234833, 0.111516, 0.04836496, 0.66424, 2.179114, 1.402332e-05, 0.008713638, 0.4080378
504.411518239819, 6.092721e-08, 1.017207, 0.0003035886, 0.2931259, 0.1031191, 0.04302973, 0.878246, 2.05582, 1.297405e-05, 0.008086989, 0.5260535
504.5114808871119, 5.715683e-08, 0.9185479, 0.0002838243, 0.2656174, 0.09535445, 0.03828304, 0.8254173, 1.939502, 1.20033e-05, 0.007505405, 0.6629024
504.6114435344048, 5.361978e-08, 0.8294581, 0.0002653466, 1.212745, 0.08817448, 0.03405996, 0.7757664, 1.829766, 1.110518e-05, 0.006965647, 0.6193779
504.7114061816976, 5.03016e-08, 0.749009, 0.0002480719, 1.660681, 0.08153514, 0.03030274, 0.8080531, 1.726238, 1.027426e-05, 0.006464706, 0.578711
504.8113688289905, 4.718877e-08, 0.6763628, 0.0002319219, 1.504834, 0.07539573, 0.02695999, 0.7594467, 1.628568, 9.505517e-06, 0.005999791, 0.5407143
504.9113314762834, 4.426857e-08, 3.42391, 0.0002168232, 1.363612, 0.06971859, 0.02398598, 0.7137641, 1.536424, 8.79429e-06, 0.1330701, 0.5052123
505.0112941235762, 4.152909e-08, 14.56136, 0.0002027075, 1.235644, 0.06446894, 0.02134004, 0.6708295, 1.449493, 8.136279e-06, 0.1235002, 0.4720413
505.1112567708691, 3.895913e-08, 15.52855, 0.0001895107, 1.119684, 0.05961457, 0.01898598, 1.19303, 1.367481, 7.527501e-06, 0.1146186, 0.4410482
505.2112194181619, 3.654821e-08, 14.02244, 0.0001771731, 1.014607, 0.05512572, 0.0168916, 1.121267, 1.29011, 6.964274e-06, 0.1063757, 0.4120901
505.3111820654548, 3.428648e-08, 12.6624, 0.0001656387, 0.9193911, 0.4052391, 0.01502825, 1.454619, 1.217115, 6.443189e-06, 0.09872556, 0.3850332
505.4111447127477, 3.216472e-08, 11.43428, 0.0001548553, 0.8331106, 0.3747255, 0.01337046, 1.36712, 1.148251, 5.961092e-06, 0.09162562, 0.3597529
505.5111073600406, 3.017426e-08, 10.32527, 0.0001447738, 0.754927, 0.3465095, 0.01189554, 1.284884, 1.083284, 5.515068e-06, 0.08503629, 0.3361324
505.6110700073334, 2.830698e-08, 9.323821, 0.1187963, 0.6840807, 0.3204181, 0.01058332, 1.207595, 1.021992, 5.102416e-06, 0.07892082, 0.3140628
505.7110326546263, 2.655525e-08, 8.419505, 0.1110623, 0.6198829, 0.2962913, 0.009415852, 1.134956, 0.9641675, 4.72064e-06, 0.7740433, 0.2934422
505.8109953019191, 2.491192e-08, 7.602899, 0.2037565, 0.5617098, 0.2739812, 0.008377171, 1.066685, 0.9096152, 4.36743e-06, 0.7183773, 0.2741755
505.910957949212, 2.337029e-08, 6.865494, 0.1904915, 0.508996, 0.2533511, 0.007453069, 1.002521, 0.8581493, 4.040648e-06, 0.6667145, 1.334572
506.0109205965049, 2.192406e-08, 6.199611, 0.17809, 0.4612291, 0.2342743, 0.006630907, 0.9422172, 0.8095955, 3.738316e-06, 0.6187671, 1.290743
506.1108832437978, 2.056732e-08, 5.598311, 0.1664959, 0.4179449, 0.216634, 0.005899439, 0.8855405, 0.7637888, 3.458605e-06, 0.9462565, 1.205996
506.2108458910906, 1.929455e-08, 5.055332, 0.1556566, 0.3787227, 0.8069686, 0.00524866, 0.8322731, 0.7205738, 3.199823e-06, 0.8782056, 1.126813
506.3108085383835, 1.810054e-08, 4.565016, 0.145523, 0.3431814, 0.9876302, 0.00466967, 0.7822098, 0.6798039, 2.960404e-06, 0.8150486, 1.052829
506.4107711856764, 1.698042e-08, 4.891785, 0.1360491, 0.3109754, 0.9132639, 0.00415455, 0.735158, 0.6413407, 2.738899e-06, 0.7564337, 0.983703
506.5107338329693, 1.592961e-08, 4.417331, 0.127192, 0.2817918, 0.8444971, 0.211141, 0.6909364, 0.6050538, 2.533968e-06, 0.7020341, 0.9191154
506.6106964802621, 1.494384e-08, 3.988895, 0.2095786, 0.255347, 0.7809084, 0.1878496, 0.6493748, 0.57082, 2.344369e-06, 0.6515467, 0.8587685
506.710659127555, 1.401906e-08, 3.676279, 0.1959346, 0.5012447, 0.7221078, 0.1671276, 0.6103134, 0.5385232, 2.168958e-06, 0.6046901, 0.8023839
506.8106217748478, 1.315152e-08, 4.319685, 0.1831788, 0.7849437, 0.6677347, 0.1486914, 0.5736015, 0.5080537, 2.006671e-06, 0.5612032, 0.7497013
506.9105844221407, 1.233766e-08, 3.90072, 0.1712534, 0.7112804, 0.6174557, 0.132289, 0.539098, 0.4793081, 1.856526e-06, 0.5208438, 0.7004778
507.0105470694336, 1.157416e-08, 7.011855, 0.1601044, 0.6445301, 0.5709627, 0.1176959, 0.5066699, 0.452189, 1.717616e-06, 0.5472192, 0.6544861
507.1105097167265, 1.085791e-08, 6.521523, 0.1496812, 0.5840439, 0.5279704, 0.1047127, 0.4761924, 0.4266042, 1.5891e-06, 0.6757277, 0.6115142
507.2104723640193, 1.018599e-08, 6.067736, 0.1399366, 1.384045, 0.4882154, 0.09316161, 0.4475483, 0.402467, 1.470199e-06, 0.6271321, 0.5713636
507.3104350113122, 9.555648e-09, 5.584817, 0.1308264, 1.254159, 0.4514539, 0.08288477, 0.4206272, 0.3796956, 0.1419392, 0.5820312, 0.5338493
507.4103976586051, 8.964313e-09, 5.043146, 0.1223093, 1.136462, 0.4174604, 0.07374159, 0.3953254, 0.3582125, 0.1313189, 0.5401739, 0.4987981
507.510360305898, 8.409572e-09, 4.554012, 0.1143466, 1.404924, 0.3860266, 0.06560702, 0.3715456, 0.3379449, 0.1214933, 0.5013269, 0.4660482
507.6103229531908, 7.88916e-09, 4.112319, 0.1069024, 1.273079, 0.3569596, 0.05836978, 0.3491962, 0.3188241, 0.1124029, 0.4652735, 0.4354486
507.7102856004837, 7.400952e-09, 4.798124, 0.0999428, 1.153606, 0.3300814, 0.0519309, 0.3281912, 0.3007851, 0.1039926, 0.4318129, 0.4068581
507.8102482477765, 6.942957e-09, 4.332755, 0.09343629, 1.045346, 0.305227, 0.0462023, 0.3084497, 0.2837667, 0.09621158, 0.4007587, 0.3801448
507.9102108950694, 6.513304e-09, 3.912521, 0.08735336, 0.9472449, 0.6370981, 0.04110564, 0.2898957, 0.2677113, 0.08901278, 0.3719378, 0.3551854
508.0101735423623, 6.110239e-09, 3.533046, 0.08166644, 0.8583504, 0.5891261, 0.03657119, 0.2724578, 0.2525642, 0.08235261, 0.3451895, 0.3318648
508.1101361896552, 5.732117e-09, 3.190377, 0.07634976, 0.7777982, 1.370346, 0.03253695, 0.2560688, 0.2382742, 0.07619077, 0.3203649, 0.3100754
508.210098836948, 5.377394e-09, 2.880943, 0.07137921, 0.7048055, 1.328103, 0.02894774, 0.2406656, 0.637385, 0.07048998, 0.2973256, 0.2897166
508.3100614842409, 5.044623e-09, 2.60152, 0.06673225, 0.6386628, 1.2281, 0.02575446, 0.650515, 0.6013219, 0.06521574, 0.2759431, 0.2706945
508.4100241315338, 4.732445e-09, 2.349199, 0.06238782, 1.816808, 1.135627, 0.02291343, 0.6113849, 0.5672992, 0.06033612, 0.4820271, 0.2529213
508.5099867788267, 4.439585e-09, 2.121351, 0.05832622, 1.931818, 1.050117, 0.02038581, 0.5746086, 0.5352016, 0.05582162, 0.4473617, 0.2363151
508.6099494261195, 4.164849e-09, 1.915601, 0.05452904, 1.750526, 0.9710453, 0.01813701, 0.5400445, 0.50492, 0.0516449, 0.9269253, 0.2491581
508.7099120734124, 3.907114e-09, 1.729807, 0.05097907, 1.586247, 0.8979278, 0.01613628, 0.5075595, 0.4763517, 0.0477807, 0.8602646, 0.5036274
508.8098747207052, 3.665329e-09, 1.562034, 0.04766021, 1.437385, 0.8303158, 0.01435626, 0.7301166, 0.4493999, 0.2393759, 0.7983979, 0.4705604
508.9098373679981, 3.438506e-09, 1.410532, 0.04455742, 1.302493, 0.7677949, 0.01277259, 0.6861983, 0.4239729, 0.2214652, 0.7409804, 0.4396646
509.009800015291, 3.22572e-09, 1.273725, 0.04165662, 1.18026, 0.7099817, 0.01136362, 0.6449218, 0.3999846, 0.2048946, 0.6876921, 0.4107973
509.1097626625839, 3.026102e-09, 1.150186, 0.03894468, 1.069498, 0.6565216, 0.01011008, 0.6061282, 0.3773536, 0.1895638, 0.6382361, 0.3838253
509.2097253098767, 2.838836e-09, 1.03863, 0.03640928, 0.969131, 0.607087, 0.008994817, 0.5696681, 0.356003, 0.1753802, 0.5923368, 0.3586243
509.3096879571696, 2.66316e-09, 0.9378934, 0.03403895, 0.8781826, 0.5613747, 0.008002581, 0.5354011, 0.3358604, 0.1622578, 0.5497383, 0.3350779
509.4096506044625, 2.498354e-09, 0.8469272, 0.03182293, 0.9929356, 0.5191045, 0.007119801, 0.5031954, 0.3168575, 0.1501172, 0.5102034, 0.3130775
509.5096132517554, 2.343748e-09, 0.7647839, 0.02975119, 0.9224676, 0.4800171, 0.006334402, 0.4729269, 0.2989298, 0.1388851, 0.4735117, 0.2925216
509.6095758990482, 2.198709e-09, 0.6906075, 0.02781431, 1.238581, 0.4438728, 0.005635642, 0.4444792, 0.2820164, 0.1284933, 0.4394586, 0.2733153
509.7095385463411, 2.062646e-09, 0.6236256, 0.02600353, 1.122346, 0.4104502, 0.005013964, 0.4177427, 0.26606, 0.1188791, 0.4078546, 0.2553701
509.8095011936339, 1.935002e-09, 0.5631403, 0.02431064, 1.017019, 0.3795442, 0.004460864, 0.3926145, 0.2510064, 0.1099843, 0.3785233, 0.2386031
509.9094638409268, 1.815258e-09, 0.5085214, 0.02272796, 0.9215767, 0.9473463, 0.003968777, 0.3689977, 0.4686792, 0.101755, 0.3513015, 0.222937
510.0094264882197, 1.702924e-09, 0.4592, 0.02124832, 0.8350911, 0.8760133, 0.003530974, 0.3468016, 0.4421614, 0.09414139, 0.3260373, 0.2082995
510.1093891355126, 1.597541e-09, 0.4146622, 0.2076364, 0.7567217, 0.9119996, 0.003141465, 0.3259406, 0.417144, 0.08709749, 0.30259, 0.1946231
510.2093517828054, 1.49868e-09, 0.3744442, 0.1941187, 1.512744, 0.8433281, 0.002794924, 0.3063345, 0.3935421, 0.08058063, 0.280829, 0.1818446
510.3093144300983, 1.405937e-09, 0.3381269, 0.6897522, 1.37078, 0.7798274, 0.002486611, 0.2879077, 1.043009, 0.07455137, 0.4660402, 0.1699051
510.4092770773912, 1.318933e-09, 0.305332, 0.6448476, 1.242139, 0.7211081, 0.002212308, 0.2705894, 0.9839954, 0.06897324, 0.4325244, 0.1587496
510.5092397246841, 1.237313e-09, 0.2757179, 0.6028665, 1.12557, 0.6668103, 0.001968264, 0.2543127, 0.9283211, 0.06381249, 0.401419, 0.1483265
510.6092023719769, 1.160744e-09, 0.248976, 0.5636185, 1.019941, 0.7875941, 0.001751141, 0.2390152, 1.660773, 0.05903787, 0.3725506, 0.1385877
510.7091650192698, 1.088913e-09, 0.2248279, 0.5269256, 0.9242241, 0.7282901, 0.001557969, 0.2246378, 1.566807, 0.0546205, 0.3457583, 0.1294884
510.8091276665626, 1.021527e-09, 0.2030219, 0.4926215, 0.83749, 0.6734515, 0.001386107, 0.2111253, 1.478158, 0.05053366, 0.3208928, 0.1209865
510.9090903138555, 9.583119e-10, 0.1833308, 0.4605506, 0.7588955, 0.6227421, 0.001233203, 0.1984256, 1.394524, 0.04675259, 0.2978155, 0.1130428
511.0090529611484, 8.990084e-10, 0.1655496, 0.4305677, 0.6876767, 0.575851, 0.001097166, 0.1864898, 1.315622, 0.04325444, 0.2763978, 0.1056207
511.1090156084413, 8.433748e-10, 0.1494929, 0.4025367, 0.6231415, 0.8380913, 0.0009761352, 0.175272, 1.241184, 0.04001803, 0.2565204, 0.09868591
511.2089782557341, 7.911839e-10, 0.1349936, 0.3763306, 0.5646626, 0.7749849, 0.0008684559, 0.164729, 1.170958, 0.03702378, 0.2380725, 0.09220643
511.308940903027, 7.422228e-10, 0.1219006, 0.3518305, 0.5116717, 0.7166303, 0.0007726548, 0.1548201, 1.104706, 0.03425356, 0.2209513, 0.08615238
511.4089035503198, 6.962916e-10, 0.1100775, 0.3289255, 0.4636537, 0.6626696, 0.0006874218, 0.1455073, 1.042202, 0.03169062, 0.2050614, 0.08049583
511.5088661976127, 6.532027e-10, 0.09940109, 0.3075117, 0.420142, 0.612772, 0.0006115909, 0.1367547, 0.9832342, 0.02931945, 0.1903142, 0.07521067
511.6088288449056, 6.127804e-10, 0.08976019, 0.2874919, 0.3807136, 1.239588, 0.0005441252, 0.1285285, 0.9276031, 0.02712569, 0.1766276, 0.07027252
511.7087914921985, 5.748595e-10, 0.08105436, 0.2687755, 0.3449854, 1.14625, 0.0004841016, 0.1207972, 0.9032075, 0.02509608, 0.1639252, 0.0656586
511.8087541394913, 5.392853e-10, 0.07319291, 0.2512776, 0.3126101, 1.05994, 0.2699518, 0.113531, 1.785083, 0.02321832, 0.1521364, 0.06134761
511.9087167867842, 5.059125e-10, 0.06609394, 0.2349188, 0.2832732, 0.9801284, 0.2401729, 0.1067018, 1.684084, 0.02148107, 0.1411954, 0.05731968
512.0086794340771, 4.74605e-10, 0.05968349, 0.219625, 0.2566893, 0.9063269, 0.2136789, 0.1002834, 1.588799, 0.0198738, 0.1310412, 0.05355621
512.1086420813699, 4.452348e-10, 0.0538948, 0.2053269, 0.2326002, 0.8380826, 0.1901076, 0.09425113, 1.498905, 0.01838679, 0.1216172, 0.05003984
512.2086047286629, 4.176822e-10, 0.04866755, 0.1919596, 0.2107718, 0.7749768, 0.1691365, 0.0885817, 1.414097, 0.01701104, 0.112871, 0.04675435
512.3085673759557, 3.918346e-10, 0.04394729, 0.1794626, 0.1909918, 0.7166228, 0.1504787, 0.08325329, 1.334088, 0.01573823, 0.1047538, 0.04368457
