 , C00, C01, C05, C06, C11, C12, C19, C21, C26, C33, C44, C46, C57, C59, C60, C71, C73, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
203.424256756978, 0.2475864, 1.691659, 0.313371, 0.07792135, 1.440001, 0.05717214, 0.004815013, 1.887259, 5.441551, 1.453176e-14, 3.301214, 0.06535839, 1.267079e-17, 1.744658, 0.872494, 2.530958e-05, 18.94011, 29.38595
203.5242195367111, 0.2338285, 1.589532, 0.2970496, 0.07363245, 1.302308, 0.0528902, 0.004549331, 3.922579, 6.207828, 1.383468e-14, 3.571085, 0.06147289, 1.193113e-17, 1.656941, 0.8171211, 2.400066e-05, 22.93267, 27.60771
203.6241823164443, 0.2208352, 1.576495, 0.2815782, 0.06957962, 1.177782, 0.04892896, 0.004298309, 3.729359, 5.884607, 1.317104e-14, 4.105225, 0.05781838, 1.123464e-17, 1.573635, 0.7652624, 2.275944e-05, 31.94505, 25.93707
203.7241450961775, 0.2085639, 1.481321, 1.670516, 0.06574986, 2.082945, 0.0452644, 0.004061138, 3.545657, 5.578215, 1.253923e-14, 3.76361, 0.05438113, 1.057881e-17, 1.494517, 0.716695, 2.15824e-05, 31.10327, 24.36752
203.8241078759106, 0.1969744, 1.391892, 1.925897, 0.0621309, 1.883774, 0.0418743, 0.003837054, 3.371004, 5.287775, 1.193772e-14, 4.276982, 0.05114822, 9.961264e-18, 1.419376, 0.6712098, 2.046624e-05, 29.03028, 22.89296
203.9240706556438, 0.186029, 1.307862, 1.825589, 0.05871113, 1.703648, 0.03873811, 0.003625334, 3.204954, 5.012458, 1.136508e-14, 3.921075, 0.0481075, 9.379768e-18, 1.348014, 0.6286114, 1.94078e-05, 28.36844, 21.50762
204.0240334353769, 0.1756918, 1.228906, 1.730506, 0.05547959, 1.540745, 0.0358368, 0.003425296, 3.047083, 4.751475, 1.08199e-14, 3.658035, 0.04524755, 8.832218e-18, 1.28024, 0.5887165, 1.840409e-05, 26.47773, 20.20612
204.1239962151101, 0.165929, 1.154716, 1.640375, 0.1432371, 1.393419, 0.03315279, 0.003236295, 3.39795, 4.504081, 1.030087e-14, 3.353633, 0.04255762, 8.316631e-18, 1.215873, 0.9692295, 1.74523e-05, 24.71303, 18.98338
204.2239589948433, 0.1567087, 1.085005, 2.580978, 0.1353531, 1.260181, 0.03066979, 0.003057724, 3.230572, 4.269568, 9.806744e-15, 3.24956, 0.04002761, 7.831141e-18, 1.154742, 0.9077172, 1.654973e-05, 23.06594, 21.15936
204.3239217745764, 0.1480007, 1.019502, 2.446552, 0.1279031, 1.139682, 0.02837276, 0.002889005, 3.07144, 4.047266, 9.336319e-15, 2.979149, 0.037648, 7.373993e-18, 1.096685, 1.315957, 1.569384e-05, 21.52864, 21.78333
204.4238845543096, 0.1397766, 0.9579538, 2.509462, 0.1208631, 1.030706, 0.873599, 0.002729596, 2.920146, 3.836538, 8.88846e-15, 2.731241, 0.03540986, 6.94353e-18, 1.041547, 1.23244, 1.488221e-05, 20.09378, 22.72136
204.5238473340427, 0.1320096, 0.9001213, 2.378761, 0.1142107, 0.9321501, 0.8081704, 0.002578983, 3.314978, 3.933118, 8.462084e-15, 2.503962, 0.03330478, 6.538197e-18, 0.9891805, 1.154223, 1.411256e-05, 18.75456, 22.14291
204.6238101137759, 0.1246741, 0.8457803, 2.906114, 0.1079244, 1.680419, 0.747642, 0.00243668, 3.151688, 4.177943, 8.056161e-15, 2.295595, 0.03132484, 6.156525e-18, 0.9394472, 1.08097, 1.338271e-05, 17.5046, 24.52032
204.7237728935091, 4.308011, 0.7947199, 2.754754, 0.1019841, 1.519738, 0.691647, 0.00230223, 2.996441, 3.960411, 7.669711e-15, 2.104568, 0.0294626, 5.797134e-18, 0.8922144, 1.012366, 1.26906e-05, 16.33795, 23.03651
204.8237356732422, 4.068624, 0.746742, 2.611277, 0.09637071, 1.374421, 0.6398457, 0.002175198, 2.848841, 4.816751, 7.301798e-15, 1.929438, 0.02771108, 5.458722e-18, 0.8473563, 0.9481159, 1.203429e-05, 15.24905, 23.69616
204.9236984529754, 4.501719, 0.7016606, 2.475272, 0.09106634, 1.242999, 0.5919242, 0.002055175, 2.708512, 4.565958, 6.951533e-15, 1.76888, 0.02606368, 5.140065e-18, 0.8047536, 0.8879436, 1.141192e-05, 14.23272, 24.72619
205.0236612327085, 4.251568, 0.6593007, 2.346352, 0.08605392, 1.124143, 0.5475917, 0.001941775, 4.283531, 4.328224, 6.618071e-15, 1.621684, 0.02451421, 4.84001e-18, 0.7642928, 0.8315902, 1.082173e-05, 13.28413, 23.22992
205.1236240124417, 4.015318, 0.6194983, 2.224146, 0.08131739, 1.016653, 0.5065796, 0.001834632, 4.072531, 4.102867, 6.300605e-15, 1.486736, 0.02305686, 4.557471e-18, 0.7258663, 0.7788132, 1.026207e-05, 12.39876, 23.00189
205.2235867921748, 4.318211, 0.5820987, 2.108305, 0.07684157, 0.9194406, 0.468639, 0.001733401, 3.871925, 3.889244, 5.998368e-15, 1.588079, 0.02168615, 4.291425e-18, 0.6893718, 0.7293857, 9.731356e-06, 14.92994, 21.60996
205.323549571908, 4.078258, 0.5469569, 1.998497, 0.07261211, 0.8315238, 0.4335401, 0.001637756, 5.237823, 3.686744, 5.710628e-15, 2.086073, 0.02039693, 4.04091e-18, 0.6547121, 0.990871, 9.228085e-06, 13.93488, 25.2845
205.4235123516412, 3.851638, 0.5139367, 3.299992, 0.06861544, 0.7520136, 0.4010699, 0.001547388, 4.979817, 3.494787, 5.436692e-15, 1.912481, 0.01918435, 3.805019e-18, 0.621795, 0.9279853, 8.750842e-06, 13.34603, 23.75445
205.5234751313743, 3.637611, 0.4829099, 3.294685, 0.06483875, 0.6801062, 0.3710316, 0.001462007, 4.734519, 3.312825, 5.175896e-15, 1.753335, 0.01804386, 3.582898e-18, 0.5905328, 0.8690906, 8.298281e-06, 14.20284, 22.89139
205.6234379111075, 4.537615, 0.4537563, 3.801876, 0.06126994, 0.6150745, 0.343243, 0.001381336, 4.501305, 3.140337, 4.92761e-15, 2.409535, 0.01697117, 3.373744e-18, 0.5608425, 0.8139336, 7.869124e-06, 32.3664, 22.26682
205.7234006908406, 4.740337, 0.4263626, 3.603862, 0.05789756, 0.5562612, 0.3175356, 0.001305117, 4.279578, 2.97683, 4.691235e-15, 2.209027, 0.01596224, 3.1768e-18, 0.5326449, 0.8345466, 7.462161e-06, 35.3691, 22.533
205.8233634705738, 4.903058, 0.4006228, 3.41616, 0.05471079, 0.5030715, 0.2937536, 0.07332257, 4.893538, 2.821836, 4.466198e-15, 2.025203, 0.0150133, 2.991352e-18, 0.505865, 1.123687, 7.076245e-06, 48.78182, 21.16945
205.923326250307, 5.340221, 0.3764369, 3.238235, 0.6130061, 0.4549679, 0.2717528, 0.06927679, 4.652491, 3.229782, 4.251956e-15, 1.856677, 0.01412078, 2.816729e-18, 0.4804315, 1.052372, 6.710287e-06, 54.39161, 19.88841
206.0232890300401, 5.426533, 0.3537111, 3.069576, 0.5792654, 0.4114639, 0.2513998, 0.683497, 4.423316, 3.583226, 4.047992e-15, 3.594897, 0.01328131, 0.5699645, 0.4562767, 1.177643, 6.363256e-06, 50.76649, 18.68489
206.1232518097733, 5.124993, 0.3323573, 2.909702, 0.5473818, 1.945211, 0.2325711, 0.6457831, 4.205431, 3.396659, 3.853811e-15, 3.295749, 0.01249174, 0.5366924, 0.4333364, 1.102904, 6.034171e-06, 48.29567, 18.71611
206.2232145895064, 5.520419, 0.3122926, 2.758155, 0.5172532, 1.75921, 0.2151525, 0.6101502, 3.998278, 4.211604, 3.668945e-15, 3.021495, 0.01174912, 0.5053626, 0.4115494, 1.032908, 5.722105e-06, 45.07684, 22.09105
206.3231773692396, 5.213662, 0.2934392, 2.614501, 0.4887828, 1.590994, 1.067698, 0.5764834, 3.80133, 4.394986, 3.492947e-15, 2.770062, 0.01105065, 0.4758617, 0.3908579, 0.9673545, 5.426179e-06, 42.07253, 24.93259
206.4231401489727, 4.92395, 0.2757241, 2.478329, 0.4821522, 1.438864, 0.9877326, 0.5446743, 3.614083, 4.166153, 3.325392e-15, 2.539553, 0.01039369, 0.448083, 0.3712066, 0.9059613, 5.145556e-06, 39.26846, 24.40143
206.5231029287059, 4.992072, 0.2590784, 2.349249, 0.7945616, 1.30128, 0.9137559, 0.5146204, 3.436059, 3.949235, 3.165875e-15, 3.213093, 0.009775799, 0.4219258, 0.3525434, 0.8484643, 4.879447e-06, 36.65128, 22.92482
206.6230657084391, 4.714674, 0.2434376, 2.226892, 0.8747148, 1.176852, 0.8453197, 0.4862248, 3.266804, 3.743611, 3.014009e-15, 2.945717, 0.009194636, 0.3972956, 0.3348185, 0.7946164, 4.627099e-06, 34.20853, 21.53755
206.7230284881722, 5.26085, 0.2287411, 2.110908, 0.8265693, 1.064321, 0.7820091, 0.459396, 3.89289, 3.548693, 2.869428e-15, 2.70059, 0.008648023, 0.3741032, 0.3179847, 0.744186, 4.387803e-06, 31.92858, 20.23424
206.8229912679054, 4.968516, 0.2149318, 2.000964, 0.7810737, 0.9625511, 0.7234401, 0.4340475, 4.740371, 3.363925, 2.731783e-15, 3.011242, 0.008133906, 0.3522646, 0.3019973, 0.6969562, 4.058545, 29.80059, 20.65168
206.9229540476385, 5.059752, 0.551358, 1.896747, 0.7380823, 1.4684, 0.8455057, 0.4100977, 4.506868, 3.188776, 2.600741e-15, 2.760663, 0.007650352, 0.3317009, 0.2868137, 0.6527237, 3.848652, 29.24946, 22.8971
207.0229168273717, 5.288921, 0.5180721, 3.018721, 1.022465, 1.327991, 0.7821811, 0.3874694, 4.284867, 3.022747, 2.475984e-15, 2.530935, 0.007195545, 0.3123376, 0.2723935, 0.6112986, 12.2088, 32.61678, 21.51152
207.1228796071049, 4.995028, 0.4867957, 2.966428, 0.9661875, 1.913938, 0.7235993, 0.3660897, 4.663875, 2.865362, 2.357212e-15, 2.320325, 0.006767776, 0.2941047, 0.2586983, 0.5725024, 11.5774, 30.44292, 21.00531
207.222842386838, 4.717465, 0.786011, 2.811926, 0.9130072, 1.730927, 0.6694049, 0.3458897, 4.43414, 3.132471, 2.244138e-15, 2.12724, 0.006365438, 0.2769361, 0.2456917, 0.5361685, 10.97866, 28.41395, 23.29836
207.3228051665712, 4.455326, 0.7385589, 3.035887, 0.862754, 1.565416, 0.6192695, 0.3268043, 4.215722, 2.969373, 2.136487e-15, 1.950222, 0.005987018, 0.2607698, 0.233339, 0.5021405, 10.41089, 26.5202, 22.60399
207.4227679463043, 4.207753, 0.6939715, 2.877767, 0.8152669, 1.415731, 0.572889, 0.3087719, 4.008062, 2.814768, 2.034001e-15, 1.787935, 0.005631095, 0.2455472, 0.2216074, 0.4702721, 9.872473, 24.75267, 22.78567
207.5227307260375, 3.973938, 0.6520759, 4.2102, 0.7703935, 1.280359, 0.5299821, 0.2917345, 4.289635, 2.668212, 1.936431e-15, 1.639153, 0.005296331, 0.2312132, 0.2104656, 0.4404263, 9.361904, 23.10294, 21.40683
207.6226935057707, 5.364985, 0.6127095, 3.990918, 0.72799, 1.157931, 0.4902889, 0.2756373, 4.078335, 2.529287, 1.843541e-15, 1.502752, 0.004981469, 0.2177159, 0.1998839, 0.4124745, 8.87774, 21.56317, 23.01892
207.7226562855038, 5.066865, 0.5757198, 3.783057, 0.6879204, 1.04721, 0.4535685, 0.2604282, 3.877443, 2.397595, 1.755107e-15, 1.377701, 0.004685325, 0.2050066, 0.1898343, 0.3862968, 8.418615, 24.30811, 24.20444
207.822619065237, 4.78531, 0.5409631, 3.586023, 0.6500563, 0.9470761, 0.4195982, 0.2460584, 4.229609, 3.34301, 1.670915e-15, 1.263056, 0.004406787, 0.1930392, 0.18029, 0.3617804, 7.983235, 30.3162, 22.73974
207.9225818449701, 4.519401, 0.5083047, 3.399251, 0.6142763, 0.8565168, 0.3881722, 0.2324814, 4.021265, 3.609764, 1.590762e-15, 1.157951, 0.004144807, 0.1817704, 0.1712255, 0.33882, 7.570371, 28.29567, 22.59061
208.0225446247033, 4.268268, 0.4776179, 3.222206, 0.5804657, 0.7746168, 0.3590999, 0.2196536, 3.823184, 3.421816, 1.514454e-15, 1.061593, 0.003898402, 0.1711594, 0.1626167, 0.3173168, 7.178858, 26.40981, 25.52296
208.1225074044364, 4.03109, 0.4487838, 3.054382, 0.548516, 0.7005481, 0.3322049, 0.2075336, 3.634861, 3.243653, 1.441806e-15, 1.354176, 0.003666645, 0.1611679, 0.1544408, 0.2971782, 6.807594, 28.22502, 25.96564
208.2224701841696, 5.180222, 0.4216903, 2.8953, 0.518325, 0.6335618, 0.3073243, 0.1960823, 3.851033, 3.074766, 1.372643e-15, 1.687265, 0.003448666, 0.1517596, 0.146676, 0.2783178, 6.45553, 45.06408, 24.39437
208.3224329639028, 4.892368, 0.3962325, 2.744503, 0.4897957, 0.5729807, 0.2843071, 0.1852629, 3.661337, 2.914673, 1.306798e-15, 1.941945, 0.003243646, 0.1429005, 0.1393015, 0.3968369, 6.121673, 46.32496, 22.91817
208.4223957436359, 4.62051, 0.3723117, 2.601559, 0.4628366, 0.5181924, 0.2630138, 0.1750405, 3.480986, 2.762916, 1.244112e-15, 2.481486, 0.003050814, 0.1345586, 0.1322978, 0.3716516, 5.805082, 43.23747, 21.53131
208.5223585233691, 4.363759, 0.4945469, 2.466061, 0.5981665, 0.4686429, 0.3088233, 0.1653822, 4.361206, 2.61906, 1.184432e-15, 2.453252, 0.002869446, 0.1267036, 0.1256462, 0.3480647, 5.504864, 40.35576, 20.22838
208.6223213031022, 4.121274, 0.4646907, 2.33762, 0.5652426, 0.4238313, 0.3161643, 0.1562568, 5.609536, 2.482694, 1.127615e-15, 2.249106, 0.00269886, 0.1193072, 0.1193291, 0.3259747, 5.220172, 37.66611, 19.00429
208.7222840828354, 3.892264, 0.436637, 2.215869, 0.5341309, 0.3833046, 0.2924851, 0.1476349, 5.333219, 2.727294, 1.073524e-15, 2.061947, 0.002538415, 0.1123426, 0.1133296, 0.3052867, 4.950204, 35.15572, 17.85427
208.8222468625686, 4.579618, 0.4102769, 2.100459, 0.5047317, 0.3466531, 0.2705792, 0.1394887, 5.354679, 2.888535, 1.022028e-15, 2.990369, 0.002387508, 0.1057845, 0.1076317, 0.2859116, 4.694197, 32.81264, 16.77385
208.9222096423017, 4.325139, 0.4531242, 1.99106, 0.4769505, 0.3135062, 0.2503141, 0.131792, 5.090916, 3.287773, 9.730014e-16, 2.741527, 0.002245573, 0.09960924, 0.1022202, 0.2677662, 4.45143, 30.62573, 17.87825
209.0221724220349, 4.0848, 0.4257687, 1.887359, 0.4506985, 0.2835287, 0.2315667, 0.12452, 4.840146, 3.116589, 9.263269e-16, 2.678471, 0.002112076, 0.09379448, 0.09708088, 0.2507724, 4.221219, 28.58457, 18.72958
209.122135201768, 5.286082, 0.4357915, 1.789059, 0.4258915, 0.2564178, 0.2142234, 0.1176493, 4.601728, 2.954319, 8.818914e-16, 2.455583, 0.001986515, 0.08831916, 0.09219992, 0.2348571, 4.002913, 26.67945, 21.71873
209.2220979815012, 4.992346, 0.4094824, 1.695878, 0.4024498, 0.2318991, 0.198179, 0.1315911, 4.375055, 2.800497, 8.395874e-16, 2.251243, 0.001868418, 0.08316346, 0.08756436, 0.2199519, 3.795896, 24.90131, 20.40445
209.3220607612344, 4.714932, 0.3847616, 1.607551, 0.3802984, 1.130871, 0.1833363, 0.1243302, 4.159547, 2.654684, 7.993128e-16, 2.063907, 0.001757342, 0.07830874, 0.08316187, 0.2059926, 3.599586, 23.24168, 19.1697
209.4220235409675, 4.452934, 0.3615333, 1.523824, 0.3593663, 1.022737, 0.1696052, 0.1174699, 4.5952, 2.516463, 7.609701e-16, 2.064948, 0.00165287, 0.07373741, 0.07898072, 0.1929193, 15.26725, 21.69265, 25.13155
209.5219863207007, 4.205494, 0.3397072, 1.444458, 0.3395863, 0.924943, 0.1569026, 0.1109882, 4.368848, 2.385439, 7.244666e-16, 1.952215, 0.001554608, 0.06943294, 0.07500979, 0.1806756, 14.47768, 20.24687, 31.94238
209.6219491004338, 3.971804, 0.3191988, 1.369226, 0.320895, 1.466747, 0.1451513, 0.1048641, 4.153646, 2.261237, 6.897143e-16, 1.789762, 0.001462188, 0.06537974, 0.07123851, 0.3346583, 13.72895, 18.89745, 31.56218
209.721911880167, 3.7511, 0.2999285, 1.297912, 0.3032325, 1.326497, 0.1342801, 0.09907793, 3.949044, 2.143502, 6.566289e-16, 1.640828, 0.001375262, 0.06156315, 0.06765684, 0.3134192, 16.70472, 17.63796, 37.27163
209.8218746599001, 5.407972, 0.2818215, 1.230312, 0.2865421, 1.199657, 0.1242231, 0.09361103, 3.75452, 2.031897, 6.251307e-16, 1.504287, 0.001293504, 0.05796936, 0.06425524, 0.293528, 15.84081, 16.46242, 43.18752
209.9218374396333, 5.107463, 0.2648078, 1.166233, 0.2707705, 1.084946, 0.264665, 0.08844578, 4.573786, 1.926103, 5.951435e-16, 1.379109, 0.001216606, 0.05458536, 0.06102466, 0.2748992, 17.6873, 15.36522, 40.57409
210.0218002193665, 4.823653, 0.2488211, 1.105492, 0.6276592, 0.981204, 0.2448428, 0.08356554, 4.348489, 2.299931, 5.665947e-16, 1.264347, 0.00114428, 0.0513989, 0.05795651, 0.406488, 16.90669, 14.34116, 38.79059
210.1217629990996, 4.555613, 0.6149837, 1.047914, 0.593112, 1.334893, 0.2265052, 0.07895458, 4.134289, 2.180181, 5.394154e-16, 1.159135, 0.001076254, 0.04839845, 0.05504262, 0.3806902, 16.03234, 13.38534, 36.44323
210.2217257788328, 4.302468, 1.03967, 2.249913, 0.7843958, 1.312733, 0.3664646, 0.07459804, 3.930641, 2.501518, 5.135399e-16, 1.062678, 0.001012271, 0.04557316, 0.05227523, 0.3565297, 28.50876, 12.49323, 35.01455
210.3216885585659, 4.063389, 0.9769043, 2.13273, 0.7412215, 3.36814, 0.339018, 0.07048188, 3.737024, 2.371272, 4.889056e-16, 0.9742473, 0.0009520926, 0.04291279, 0.04964697, 1.254037, 29.98554, 11.66057, 35.55908
210.4216513382991, 3.837596, 0.9179278, 2.02165, 0.7004237, 3.046079, 0.3136271, 0.06659284, 4.701013, 2.247808, 4.65453e-16, 0.8931758, 0.0008954916, 0.04040773, 0.04715086, 1.17445, 40.6733, 10.88341, 33.7959
210.5216141180323, 5.925966, 0.8625118, 1.916356, 0.6618714, 2.754813, 0.2901378, 0.06291839, 4.469449, 2.130772, 4.431254e-16, 0.8188505, 0.0008422554, 0.0380489, 0.04478025, 1.099913, 39.20929, 10.15805, 34.74704
210.6215768977654, 5.596673, 0.8104413, 3.001699, 0.6254411, 2.491398, 0.2684078, 0.2206805, 6.020185, 2.019829, 4.218689e-16, 0.7507102, 0.000792184, 0.03582777, 0.04252882, 1.030107, 45.76075, 9.48103, 33.93771
210.7215396774986, 5.285679, 0.7615142, 2.84536, 0.591016, 2.253171, 0.2483053, 0.2085039, 5.72364, 1.914663, 4.01632e-16, 0.6882402, 0.0007450894, 0.0337363, 0.04039059, 0.9647313, 49.51875, 8.849134, 31.88402
210.8215024572317, 4.991965, 0.715541, 2.697164, 0.5584857, 2.037723, 0.2297083, 0.2861038, 5.441703, 1.814973, 3.823659e-16, 0.6309686, 0.0007007945, 0.03176691, 0.03835986, 0.9035045, 46.95781, 8.259353, 29.9546
210.9214652369649, 4.714573, 0.6723432, 2.556686, 0.5277458, 1.842876, 0.2125042, 0.2703172, 5.173654, 1.720473, 3.640239e-16, 1.709195, 0.0006591328, 0.0299125, 0.03643123, 0.9489393, 44.52932, 7.708879, 30.22008
211.0214280166981, 4.452594, 0.6317533, 2.423525, 0.498698, 1.666661, 0.1965886, 0.2554017, 4.918808, 1.630894, 3.465619e-16, 4.145271, 0.000619948, 0.02816634, 0.03459957, 0.8887147, 42.22643, 7.195094, 28.39136
211.1213907964312, 4.205173, 0.5936139, 2.2973, 0.471249, 1.507295, 0.181865, 0.2413092, 4.676516, 1.545979, 3.299374e-16, 3.800324, 0.0005830926, 0.02652211, 0.03286, 1.5021, 42.14249, 6.715552, 26.67329
211.2213535761643, 3.971501, 0.5577769, 2.177649, 0.4453108, 1.363168, 0.839591, 1.043442, 4.446158, 1.465484, 3.141105e-16, 3.666331, 0.0005484283, 0.02497386, 0.03120789, 1.406769, 39.96303, 6.267971, 27.44575
211.3213163558975, 3.750814, 0.5241035, 2.064229, 0.4208003, 1.965461, 0.7767094, 0.9858668, 4.227148, 1.389181, 2.990427e-16, 3.361239, 0.0005158247, 0.02351599, 0.02963885, 1.317489, 37.89629, 5.85022, 25.78491
211.4212791356307, 3.542389, 0.4924629, 1.956717, 0.3976389, 1.777524, 0.7185373, 0.981881, 4.018925, 1.316851, 2.846978e-16, 3.081535, 0.0004851594, 0.02214323, 0.02814869, 1.233874, 36.22599, 5.460311, 27.99099
211.5212419153638, 3.345546, 0.4627325, 1.854805, 0.3757523, 1.607557, 0.6647221, 0.9277029, 3.82096, 1.664604, 2.710409e-16, 3.674222, 0.0004563171, 0.0208506, 0.02673345, 1.155566, 34.44958, 5.09639, 27.93462
211.621204695097, 3.159642, 0.434797, 1.7582, 0.3550704, 1.453843, 0.6149374, 0.8765143, 3.632746, 1.577934, 2.580392e-16, 3.368473, 0.0004291894, 0.01963343, 0.02538937, 1.082228, 35.61953, 4.756723, 26.98266
211.7211674748302, 2.984067, 0.6838503, 1.666627, 0.3355268, 1.314827, 0.7888576, 0.8281502, 3.453802, 2.13483, 2.456612e-16, 3.088167, 0.0004036745, 0.01848732, 0.02411286, 1.013544, 33.77742, 4.439694, 25.34984
211.8211302545633, 2.818249, 0.7553045, 1.579823, 0.317059, 1.702971, 0.7297757, 2.168537, 3.283674, 2.023676, 2.338769e-16, 4.015623, 0.0003796764, 0.01740811, 0.02290053, 0.9492194, 32.03057, 4.143795, 23.81583
211.9210930342965, 2.661646, 0.7097062, 1.497541, 0.2996076, 1.540133, 0.6751187, 2.309706, 3.121925, 2.300792, 2.226579e-16, 3.681464, 0.0003571049, 0.0163919, 0.02174915, 0.8889771, 30.37407, 3.867618, 22.37465
212.0210558140296, 2.513744, 0.6668606, 1.419544, 0.2831168, 1.392866, 0.6245554, 2.182262, 2.968144, 2.180997, 2.119771e-16, 3.375113, 0.0003358753, 0.01543501, 0.02065567, 0.8325581, 28.80323, 3.609847, 25.34898
212.1210185937628, 2.374061, 0.6266018, 1.345609, 0.2675337, 1.25968, 0.577779, 5.312043, 2.821939, 2.856005, 2.018087e-16, 3.094254, 0.0003159078, 0.01453398, 0.01961716, 0.7797197, 27.31363, 3.369256, 26.89212
212.220981373496, 2.242139, 0.5887733, 1.275525, 0.8287777, 1.13923, 0.534506, 5.018936, 2.682935, 2.707302, 1.92128e-16, 3.882684, 0.0002971274, 0.01368555, 0.01863086, 0.7302347, 25.90107, 3.144701, 30.06458
212.3209441532291, 2.117549, 0.5532286, 1.209091, 1.107179, 1.030297, 0.4944739, 6.103416, 2.550778, 2.921695, 1.829117e-16, 3.559588, 0.0002794634, 0.01288664, 0.01769415, 1.43457, 24.56156, 2.935111, 28.24526
212.4209069329623, 1.999881, 0.5198298, 1.146118, 1.046238, 1.144431, 0.45744, 8.051474, 2.425131, 2.769571, 1.741375e-16, 3.263378, 0.0002628496, 0.01213438, 0.01680454, 1.343525, 24.98986, 2.73949, 27.67053
212.5208697126954, 1.888752, 0.4884472, 1.086424, 0.9886518, 2.211228, 0.4231798, 9.230999, 2.305673, 3.511942, 1.657842e-16, 2.991818, 0.0002472234, 0.01142602, 0.01595965, 1.258258, 23.69748, 2.556907, 34.59336
212.6208324924286, 1.783798, 0.4589593, 1.029839, 0.934235, 6.705993, 0.3914855, 8.721653, 2.192099, 4.739467, 1.578316e-16, 2.742855, 0.0002325262, 0.01075902, 0.01515725, 1.433935, 22.47193, 2.386493, 32.5
212.7207952721618, 1.684677, 0.4312516, 0.9762016, 0.8828135, 6.791928, 0.362165, 10.84595, 4.890826, 4.763017, 1.502605e-16, 2.715079, 0.0002187027, 0.01013096, 0.01439518, 1.34293, 21.30976, 2.227437, 35.86483
212.8207580518949, 1.591063, 0.4052165, 0.9253576, 0.8342222, 6.142485, 0.3350405, 10.24749, 4.649912, 4.727859, 1.430525e-16, 2.489145, 0.000205701, 0.009539554, 0.01367143, 1.257701, 20.2077, 2.078982, 33.69452
212.920720831628, 1.502651, 0.3807533, 0.8771619, 0.7883055, 5.555141, 0.3099475, 12.55547, 4.420865, 4.481695, 1.361904e-16, 2.282012, 0.0001934723, 0.008982675, 0.01298407, 1.202041, 19.16263, 1.940421, 31.65554
213.0206836113612, 4.715199, 0.3577669, 0.8314763, 0.744916, 5.023959, 0.2867338, 11.9316, 4.203101, 4.248348, 1.296574e-16, 2.092115, 0.0001819705, 0.008458305, 0.01233127, 1.285872, 18.17161, 1.811095, 31.83601
213.1206463910944, 4.453185, 0.3361683, 0.7881702, 0.7039148, 4.543569, 0.2652587, 11.83227, 3.996063, 4.128635, 1.234378e-16, 1.918021, 0.0001711525, 0.007964546, 0.01171128, 1.204264, 17.23184, 1.690388, 31.13111
213.2206091708275, 4.205731, 0.3158735, 0.7471195, 0.7370475, 4.109114, 0.245392, 11.17939, 4.034742, 4.240825, 1.175165e-16, 1.758413, 0.0001609777, 0.00749961, 0.01112247, 1.127835, 16.34067, 1.577726, 29.24726
213.3205719505607, 3.972028, 0.296804, 0.708207, 0.6964794, 8.021341, 0.2270133, 10.56254, 4.014891, 4.020019, 1.118793e-16, 1.612088, 0.0001514077, 0.007061814, 0.01056327, 1.056257, 16.75025, 1.472573, 31.87643
213.4205347302939, 3.751311, 0.6759392, 0.6713212, 1.636347, 7.254342, 0.210011, 9.979718, 3.817124, 3.81071, 1.065125e-16, 1.477939, 0.0001424066, 0.006649576, 0.01003217, 0.9892214, 15.95764, 1.374428, 31.89582
213.520497510027, 3.542859, 0.6351322, 0.6363565, 1.734233, 6.560682, 0.1942821, 9.429059, 3.629099, 4.961828, 1.014031e-16, 1.354953, 0.0001339407, 0.006261402, 0.009527784, 0.9264404, 17.49856, 1.282825, 32.33105
213.6204602897602, 3.34599, 0.5967888, 0.6032128, 1.638778, 6.175289, 0.1797313, 8.908784, 4.176383, 4.703482, 9.653887e-17, 1.242201, 0.000125978, 0.005895888, 0.009048753, 1.043609, 16.5936, 1.197327, 30.37458
213.7204230694933, 3.160061, 0.5607601, 0.5717955, 1.548577, 5.584809, 0.1662702, 8.417216, 5.036001, 4.458587, 9.190795e-17, 1.138831, 0.0001184887, 0.005551712, 0.008593807, 0.9773758, 21.141, 1.117527, 32.16665
213.8203858492265, 2.984463, 0.5269066, 0.5420144, 1.463342, 5.05079, 0.3755537, 7.998537, 4.787936, 4.451787, 8.749916e-17, 3.678966, 0.0001114447, 0.005227626, 0.008161734, 0.9153466, 20.41769, 1.043045, 33.65421
213.9203486289597, 2.818623, 0.4950968, 0.5137845, 1.382797, 4.567834, 0.3474264, 7.557195, 4.55209, 4.344056, 8.330186e-17, 5.126338, 0.0001048194, 0.00492246, 0.007751384, 0.857254, 19.36176, 0.9735277, 32.07594
214.0203114086928, 2.661998, 0.4652074, 0.4870248, 1.306686, 4.131059, 0.3214057, 7.140206, 4.327862, 4.117875, 7.93059e-17, 4.699752, 9.858797e-05, 0.004635108, 0.007361666, 0.8028482, 18.36044, 0.9086435, 31.16374
214.120274188426, 2.514077, 0.4371225, 0.4616589, 1.234764, 4.787134, 0.2973339, 6.839058, 4.114678, 3.90347, 7.550163e-17, 4.308664, 9.272699e-05, 0.00436453, 0.006991542, 1.109137, 17.4109, 0.8480839, 29.27791
