 , C0, C1, C2, C3, C6, C7
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
350.86846917343,0.1473519,0.6250909,0.1086231,0.9059454,1.38416,1.682676E-12
350.96843170026,0.1342026,0.5651394,0.1017572,0.8361468,1.323964,1.513762E-12
351.06839422709,0.1222268,0.5109377,0.0953252,0.7717258,2.314736,1.361804E-12
351.16835675392,0.429691,0.4619344,0.08929981,0.7122681,2.350149,1.2251E-12
351.26831928075,0.3913466,0.417631,0.08365527,0.6573914,2.247943,1.102119E-12
351.36828180758,0.3564239,0.3775766,0.07836751,0.6067426,2.150181,9.91484E-13
351.46824433441,0.3246177,0.4346161,0.07341398,0.5599961,2.056671,8.919546E-13
351.56820686124,0.2956497,0.3929327,0.06877357,0.585958,1.967228,8.024165E-13
351.66816938807,0.2692668,0.4082883,0.06442647,0.5408128,1.881674,7.218665E-13
351.7681319149,0.2452382,0.36913,0.06035414,0.4991459,1.799841,6.494025E-13
351.86809444173,0.2233538,0.3337273,0.05653923,1.068525,1.721567,5.842127E-13
351.96805696856,0.2034224,0.30172,0.05296544,0.9862007,1.646697,5.255669E-13
352.06801949539,0.357422,0.2727825,0.04961756,1.1626,1.575083,4.728083E-13
352.16798202222,0.3255267,0.2466203,0.04648129,1.073027,1.756669,4.253458E-13
352.26794454905,0.2964776,0.2229673,0.04354326,0.9903559,1.680273,3.826478E-13
352.367907075881,0.2700208,0.2015829,0.04079094,0.9140539,1.607199,3.44236E-13
352.467869602711,0.2459249,0.1822494,0.03821259,0.8436305,1.537303,3.096801E-13
352.567832129541,0.2239792,0.1647701,0.03579722,0.7786329,1.470446,2.785931E-13
352.667794656371,0.203992,0.2129701,0.03353452,0.7186431,1.406497,2.506268E-13
352.767757183201,0.1857883,0.1925444,0.03141484,0.6632752,1.34533,2.254678E-13
352.867719710031,0.1692091,0.1740778,0.02942914,0.9210069,1.286822,2.028344E-13
352.967682236861,0.1541094,0.1573822,0.02756896,0.8500478,1.230859,1.82473E-13
353.067644763691,0.1403571,0.142288,0.02582636,0.7845558,1.17733,1.641556E-13
353.167607290521,0.127832,0.1286413,0.0241939,2.267911,1.126128,1.47677E-13
353.267569817351,0.1164246,0.1163035,0.02266463,2.711795,1.077154,1.328525E-13
353.367532344181,0.1060352,0.105149,0.02123203,3.361091,1.030309,1.195162E-13
353.467494871011,0.09657296,0.09506433,0.01988997,3.310554,2.185135,1.075187E-13
353.567457397841,0.08795507,0.08594686,0.01863275,3.055492,2.090105,9.67255E-14
353.667419924671,0.08010621,0.07770382,0.017455,2.969063,1.999207,8.701579E-14
353.767382451501,0.07295775,0.07025136,0.01635169,2.740312,1.912263,7.828078E-14
353.867344978331,0.06644721,0.06351366,0.01531812,2.529184,1.8291,7.042262E-14
353.967307505161,0.06051765,0.2033871,0.01434987,2.334323,1.749553,6.33533E-14
354.067270031991,0.05511723,0.1838806,0.01344283,2.154475,1.673466,5.699363E-14
354.167232558821,0.05019873,0.1662448,0.01259313,1.988483,1.600688,5.127237E-14
354.267195085651,0.04571914,0.1503005,0.01179713,1.83528,1.818696,4.612543E-14
354.367157612481,0.04163929,0.1358854,0.01105145,1.693881,1.984442,4.149516E-14
354.467120139311,0.03792352,0.1228529,0.0103529,1.563376,1.898139,3.73297E-14
354.567082666141,0.03453933,0.1110702,0.009698504,1.442925,1.976983,3.358239E-14
354.667045192971,0.03145714,0.1004176,0.009085472,1.331755,1.891005,3.021125E-14
354.767007719801,0.02865,0.09078673,0.008511189,1.22915,1.808766,2.717851E-14
354.866970246632,0.02609335,0.08207951,0.007973206,1.13445,1.730104,2.445022E-14
354.966932773462,0.02376485,1.036579,0.007469229,1.047046,1.654863,2.19958E-14
355.066895300291,0.3626288,1.609404,0.006997108,0.9663763,1.582894,1.978777E-14
355.166857827122,0.3302688,1.574391,0.006554828,0.8919218,1.514055,1.780139E-14
355.266820353952,0.3007965,4.17047,0.006140504,0.8232036,1.44821,1.601441E-14
355.366782880782,0.2739543,7.423106,0.00575237,0.7597798,2.410429,1.440682E-14
355.466745407612,0.2495074,7.689241,0.005388769,0.7012424,2.305601,1.29606E-14
355.566707934442,0.2272421,9.135138,0.005048151,0.6472152,2.205332,1.165956E-14
355.666670461272,0.2069636,8.259,0.004729063,0.5973504,2.109423,1.048912E-14
355.766632988102,0.1884948,7.466891,0.004430145,0.5513275,2.017685,9.436182E-15
355.866595514932,0.171674,6.750753,0.00415012,0.5088505,1.929937,8.488938E-15
355.966558041762,0.1563543,6.103298,0.003887796,0.469646,1.846006,7.636782E-15
356.066520568592,0.1424017,5.51794,0.003642052,0.4334621,1.765724,6.870169E-15
356.166483095422,0.1296942,4.988723,0.003411842,0.400066,1.688934,6.180513E-15
356.266445622252,0.1181207,4.510262,0.003196184,0.3692429,1.615483,5.560086E-15
356.366408149082,0.1075799,4.077689,0.002994156,0.3407945,1.545227,5.001941E-15
356.466370675912,0.4769338,3.686604,0.002804899,0.314538,1.478026,4.499825E-15
356.566333202742,0.4343736,3.333027,0.002627605,0.2903044,2.481967,4.048114E-15
356.666295729572,0.3956113,3.013362,0.002461517,0.2679379,2.374028,3.641747E-15
356.766258256402,0.3603081,2.724355,0.002305927,0.2472946,2.270783,3.276173E-15
356.866220783232,0.3281552,2.463066,0.002160172,0.2282417,2.172028,2.947297E-15
356.966183310062,0.2988715,2.226837,0.00202363,0.2106568,2.077568,2.651435E-15
357.066145836892,0.2722011,2.013264,0.001895719,0.1944268,1.987216,2.385273E-15
357.166108363722,0.3239902,1.820175,0.001775892,0.2016662,1.900793,2.145829E-15
357.266070890552,0.2950782,1.645605,0.00166364,1.082424,1.818128,1.930421E-15
357.366033417382,0.2687463,1.487777,0.001558483,0.9990285,1.739059,1.736637E-15
357.465995944212,0.2447641,1.345087,0.001459973,0.9220583,1.865956,1.562306E-15
357.565958471042,0.2229221,1.216081,0.00136769,1.30963,2.456501,1.405476E-15
357.665920997872,0.2030292,1.099449,0.00128124,1.20873,2.349669,1.264388E-15
357.765883524702,0.1849114,0.9940022,0.001200254,1.115603,2.247483,1.137463E-15
357.865846051533,0.1684105,0.8986689,0.001124387,1.029651,2.399719,1.02328E-15
357.965808578363,0.153382,0.8124789,0.001053316,0.9503219,2.295357,9.205587E-16
358.065771105193,0.1396946,0.7345552,0.0009867372,0.8771042,2.195533,8.281491E-16
358.165733632023,0.1272287,0.6641051,0.0009243666,0.8095276,2.100051,7.45016E-16
358.265696158853,0.1158751,0.6004118,0.0008659385,0.7471575,2.008721,6.702281E-16
358.365658685683,0.1055348,0.8133072,0.0008112035,0.6895927,2.012989,6.029478E-16
358.465621212513,0.09611715,0.7353041,0.0007599283,0.636463,1.925445,5.424213E-16
358.565583739343,0.08753993,0.6647821,1.450774,0.5874267,1.841709,4.879708E-16
358.665546266173,0.07972811,0.668593,1.359072,0.5421683,1.761614,0.0618762
358.765508793003,0.0726134,0.6044692,1.273167,0.5003969,1.685003,0.0556648
358.865471319833,0.06613359,0.5464955,1.192691,0.4618438,1.611723,0.05007694
358.965433846663,0.06023202,0.4940819,1.117303,0.426261,1.54163,0.04505
359.065396373493,0.05485708,0.4466952,1.046679,0.731837,1.474585,0.04052769
359.165358900323,0.04996179,0.4038534,0.98052,0.6754526,1.410457,0.03645935
359.265321427153,0.04550334,0.3651204,0.9185424,0.6234123,1.626444,0.0327994
359.365283953983,0.04144276,0.3301022,0.8604823,1.326571,1.611135,0.02950686
