 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1132.77887304708,0.009415375,1.623572,2.828683,7.983996,0.01049679,1.816262E-26,0.1576096,0.4091299,0.7239993,0.604383,0.08585282,0.00163977,0.9008135,27.96804
1132.87883588445,0.008682781,1.814753,2.644637,7.096654,0.009913976,1.467686E-26,0.3163199,0.391811,0.6186088,0.5629095,0.07464275,0.001548568,0.8283691,26.08908
1132.97879872182,0.008007188,1.557059,2.472566,7.101091,0.009363519,1.18601E-26,0.2852898,0.3752252,0.5285597,0.5242821,0.06489641,0.001462439,0.7617507,24.33635
1133.07876155918,0.007384162,1.335957,3.485447,7.081502,0.008843625,9.583917E-27,0.2573036,0.3593416,0.4516188,0.4883053,0.05642268,0.0013811,0.7004898,22.70138
1133.17872439655,0.006809613,1.146251,3.258669,6.294464,0.008352597,7.744581E-27,0.2320628,0.3441302,0.3858779,0.4547972,0.2138469,0.001304285,0.6441556,24.99423
1133.27868723392,0.006279768,0.983484,3.046646,5.594897,0.007888833,6.258248E-27,0.2092981,0.3295628,0.3297068,0.4235885,0.1859242,0.001231743,0.5923519,23.31505
1133.37865007129,0.00579115,1.278734,4.668791,4.97308,0.007450818,5.057172E-27,0.1887665,0.3156121,0.2817123,0.3945214,0.1616475,0.001163235,0.5447143,21.74869
1133.47861290865,0.005340551,1.528509,4.365019,6.383043,0.007037123,4.086604E-27,0.1702491,0.3022519,0.2407043,0.367449,0.1405407,0.001098537,0.5009077,20.28756
1133.57857574602,0.004925011,1.311462,4.081012,7.540262,0.006646398,3.302307E-27,0.1535481,0.2894573,0.2056656,0.3422342,0.1221898,0.001037438,0.4606242,18.92459
1133.67853858339,0.004541805,1.125234,3.815484,7.580451,0.006277368,2.668531E-27,0.1384854,0.2772042,0.1757275,0.3187497,0.1062351,0.0009797371,0.4235802,20.24811
1133.77850142076,0.004188414,0.9654514,3.567232,7.1499,0.005928827,2.156389E-27,0.1249004,0.2654699,0.1501473,0.2968767,0.09236369,0.0009252455,0.3895154,18.88779
1133.87846425812,0.003862521,3.027703,3.335133,6.739814,0.005599638,1.742537E-27,0.112648,0.2542323,0.1282908,0.2765047,0.08030347,0.0008737846,0.3581901,17.61886
1133.97842709549,0.003561985,2.59777,3.118134,6.392982,0.005288728,1.408111E-27,0.1015975,0.2434704,0.1096159,0.2575307,0.06981799,0.0008251859,0.3293841,16.43518
1134.07838993286,0.003284832,2.228888,2.915255,6.123206,0.004995079,1.137868E-27,0.09163111,0.233164,0.09365944,0.2398586,0.06070163,0.0007792902,0.3028947,20.57261
1134.17835277023,0.003029245,1.912386,2.725576,5.442673,0.004717736,9.194894E-28,0.08264235,0.2232939,0.0800257,0.2233993,0.05277563,0.0007359471,0.2785355,19.63881
1134.27831560759,0.002793545,2.160489,2.548239,4.896108,0.004455791,7.430219E-28,0.07453535,0.2138417,0.06837659,0.2080694,0.04588455,0.0006950147,0.2561354,18.31943
1134.37827844496,0.002576184,1.8537,2.382439,4.453191,0.00420839,6.004219E-28,0.06722364,0.2047895,0.05842321,0.1937914,0.03989326,0.000656359,0.2355367,22.97127
1134.47824128233,0.002375735,1.590475,2.227427,5.927089,0.003974726,4.851895E-28,0.06062918,0.1961206,0.04991871,1.044198,0.03468427,0.0006198531,0.2165945,21.428
1134.5782041197,0.002190883,1.364628,2.082501,6.088533,0.003754036,3.920724E-28,0.05468163,0.1878186,0.04265219,0.9725444,0.03015544,0.0005853777,0.1991758,19.98842
1134.67816695706,0.002020414,2.325774,1.947005,5.411853,0.003545599,3.168262E-28,0.04931751,0.179868,0.03644343,0.9058073,0.02621795,0.0005528198,0.1831578,20.80576
1134.77812979443,0.001863209,1.995515,1.820324,7.329825,0.003348735,0.1286665,0.0444796,0.172254,0.03113847,1.192966,0.02279459,0.0005220727,0.168428,30.10194
1134.8780926318,0.001718236,1.712152,1.701886,8.244703,0.003162802,0.1039729,0.04011627,0.1649623,0.02660573,1.545629,0.01981823,0.0004930358,0.1548829,28.07962
1134.97805546916,0.001584543,1.469027,1.591154,7.62791,0.002987192,0.8786603,0.03618097,0.5036373,0.02273281,1.439566,0.0172305,0.0004656138,0.142427,38.27851
1135.07801830653,0.001461252,1.977252,1.487627,6.780144,0.002821333,2.398339,0.03263172,2.676293,0.01942366,1.340782,0.01498066,0.000439717,0.1309729,40.32276
1135.1779811439,0.001347555,1.696482,1.390836,6.587204,0.002664683,6.124658,0.02943064,2.563003,0.01659621,1.248776,0.5727872,0.0004152605,0.1204399,47.52099
