,"C00","C01","C02","C04","C05","C06","C07","C08","C10","C11","C13","C14","C15","C17","C18"
"Time(s)/Cell Status"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0999629259412838,0,0,0,0,0,0,0,0,0,0,0,0,0.2165158,0,0
0.199925851882568,0.316082,0,0,0,0,0,0,0,0,0,0,0,0.1718841,3.138926,0
0.299888777823851,0.2950683,0,0,0,0,0,0,0,0,0,0,0,0.1364527,3.846614,0
0.399851703765135,0.2754521,0,0,0,0,0,0,0,0,0,0,0,0.1083249,5.972305,0
0.499814629706419,0.2571397,0,0,0,0,0,0,0,2.431021,0,0,0,0.08599528,10.54169,0
0.599777555647703,0.2829213,0,0,0,0,0,0,0,6.96393,0,0,0,0.06826858,10.29202,0
0.699740481588987,0.837296,0,0,0,0,0,0,0,9.823326,0,0,0,4.538156,10.98677,0
0.79970340753027,0.7816324,0,0,0,0,0,0,0,8.625661,0,0,0,3.60268,10.49158,0
0.899666333471554,1.0814,0,0,0,0,0,0,0,7.574016,0,0,0,2.860039,10.01871,0
0.999629259412838,1.009508,0,0,0.3065218,0,0,0,0,6.650588,0,0,0,2.270483,10.02401,0
1.09959218535412,0.9423952,0,0,0.2428096,0,0,0.7073296,0,5.839745,0,0,0,1.802455,10.88649,0
1.19955511129541,0.8797443,0,0,0.1923403,0,0,0.6373571,0,5.12776,0,0,0,1.430905,10.39583,0
1.29951803723669,0.8212583,0,0,0.1523614,0,0,0.5743067,0,4.502581,0,0,0,1.135944,9.927274,0
1.39948096317797,0.7666605,0,0,0.1206922,0,0,0.5174934,0,3.953624,0,0,0,0.9017856,9.479839,0
1.49944388911926,0.7156925,0,0,0.09560571,0,0,0.4663005,0,3.471596,0,0,0,0.7158954,10.32767,0
1.59940681506054,0.6681128,0,0,0.07573355,0,0,0.4201717,0,3.048337,0,0,0,0.5683238,10.52629,0
1.69936974100182,0.6236963,0,0,0.05999193,0,0,0.3786063,0,2.676682,0,0,0,0.451172,10.05186,0
1.79933266694311,0.5822327,0,0,0.04752228,0,0,0.3411527,0,2.35034,0,0,0,0.3581693,9.59881,0
1.89929559288439,0.5435256,0,0,0.03764452,0,0,0.3074042,0,2.063785,0,0,0,0.2843378,10.35563,0
1.99925851882568,0.5073917,0,0,0.02981991,0,0,0.799626,0,1.812167,0,0,0,0.2257257,9.888887,0
2.09922144476696,0.47366,0,0,0.02362168,0,0,0.7205231,0,1.591227,0,0,0,0.1791956,9.443183,0
2.19918437070824,0.442171,0,0,0.01871179,0,0,0.6492454,0,1.397224,0,0,0,0.142257,9.017567,0
2.29914729664953,0.412775,0,0,0.01482244,0,0,0.5850189,0,1.226874,0,0,0,0.1129327,8.611135,0
2.39911022259081,0.3853337,0,0,0.01174152,0,0,0.527146,0,1.077292,0,0,0,0.08965326,8.223021,0
2.4990731485321,0.3796927,0,0,0.009300982,0,0,0.4749981,0,0.9459484,0,0,0,0.07117252,7.852399,0
2.59903607447338,0.4165926,0,0,0.007367723,0,0,0.428009,0,0.8306178,0,0,0,0.05650133,9.322771,0
2.69899900041466,0.3888973,0,0,0.005836302,0,0,0.3856682,0,0.7293485,0,0,0,0.04485438,8.902582,0
2.79896192635595,0.3630432,0,0,0.004623196,0,0,0.3475161,0,0.6404259,0,0,0,0.0356083,8.501332,0
2.89892485229723,0.3389078,0,0,0.00366224,0,0,0.3131381,0,0.5623448,0,0,0,0.02826815,9.584308,0
2.99888777823851,0.316377,0,0,0.002901024,0,0,0.2821609,0,0.4937835,0,0,0,0.02244108,11.74558,0
3.0988507041798,0.2953441,0,0,0.002298031,0,0,0.2542482,0,0.4335811,0,0,0,0.01781517,11.82099,0
3.19881363012108,0.2757094,0,0,0.001820373,0,0,0.2290967,0,0.3807187,0,0,0,0.01414283,11.28821,0
3.29877655606237,0.2573801,0,0.220047,0.001441999,0,0,0.2064334,0,0.3343013,0,0,0,0.01122749,12.80875,0
3.39873948200365,0.2402693,0,0.26617,0.001142271,0,0,0.186012,0,0.2935431,0,0,0,0.008913102,12.99073,0
3.49870240794493,0.2242961,0,0.6226229,0.1636969,0,0,0.1676107,0,0.2577542,0,0,0,0.007075793,14.3143,0
3.59866533388622,0.2093847,0,0.5963366,0.1296716,0,0,0.1510299,0.324823,0.2263287,0,0,0,0.005617219,15.70376,0
3.6986282598275,0.1954647,0,1.76792,0.1027187,0,1.888253,0.1360893,0.8484783,0.1987346,0,0,0,0.00445931,17.59523,0
3.79859118576878,0.1824701,0,1.693281,0.08136805,0,2.493249,0.1226267,0.7417253,0.1745047,0,0,0,0.003540087,18.21758,0
3.89855411171007,0.1703393,0,5.101405,0.06445527,0,2.347193,0.1104958,0.6484036,0.153229,0,0,0,0.002810349,17.39649,0
3.99851703765135,0.1590151,0,4.88603,0.0510579,0,4.675661,0.09956504,0.5668234,0.1345472,0,0,0,0.002231036,16.61241,0
4.09847996359264,0.2563852,0,5.776761,0.04044524,0,5.517015,0.08971559,0.4955073,0.1181432,0,0,0,0.00177114,17.3131,0
4.19844288953392,0.2393406,0,5.532873,0.03203848,0,7.878293,0.08084048,0.6776432,0.1037391,0,0,0,0.001406044,16.53278,0
4.2984058154752,0.2234291,0,7.69623,0.02537911,0,7.712264,0.07284335,0.5923842,0.09109117,0,0,0,0.001116208,15.78762,0
4.39836874141649,0.2085754,0,8.641569,0.02010393,0,10.80475,0.06563733,0.5178521,0.07998529,0,0,0,0.0008861181,15.07606,0
4.49833166735777,0.1947092,0,8.276733,0.01592522,0,11.85476,0.05914416,0.4526975,0.07023344,0,0,0,0.0007034575,14.39656,0
4.59829459329905,0.1817648,0,10.45788,0.01261508,0,11.1603,0.05329333,0.5439339,0.06167055,0,0,0,0.0005584498,13.74769,0
4.69825751924034,1.017659,0,11.90654,0.009992967,0,10.64921,0.0480213,1.464479,0.05415164,0,0,0,0.0004433334,13.12806,0
4.79822044518162,0.9500042,0,12.32227,0.007915876,0,10.10771,0.0432708,1.280222,0.04754944,0,0,0,0.0003519465,12.53637,0
4.89818337112291,1.226637,0,14.84649,0.006270519,0,10.00175,0.03899024,1.119148,0.04175219,0,0,0,0.0002793978,11.97134,0
4.99814629706419,1.392829,0,16.20391,0.004967158,0,9.415841,0.03513313,1.211288,0.03666174,0,0,0,0.0002218039,15.86549,0
5.09810922300547,1.300233,0,17.55424,0.003934708,0,8.864256,0.03165759,1.058887,0.03219192,0,0,0,0.0001760822,18.25241,0
5.19807214894676,1.213793,0,17.54358,0.003116858,0,8.344983,0.02852587,1.146576,0.02826707,0,0,0,0.0001397854,19.0973,0
5.29803507488804,1.133099,0,17.87408,0.002469002,0,7.85613,0.02570395,1.002317,0.02482073,0,0,0,0.0001109706,20.35092,0
5.39799800082933,1.05777,0,19.97611,0.001955807,0,7.395914,0.02316119,0.8762087,0.02179457,0,0,0,0.00008809563,19.43368,0
5.49796092677061,1.90578,0,21.37306,0.001549282,0,6.962657,0.02086997,0.7659667,0.01913737,0,0,0,0.00006993597,18.55778,0
5.59792385271189,1.779083,0,22.69234,0.001227255,0,6.554781,0.01880541,0.669595,0.01680413,0,0,0,0.00005551967,17.72136,0
5.69788677865318,1.808991,0,23.07376,0.0009721639,0,6.170798,0.01694509,0.5853485,0.01475536,0,0,0,0.00004407509,18.09131,0
5.79784970459446,1.688728,0,25.24705,0.0007700944,0,5.80931,0.0152688,0.5117017,0.01295638,0,0,0,0.00003498964,17.27591,0
5.89781263053574,1.89661,0,25.54682,0.0006100262,0,5.468997,0.01375834,0.4473209,0.01137673,0,0,0,0.00002777703,16.49726,0
5.99777555647703,1.770523,0,27.14202,0.000483229,0,5.148621,0.01239729,0.3910403,0.009989673,0,0,0,0.00002205119,15.75371,0
6.09773848241831,1.652817,0,28.33384,0.0003827873,0,4.847012,0.01117089,0.3418407,0.008771727,0,0,0,0.00001750565,15.04367,0
6.1977014083596,1.572066,0,28.55932,0.0003032229,0,4.563071,0.01006581,0.2988313,0.007702273,0,0,0,0.00001389711,14.36564,0
6.29766433430088,1.467554,0,30.83565,0.0002401964,0,4.295764,0.009070055,0.2612333,0.006763208,0,0,0,0.00001103242,13.71816,0
6.39762726024216,1.36999,0,30.61773,0.0001902703,0,4.044116,0.008172801,0.2283657,0.005938634,0,0,0,0.000008758246,15.13606,0
6.49759018618345,1.278912,0,29.95058,0.0001507216,0,3.807209,0.007364308,0.1996334,0.005214593,0,0,0,0.000006952859,15.60318,0
6.59755311212473,1.19389,0,31.05696,0.0001193933,0,3.584181,0.006635794,0.1745161,0.004578827,0,0,0,0.000005519626,16.39386,0
6.69751603806601,1.114519,0,33.32487,0.00009457676,0,3.374218,0.005979349,0.152559,0.004020574,0,0,0,0.000004381835,19.57616,0
6.7974789640073,1.040425,0,33.7858,0.00007491848,0,3.176554,0.005387843,0.1333645,0.003530384,0,0,0,0.000003478582,18.69384,0
6.89744188994858,0.9712571,0,35.67293,0.00005934627,0,2.99047,0.004854851,0.1165849,0.003099957,0,0,0,0.000002761522,17.85128,0
6.99740481588987,0.9066874,0,34.20487,0.00004701083,0,2.815287,0.4656602,0.1019166,0.002722009,0,0,0,0.000002192274,17.04671,0
7.09736774183115,0.8464102,0,37.21968,0.00003723938,0,2.650366,0.4195948,0.08909372,0.00239014,0,0,0,0.000001740368,16.27839,0
7.19733066777243,1.230495,0,37.98587,0.00002949898,0,2.495106,0.3780864,0.07788421,0.002098733,0,0,0,0.000001381616,15.5447,0
7.29729359371372,1.275409,0,37.49011,0.00002336746,0,2.348941,0.3406843,0.06808505,0.001842854,0,0,0,0.000001096816,15.72576,0
7.397256519655,1.190619,0,38.20948,0.00001851041,0,2.211339,0.3069821,0.05951879,0.001618173,0,0,0,0.0000008707228,15.01698,0
7.49721944559628,1.111466,0,41.16273,0.00001466292,0,2.081798,0.276614,0.05203031,0.001420884,0,0,0,0.0000006912358,15.10704,0
7.59718237153757,1.037575,0,42.01302,0.00001161515,0,1.959845,0.24925,0.04548401,0.001247649,0,0,0,0.0000005487474,16.00031,0.06168351
7.69714529747885,0.9685962,0,42.54003,0.000009200881,0,1.845036,0.2245929,0.03976135,0.001095535,0,0,0,0.000000435631,15.27916,0.05900219
7.79710822342014,0.9042033,0,40.74405,0.000007288429,0,1.736953,0.2023751,0.03475869,0.0009619669,0,0,0,0.0000003458319,15.24103,1.58562
7.89707114936142,1.429918,0,44.07111,0.00000577349,0,1.635202,0.1823552,0.03038546,0.0008446834,0,0,0,0.0000002745436,14.5541,1.855146
7.9970340753027,1.812243,0,45.82218,0.000004573439,0,1.539411,0.1643157,0.02656245,0.0007416991,0,0,0,0.0000002179503,15.21987,1.774505
8.09699700124399,1.691764,0,46.75305,0.000003622825,0,1.449231,0.1480608,0.02322044,0.0006512708,0,0,0,0.000000173023,15.43275,3.441453
8.19695992718527,1.579295,0,44.98943,0.000002869802,0,1.364334,0.4691594,0.02029891,0.0005718675,0,0,0,0.0000001373568,14.73718,3.291857
8.29692285312655,1.718927,0,48.39647,0.000002273298,0,1.284411,0.6627229,0.01774496,0.0005021452,0,0,0,0.0000001090426,14.07296,3.148763
8.39688577906784,2.047607,0,46.59771,0.000001800781,0,1.20917,1.326936,0.01551234,0.0004409234,0,0,0,0.00000008656507,14.09022,3.011889
8.49684870500912,1.920457,0,49.53726,0.000001426479,0,1.138336,1.195669,0.01356063,0.0003871658,0,0,0,0.00000006872092,13.81555,2.880965
8.59681163095041,1.792784,0,47.84578,0.000001129978,0,1.071652,1.077388,0.01185447,0.0003399623,0,0,0,0.00000005455508,13.19286,2.755733
8.69677455689169,2.761761,0,48.45023,0.0000008951057,0,1.008874,0.9708074,0.01036297,0.0002985139,0,0,0,0.00000004330933,14.84768,2.635944
8.79673748283297,2.578157,0,49.15723,0.0000007090532,0,0.9497734,0.8747704,0.009059135,0.0002621189,0,0,0,0.00000003438173,16.74158,2.521362
8.89670040877426,2.40676,0,51.01012,0.0000005616727,0,0.8941352,0.7882339,0.007919341,0.0002301613,0,0,0,0.00000002729443,19.5465,2.411761
8.99666333471554,2.246757,0,50.42311,0.000000444926,0,0.8417563,0.7102579,0.006922953,0.0002020999,0,0,0,0.00000002166807,20.65633,2.306924
9.09662626065682,2.097391,0,51.10231,0.0000003524458,0,0.7924458,0.6399958,0.006051928,0.0001774598,0,0,0,0.00000001720151,19.72532,2.206644
9.19658918659811,1.957955,0,52.47784,0.000000279188,0,0.7460239,1.45166,0.005290492,0.0001558238,0,0,0,0.00000001365566,18.83628,2.110724
9.29655211253939,2.246041,0,52.69107,0.0000002211573,0,0.7023214,1.308055,0.004624858,0.0001368256,0,0,0,0.00000001084074,17.9873,2.018973
9.39651503848068,2.096723,0,51.82061,0.0000001751886,0,0.6611791,1.178656,0.004042972,0.0001201438,0,0,0,0.00000000860608,18.11217,2.033696
9.49647796442196,2.636029,0,53.70559,0.0000001387747,0,0.6224468,1.062057,0.003534297,0.0001054958,0,0,0,0.00000000683206,17.29583,1.945293
9.59644089036324,2.460785,0,53.5839,0.0000001099296,0,0.5859836,0.9569934,0.003089622,0.00009263369,0,0,0,0.000000005423729,16.51629,1.860733
9.69640381630453,2.29719,0,52.53613,0.00000008708018,0,0.5516564,0.8623229,0.002700895,0.00008133975,0,0,0,0.000000004305705,15.77188,1.877655
9.79636674224581,2.144472,0,50.89624,0.0000000689801,0,0.51934,0.7770177,0.002361076,0.00007142276,0,0,0,0.000000003418145,16.85705,1.796035
9.8963296681871,2.001906,0,48.78096,0.00000005464222,0,0.4889168,0.7001513,0.002064012,0.00006271486,0,0,0,0.000000002713544,16.98344,1.717963
9.99629259412838,1.868818,0,46.72149,0.00000004328454,0,0.4602758,0.6308889,0.001804324,0.00005506863,0,0,0,0.000000002154185,18.1552,1.643285
10.0962555200697,1.744578,0,44.74897,0.00000003428762,0,0.4333126,0.5684783,0.00157731,0.00004835464,0,0,0,0.000000001710131,20.39247,1.777722
10.196218446011,1.628598,0,42.85973,0.00000002716075,0,0.4079289,0.9062764,0.001378857,0.00004245921,0,0,0,0.000000001357612,20.85686,1.700446
10.2961813719522,1.520328,0,41.05024,0.00000002151524,0,0.3840322,0.8166232,0.001205373,0.00003728256,0,0,0,0.00000000107776,20.53725,1.725616
10.3961442978935,1.419255,0,40.37144,0.00000001704319,0,0.3615354,0.7358388,0.001053717,0.00003273705,0,0,0,8.55595E-10,19.61161,1.650605
10.4961072238348,1.324902,0,38.66701,0.00000001350067,0,0.3403565,0.6630461,0.0009211413,0.00002874574,0,0,0,6.792263E-10,19.26492,1.578855
10.5960701497761,1.236822,0,37.03454,0.00000001069448,0,0.3204182,0.5974543,0.000805246,0.00002524104,0,0,0,4.644526,18.39662,1.510224
10.6960330757174,1.154598,0,35.67518,0.000000008471577,0,0.301648,0.5383512,0.0007039323,0.00002216364,0,0,0,3.687123,17.56746,1.444576
10.7959960016587,1.077839,0,34.16902,0.000000006710715,0,0.2839773,0.4850949,0.2781585,0.00001946143,0,0,0,2.927075,17.91794,1.381782
10.8959589275999,1.006184,0,33.14339,0.000000005315857,0,0.2673417,0.5275899,0.2431614,0.00001708869,0,0,0,2.323701,17.11036,1.321717
10.9959218535412,0.9392922,0,31.74412,0.000000004210928,0,0.2516807,1.83432,0.2125676,0.00001500523,0,0,0,1.844703,18.9275,1.264263
11.0958847794825,0.8768475,0,30.75732,0.000000003335664,0,0.2369371,1.65286,0.1858229,0.00001317578,0,0,0,1.464444,18.07441,1.209307
11.1958477054238,0.8185542,0,29.65703,0.000000002642328,0,0.2230572,1.489351,0.1624432,0.00001156938,0,0,0,1.16257,17.25977,1.175034
11.2958106313651,0.7641363,0,28.40495,0.000000002093106,0,0.2099904,1.342018,0.1420051,0.00001015884,1.223329,0,0,0.9229227,16.48185,1.123956
11.3957735573064,0.7133361,0,27.20573,0.000000001658043,0,0.1976891,1.209259,0.1241384,0.000008920267,0.9563366,0,0,0.7326754,15.739,1.512665
11.4957364832476,0.665913,0,26.05714,0.00000000131341,0,0.1861083,2.112796,0.1085197,0.1737023,0.7476156,0,0,0.5816448,15.02962,2.121684
11.5956994091889,0.6216428,0,24.95704,0.000000001040411,0,0.175206,1.903788,0.09486607,0.1525244,0.584448,0,0,0.4617471,14.35222,3.006294
11.6956623351302,0.5803156,0,24.40089,8.241556E-10,0,0.1649424,1.715456,0.0829303,0.1339285,0.4568918,0,0,0.3665645,13.70534,2.875613
11.7956252610715,0.5417358,0,23.37072,6.528505E-10,0,0.1552799,1.545755,0.2413717,0.1175999,0.3571749,0,0,0.2910025,13.08763,4.712684
11.8955881870128,0.5057209,0,22.38404,5.17152E-10,0,0.1461836,1.392841,0.211003,1.112176,0.2792213,0,0,0.2310165,12.49775,7.086198
11.9955511129541,0.4721003,0,21.43901,4.096592E-10,0,0.1376201,1.255054,0.1844552,4.056728,0.218281,0,0,0.1833957,14.16798,7.891527
12.0955140388953,0.4407148,0,22.63278,3.245094E-10,0,0.1295582,1.130898,0.1612476,5.012435,0.1706411,0,0,0.1455913,15.60341,7.909071
12.1954769648366,0.4114158,0,21.67726,2.570583E-10,0,0.1219686,1.019024,0.1409599,7.547914,0.1333985,0,0,0.1155798,14.90014,10.87651
12.2954398907779,0.3840646,0,20.76207,2.036274E-10,0,0.1148236,0.9182174,0.1232247,6.627668,0.1042842,0,0,0.09175465,15.39435,12.07041
12.3954028167192,0.3585318,0,19.88552,1.613023E-10,0,0.1080972,0.8273829,0.107721,5.819619,0.08152413,0,0,0.07284074,17.53439,11.54572
12.4953657426605,0.3346964,0,19.06366,1.277748E-10,0,0.1017648,0.8265013,1.774945,5.110088,0.06373143,0,0,0.05782566,18.57087,11.32516
12.5953286686018,0.3124456,0,18.64757,1.012161E-10,0,0.09580338,0.7447398,1.551627,4.487064,0.04982201,0,0,0.04590573,21.04537,10.83287
12.695291594543,0.291674,0,17.86029,8.017781E-11,0,0.09019117,1.136823,1.356406,3.939999,0.03894832,0,0,0.03644292,20.62022,10.38527
12.7952545204843,0.2722834,0,17.10626,6.351242E-11,0,0.08490773,1.024363,1.185747,3.459632,0.03044783,0,0,0.02893073,19.69085,11.16307
12.8952174464256,0.2541818,0,16.38405,5.031103E-11,0,0.07993378,1.998995,1.03656,3.037832,0.02380257,0,0,0.02296708,18.80335,12.15224
12.9951803723669,0.2372836,0,15.69234,3.985361E-11,0,0.07525122,1.801245,0.9061427,3.070387,0.01860764,0.4158806,0,0.01823274,17.95586,13.14342
13.0951432983082,0.2215089,0,15.02983,3.156982E-11,0,0.07084297,1.784575,0.7921345,2.898064,1.716108,0.3474388,0,0.01447432,17.69891,12.85939
13.1951062242495,0.2067829,0,14.39529,2.500787E-11,0,0.06669295,1.608036,0.6924705,2.544731,1.341567,0.2902605,0,0.8249524,19.21829,12.3004
13.2950691501907,0.1930358,0,14.57439,1.980985E-11,0,0.06278604,1.448961,0.6053459,2.234476,4.201037,1.089924,0,0.6549003,18.3521,11.76572
13.395032076132,0.1802027,0,13.95908,1.569227E-11,0,0.059108,1.305623,0.5291831,2.170881,12.40458,0.9105541,0,0.5199019,19.31053,14.36704
13.4949950020733,0.1682227,0,13.36974,1.243054E-11,0,0.05564542,1.176464,0.4626028,1.906206,9.876654,0.7607035,0,0.4127316,19.45391,15.25767
13.5949579280146,0.1570392,0,12.80529,9.846789E-12,0,0.1307795,1.712884,0.4043995,1.6738,7.721068,0.8126493,0,0.3276529,20.13275,15.12
13.6949208539559,0.1465991,0,13.18263,7.800082E-12,0,0.1231184,2.023207,0.3535191,1.46973,6.03594,0.678911,0,0.2601119,19.22534,17.76352
13.7948837798972,0.1368531,0,12.62607,6.178793E-12,0,0.1159061,1.823062,0.3090404,1.444179,4.718593,0.5671821,0,0.2064936,19.16513,19.75776
13.8948467058385,0.127755,0,12.09302,4.894498E-12,0,0.1091162,1.642716,0.2701578,1.268104,3.688757,0.4738404,0,0.1639279,18.68648,18.89891
13.9948096317797,0.1192618,0,11.58247,3.87715E-12,0,0.1027241,2.459792,0.2361674,1.113496,2.883683,0.3958601,0,0.1301365,18.47233,20.22802
14.094772557721,0.1113332,0,11.09347,3.071264E-12,0,0.09670651,2.216457,0.2064535,0.9777377,2.254318,0.3307131,0,0.1033107,20.27331,21.78768
14.1947354836623,0.1039317,0,10.62512,2.432885E-12,0,0.09104139,2.270778,0.1804781,0.8585314,1.848523,0.4895408,0,0.08201469,19.35957,22.20213
14.2946984096036,0.09702229,0,10.17654,1.927197E-12,0,0.08570814,2.046142,0.1577709,0.7538588,1.445081,0.4089766,0,0.06510853,19.68538,22.68404
14.3946613355449,0.09057219,0,9.746901,1.526619E-12,0,0.2307033,1.843727,0.2538115,0.661948,1.803984,0.341671,0,0.05168734,18.79813,23.46137
14.4946242614862,0.08455089,0,9.3354,1.209303E-12,0,0.4154202,1.661337,0.2218777,0.5812429,1.694064,0.2854419,0,0.04103273,17.95088,25.07838
14.5945871874274,0.0789299,0,8.941272,9.579428E-13,0,0.3910847,1.742433,0.1939617,0.5764443,1.324333,0.2384665,0,0.03257442,17.14181,28.03168
14.6945501133687,0.0736826,0,8.563783,7.588293E-13,0,0.3681747,1.570063,0.169558,0.5061639,5.770809,0.1992219,0,0.02585967,16.36921,28.59163
14.79451303931,0.06878414,0,8.202231,6.011026E-13,0,0.3466069,1.414745,0.1482247,0.4444521,20.57055,0.1664358,0,0.02052907,19.93264,27.34879
14.8944759652513,0.06421133,0,7.855944,4.761602E-13,0,0.3263024,1.71403,0.1295755,0.3902643,21.89515,0.1390453,0,0.0162973,24.02244,27.20651
14.9944388911926,0.05994252,0,7.524277,3.771878E-13,0,0.3071875,1.54447,0.1132727,0.3426831,17.7492,0.1161625,0,0.01293784,28.65721,26.52133
15.0944018171338,0.05595751,0,7.579784,2.987873E-13,0,0.2891923,1.391683,0.09902107,0.300903,13.87543,0.09704556,0,0.01027089,31.16624,25.55857
15.1943647430751,0.05223742,0,7.259776,2.366827E-13,0,0.2722512,1.254011,0.08656253,0.2642167,10.84711,0.08107469,0,0.008153693,32.70995,24.54732
15.2943276690164,0.04876465,0,6.953278,1.874869E-13,0,0.2563026,1.281659,0.07567149,0.2320033,8.641906,0.06773216,0,2.846153,31.99026,24.55469
15.3942905949577,0.04552275,0,6.659719,1.485168E-13,0,0.2412883,1.154871,0.06615072,0.3784169,6.755805,0.05658543,0,2.259459,33.8973,23.48733
15.494253520899,0.04249637,0,6.378555,1.176468E-13,0,1.473284,1.040625,0.05782783,0.3322801,5.283954,0.04727312,0,1.793704,36.90784,22.46635
15.5942164468403,0.03967119,0,6.109261,9.319327E-14,0,1.386978,1.483336,0.05055211,0.2917684,4.907579,0.03949334,0,1.423958,35.74916,21.48976
15.6941793727816,0.03703382,0,5.851336,7.382255E-14,0,2.639381,1.336597,0.1283111,0.2561958,3.836497,0.03299389,0,1.130429,36.54865,20.55562
15.7941422987228,0.03457179,0,5.6043,5.847814E-14,0,3.77977,1.204375,0.1121674,0.2249603,2.999179,0.02756406,0,0.8974075,35.5356,19.66209
15.8941052246641,0.03227344,0,5.367694,4.632314E-14,0,6.722158,1.085232,0.09805479,0.197533,2.344606,0.02302782,0,0.7124197,33.93397,18.8074
15.9940681506054,0.03012789,0,5.141077,3.669463E-14,0,7.067992,0.9778756,0.08571783,0.1734497,1.832894,0.01923811,0,0.5655646,34.62868,17.98986
16.0940310765467,0.02812497,0,4.924027,2.906746E-14,0,6.653945,0.8811394,0.07493306,0.1523026,1.432864,0.01607208,0,0.4489816,33.06792,17.20786
16.193994002488,0.0262552,0,4.716142,2.302563E-14,0,9.749528,0.851537,0.0655052,0.1337338,1.12014,0.01342709,0,0.3564304,31.57751,16.64734
16.2939569284293,0.02450974,0,4.517033,1.823963E-14,0,9.178395,1.435793,0.05726353,0.1174289,0.8756691,0.01121738,0,0.2829574,30.15427,15.92369
16.3939198543705,0.02288032,0,4.326329,1.444843E-14,0,8.64072,1.635655,0.0500588,0.1031119,0.6845537,0.009371326,0,0.2246298,28.79518,15.23151
16.4938827803118,0.02135922,0,4.143677,1.144524E-14,0,8.134542,1.473848,0.04376055,0.09054045,0.5351495,0.007829079,0,0.1783256,32.12716,14.56941
16.5938457062531,0.01993925,0,3.968737,9.066288E-15,0,7.658017,1.328047,0.03825472,0.07950171,0.4183528,0.006540642,0,0.1415663,31.95327,14.52182
16.6938086321944,0.01861368,0,3.801182,7.181812E-15,0,7.209406,1.19667,0.03344163,0.06980882,0.327047,0.005464243,0,0.1123844,32.56291,14.04322
16.7937715581357,0.01737623,0,3.640701,5.689034E-15,0,11.16181,1.07829,0.0292341,0.06129769,0.2556688,0.004564988,0,0.089218,33.12667,13.52994
16.893734484077,0.01622105,0,3.486995,4.506538E-15,0,11.35647,0.9716203,0.02555595,0.05382425,0.1998689,0.003813724,0,0.07082698,34.72571,12.9418
16.9936974100183,0.01514266,0,3.339779,3.56983E-15,0,10.6912,1.167101,0.02234058,0.04726196,0.1562474,0.003186097,0,0.05622702,36.55306,12.37924
17.0936603359595,0.01413597,0,3.198778,2.827822E-15,0,11.10711,1.051646,0.1078411,0.04149976,0.1221463,0.002661758,0.4428671,0.04463662,34.90557,12.66425
17.1936232619008,0.0131962,0,3.06373,2.240044E-15,0,10.45645,0.9476118,0.5427138,0.03644009,0.0954878,0.006938648,0.387106,0.03543542,37.30119,12.11375
17.2935861878421,0.01231891,0,2.934383,1.774439E-15,0,9.843909,0.8538694,0.4744312,0.2355971,0.07464752,0.00579675,0.3383658,0.02813092,35.61997,11.58718
17.3935491137834,0.01149994,0,2.810497,1.405612E-15,0,9.267248,0.7694005,0.4147396,0.206873,0.05835566,0.07983958,0.2957624,0.02233213,37.29555,11.08349
17.4935120397247,0.01073542,0,2.691842,1.113448E-15,0,8.724368,0.6932877,0.3625583,0.181651,0.5800313,0.06670032,0.2585232,0.01772868,35.61459,10.6017
17.593474965666,0.01002172,0,2.578196,8.820121E-16,0,8.21329,1.843668,0.3169422,0.159504,0.4534391,0.05572339,0.2259727,0.01407417,34.81461,10.14086
17.6934378916072,0.009355472,0,2.469348,6.986812E-16,0,7.732152,1.980304,0.2770655,0.306888,0.3544757,0.04655295,0.1975206,0.01117298,36.03522,9.700046
17.7934008175485,0.008733516,0,2.365095,5.534566E-16,0,7.279198,2.162034,0.2422059,1.39432,0.2771112,0.03889169,0.172651,0.00886983,36.02607,9.278394
17.8933637434898,0.008152907,0,2.265244,4.384177E-16,0,6.852779,1.948155,0.2117323,1.224324,0.2166315,0.03249126,0.1509126,0.007041441,36.7838,9.896427
17.9933266694311,0.007610897,0,2.169608,3.472902E-16,0,7.640298,4.235176,0.1850928,1.075054,0.1693515,0.02714414,0.1319113,0.005589949,36.85556,9.466239
18.0932895953724,0.00710492,0,2.07801,2.751041E-16,0,7.192726,6.430115,0.1618049,0.9439827,0.1323905,0.02267701,0.1153025,0.004437661,35.45682,9.73534
18.1932525213137,0.00663258,0,1.990279,2.179222E-16,0,6.771372,9.182368,0.1414471,1.104372,0.1034962,0.01894504,0.1007848,0.003522901,35.16451,9.312155
18.2932154472549,0.006191642,0,1.906253,1.726259E-16,0,6.374701,21.7247,0.1236507,0.9697263,0.08090805,0.01582724,0.08809508,0.002796705,33.57961,8.907365
18.3931783731962,0.005780019,0,1.825773,1.367447E-16,0,6.305952,27.83991,0.1080933,0.8514968,0.06324982,0.01322254,0.07700309,0.002220204,32.06613,8.52017
18.4931412991375,0.00539576,0,1.748691,1.083216E-16,0,5.936546,28.74313,0.09449331,0.7476818,0.04944551,0.01104649,0.06730769,0.001762541,31.46702,8.149807
18.5931042250788,0.005037047,0,1.674864,8.580637E-17,0,5.58878,27.23655,0.7116096,0.6565241,0.03865399,0.009228561,0.05883303,0.001399218,31.31865,7.795543
