 , C0
Time(s)/Cell Status, accepted
153.2424448603061, 0.09399877
153.3424073161837, 0.08068947
153.4423697720612, 0.06926463
153.5423322279388, 0.05945744
153.6422946838163, 0.05103885
153.7422571396939, 0.04381225
153.8422195955715, 0.03760887
153.942182051449, 0.03228382
154.0421445073266, 0.2236149
154.1421069632042, 0.1919532
154.2420694190817, 0.2171819
154.3420318749593, 0.1864311
154.4419943308368, 0.2446153
154.5419567867144, 0.2099801
154.641919242592, 1.037094
154.7418816984695, 0.8902518
154.8418441543471, 0.7642009
154.9418066102247, 0.6559975
155.0417690661022, 0.5631147
155.1417315219798, 0.4833832
155.2416939778574, 0.4149409
155.3416564337349, 0.3561893
155.4416188896125, 0.3057564
155.5415813454901, 0.2624643
155.6415438013676, 0.2253019
155.7415062572452, 0.1934014
155.8414687131228, 0.1660177
155.9414311690003, 0.1425112
156.0413936248779, 0.122333
156.1413560807555, 0.1050119
156.241318536633, 0.0901432
156.3412809925106, 0.07737981
156.4412434483881, 0.06642359
156.5412059042657, 0.05701866
156.6411683601433, 0.04894538
156.7411308160208, 0.04201519
156.8410932718984, 0.03606626
156.941055727776, 0.03095963
157.0410181836535, 0.02657605
157.1409806395311, 0.02281314
157.2409430954087, 0.01958302
157.3409055512862, 0.01681026
157.4408680071638, 0.01443009
157.5408304630413, 1.746576
157.6407929189189, 1.499278
157.7407553747965, 1.286995
157.840717830674, 1.104769
157.9406802865516, 0.9483443
158.0406427424292, 0.8140681
158.1406051983067, 0.698804
158.2405676541843, 0.5998603
158.3405301100619, 0.514926
158.4404925659394, 0.4420175
158.540455021817, 0.3794322
158.6404174776946, 0.3257083
158.7403799335721, 0.2795912
158.8403423894497, 2.066048
158.9403048453273, 2.755452
159.0402673012048, 2.365307
159.1402297570824, 2.030403
159.24019221296, 1.742918
159.3401546688375, 1.496138
159.4401171247151, 1.284299
159.5400795805926, 1.102455
159.6400420364702, 0.9463583
159.7400044923478, 0.8123633
159.8399669482253, 0.6973406
159.9399294041029, 0.598604
160.0398918599805, 0.5138476
160.139854315858, 0.4410918
160.2398167717356, 0.3786376
160.3397792276131, 0.3250262
160.4397416834907, 0.2790057
160.5397041393683, 0.9665533
160.6396665952458, 0.8296988
160.7396290511234, 0.7122216
160.839591507001, 0.611378
160.9395539628785, 0.5248129
161.0395164187561, 0.4505045
161.1394788746337, 0.3867175
161.2394413305112, 0.3319621
161.3394037863888, 0.2849596
161.4393662422664, 0.2446121
161.5393286981439, 0.2099774
161.6392911540215, 0.1802467
161.7392536098991, 0.1547255
161.8392160657766, 0.1328179
161.9391785216542, 0.1814989
162.0391409775318, 0.1558004
162.1391034334093, 0.1337406
162.2390658892869, 0.1148043
162.3390283451645, 0.09854911
162.438990801042, 0.08459552
162.5389532569196, 0.07261762
162.6389157127971, 0.06233568
162.7388781686747, 0.05350956
162.8388406245523, 0.04593313
162.9388030804298, 0.03942945
163.0387655363074, 0.03384663
163.138727992185, 0.02905428
163.2386904480625, 0.02494048
163.3386529039401, 0.02140915
163.4386153598176, 0.01837783
163.5385778156952, 0.01577571
163.6385402715728, 0.01354202
163.7385027274503, 0.0116246
163.8384651833279, 0.009978674
163.9384276392055, 0.008565792
164.038390095083, 0.00735296
164.1383525509606, 0.006311853
164.2383150068381, 0.005418157
164.3382774627157, 0.004650999
164.4382399185933, 0.003992463
164.5382023744709, 0.00342717
164.6381648303484, 0.002941916
164.738127286226, 0.00252537
164.8380897421036, 2.48947
164.9380521979811, 8.114722
165.0380146538587, 9.78504
165.1379771097363, 11.67992
165.2379395656138, 10.02616
165.3379020214914, 8.606553
165.4378644773689, 7.387949
165.5378269332465, 6.341888
165.6377893891241, 5.808773
165.7377518450016, 4.986308
165.8377143008792, 4.280295
165.9376767567568, 3.674248
166.0376392126343, 3.15401
166.1376016685119, 2.707433
166.2375641243895, 2.324087
166.337526580267, 1.995019
166.4374890361446, 1.712544
166.5374514920221, 1.470065
166.6374139478997, 1.261918
166.7373764037773, 1.083243
166.8373388596548, 0.9298664
166.9373013155324, 0.7982065
167.03726377141, 0.6851883
167.1372262272875, 0.5881724
167.2371886831651, 0.5048929
167.3371511390426, 0.4334051
167.4371135949202, 0.3720392
167.5370760507978, 0.3193621
167.6370385066753, 0.2741435
167.7370009625529, 0.2353275
167.8369634184305, 0.2020074
167.936925874308, 0.1734052
168.0368883301856, 0.1488527
168.1368507860632, 0.1277766
168.2368132419407, 0.1096847
168.3367756978183, 0.09415443
168.4367381536959, 0.08082309
168.5367006095734, 0.06937933
168.636663065451, 0.0595559
168.7366255213286, 0.05112337
168.8365879772061, 0.0438848
168.9365504330837, 0.03767115
169.0365128889613, 0.03233728
169.1364753448388, 0.02775864
169.2364378007164, 0.02382829
169.3364002565939, 0.02045444
169.4363627124715, 0.01755829
169.5363251683491, 0.01507221
169.6362876242266, 0.01293813
169.7362500801042, 0.01110622
169.8362125359818, 0.009533688
169.9361749918593, 0.008183812
170.0361374477369, 0.007025064
170.1360999036145, 0.006030384
170.236062359492, 0.005176541
170.3360248153696, 0.004443594
170.4359872712471, 0.003814425
170.5359497271247, 0.003274339
170.6359121830023, 0.002810725
170.7358746388798, 0.2411372
170.8358370947574, 0.2069945
170.935799550635, 0.1776862
171.0357620065125, 0.1525275
171.1357244623901, 0.1309311
171.2356869182677, 0.1123926
171.3356493741452, 0.09647889
171.4356118300228, 0.08281843
171.5355742859004, 0.07109215
171.6355367417779, 0.0610262
171.7354991976555, 0.05238549
171.8354616535331, 0.04496822
171.9354241094106, 0.03860116
172.0353865652882, 0.03313562
172.1353490211658, 0.02844394
172.2353114770433, 0.02441656
172.3352739329209, 0.02095941
172.4352363887984, 0.01799177
172.535198844676, 0.01544431
172.6351613005536, 0.01325755
172.7351237564311, 0.01138041
172.8350862123087, 0.009769054
172.9350486681863, 0.008385852
173.0350111240638, 0.007198498
173.1349735799414, 0.006179261
173.2349360358189, 0.005304338
173.3348984916965, 0.004553296
173.4348609475741, 0.003908594
173.5348234034516, 0.003355175
173.6347858593292, 0.002880116
173.7347483152068, 0.002472319
173.8347107710843, 0.002122263
173.9346732269619, 0.001821772
174.0346356828395, 0.001563827
174.134598138717, 0.001342404
174.2345605945946, 0.01711528
174.3345230504722, 0.01469193
174.4344855063497, 0.01261169
174.5344479622273, 0.010826
174.6344104181049, 0.009293147
174.7343728739824, 0.007977329
174.83433532986, 0.006847818
174.9342977857376, 0.005878234
175.0342602416151, 1.0853
175.1342226974927, 0.9316322
175.2341851533702, 0.7997222
175.3341476092478, 0.6864894
175.4341100651254, 0.5892892
175.5340725210029, 0.5058517
175.6340349768805, 0.4342281
175.7339974327581, 0.3727456
175.8339598886356, 0.3199685
175.9339223445132, 0.2746641
176.0338848003908, 0.2357744
176.1338472562683, 0.202391
176.2338097121459, 0.1737345
176.3337721680234, 0.1491354
176.433734623901, 0.1280193
176.5336970797786, 0.109893
176.6336595356561, 0.09433322
176.7336219915337, 0.08097656
176.8335844474113, 0.06951108
176.9335469032888, 0.05966899
177.0335093591664, 0.05122045
177.1334718150439, 0.04396813
177.2334342709215, 0.03774268
177.3333967267991, 0.03239869
177.4333591826766, 0.02781135
177.5333216385542, 0.02387354
177.6332840944318, 0.02049328
177.7332465503093, 0.01759163
177.8332090061869, 0.01510083
177.9331714620645, 0.0129627
178.0331339179421, 0.01112731
178.1330963738196, 0.009551791
178.2330588296972, 0.008199352
178.3330212855747, 0.007038404
178.4329837414523, 0.006041836
178.5329461973299, 0.005186371
178.6329086532074, 0.004452032
178.732871109085, 0.003821668
178.8328335649626, 0.003280557
178.9327960208401, 0.002816063
179.0327584767177, 0.3076337
179.1327209325952, 0.2640758
179.2326833884728, 0.2266853
179.3326458443504, 0.1945889
179.4326083002279, 0.167037
179.5325707561055, 0.1433862
179.6325332119831, 0.1230841
179.7324956678606, 0.1056566
179.8324581237382, 0.09069668
179.9324205796158, 0.07785492
180.0323830354933, 0.06683142
180.1323454913709, 0.05736875
180.2323079472484, 0.0492459
180.332270403126, 0.04227316
180.4322328590036, 0.0362877
180.5321953148811, 0.03114972
180.6321577707587, 0.3451578
180.7321202266363, 0.2962869
180.8320826825138, 0.2543356
180.9320451383914, 0.2183241
181.032007594269, 4.510551
181.1319700501465, 7.63233
181.2319325060241, 6.921106
181.3318949619017, 5.941145
181.4318574177792, 5.099937
181.5318198736568, 4.377836
181.6317823295344, 3.757978
181.7317447854119, 3.225885
181.8317072412895, 2.769131
181.9316696971671, 2.377049
182.0316321530446, 2.040483
182.1315946089222, 1.75157
182.2315570647997, 1.800365
182.3315195206773, 1.545451
182.4314819765549, 1.32663
182.5314444324324, 4.817658
182.63140688831, 8.525611
182.7313693441876, 8.100191
182.8313318000651, 6.953284
182.9312942559427, 5.968767
183.0312567118202, 5.123648
183.1312191676978, 4.39819
183.2311816235754, 3.77545
183.3311440794529, 3.240883
183.4311065353305, 2.782006
183.5310689912081, 2.388101
183.6310314470856, 2.049969
183.7309939029632, 1.759714
183.8309563588408, 1.510556
183.9309188147183, 1.296676
184.0308812705959, 1.113079
184.1308437264735, 0.9554782
184.230806182351, 0.8201919
184.3307686382286, 0.7040607
184.4307310941062, 0.6043726
184.5306935499837, 0.5187994
184.6306560058613, 0.4453425
184.7306184617389, 0.3822864
184.8305809176164, 0.3281584
184.930543373494, 0.6819738
185.0305058293715, 0.585413
185.1304682852491, 0.5025243
185.2304307411267, 0.4313717
185.3303931970042, 0.3702937
185.4303556528818, 0.3178638
185.5303181087594, 0.2728574
185.6302805646369, 0.2342235
185.7302430205145, 0.2010597
185.8302054763921, 0.1725916
185.9301679322696, 0.1481544
186.0301303881472, 0.1271772
186.1300928440247, 0.1091701
186.2300552999023, 0.09371271
186.3300177557799, 0.08044391
186.4299802116574, 0.06905384
186.529942667535, 0.0592765
186.6299051234126, 0.05088353
186.7298675792901, 0.04367892
186.8298300351677, 0.03749441
186.9297924910452, 0.03218557
187.0297549469228, 0.02762841
187.1297174028004, 0.0237165
187.229679858678, 0.02035848
187.3296423145555, 0.01747592
187.4296047704331, 0.0150015
187.5295672263107, 0.01287743
187.6295296821882, 0.01105412
187.7294921380658, 0.009488962
187.8294545939434, 0.008145418
187.9294170498209, 0.006992107
188.0293795056985, 0.006002093
188.129341961576, 0.005152256
188.2293044174536, 0.004422747
188.3292668733312, 0.003796529
188.4292293292087, 0.003258978
188.5291917850863, 0.002797539
188.6291542409639, 0.002401435
188.7291166968414, 0.002061415
188.829079152719, 0.001769539
188.9290416085965, 0.00151899
189.0290040644741, 0.001303916
189.1289665203517, 0.001119294
189.2289289762292, 0.000960813
189.3288914321068, 0.0008247713
189.4288538879844, 0.0007079918
189.5288163438619, 0.0006077471
189.6287787997395, 0.0005216961
189.7287412556171, 0.000447829
189.8287037114946, 0.0003844208
189.9286661673722, 0.0003299906
190.0286286232497, 0.0002832672
190.1285910791273, 0.0002431593
190.2285535350049, 0.0002087304
190.3285159908824, 0.0001791762
190.42847844676, 0.0001538066
190.5284409026376, 0.0001320291
190.6284033585151, 0.0001133351
190.7283658143927, 9.728794e-05
190.8283282702703, 8.351292e-05
190.9282907261478, 7.168831e-05
191.0282531820254, 6.153795e-05
191.128215637903, 5.282478e-05
191.2281780937805, 4.534531e-05
191.3281405496581, 3.892486e-05
191.4281030055357, 3.341348e-05
191.5280654614132, 2.868246e-05
191.6280279172908, 2.46213e-05
191.7279903731684, 2.113517e-05
191.8279528290459, 1.814264e-05
191.9279152849235, 1.557382e-05
192.027877740801, 1.336872e-05
192.1278401966786, 1.147584e-05
192.2278026525562, 9.850973e-06
192.3277651084337, 8.456172e-06
192.4277275643113, 7.258861e-06
192.5276900201889, 6.231077e-06
192.6276524760664, 5.348818e-06
192.727614931944, 4.591478e-06
192.8275773878215, 3.94137e-06
192.9275398436991, 3.383311e-06
193.0275022995767, 2.904267e-06
193.1274647554542, 2.493051e-06
193.2274272113318, 2.14006e-06
193.3273896672094, 1.837048e-06
193.4273521230869, 1.57694e-06
193.5273145789645, 1.353661e-06
193.6272770348421, 1.161996e-06
193.7272394907196, 9.974686e-07
193.8272019465972, 8.562369e-07
193.9271644024748, 7.350022e-07
194.0271268583523, 6.309331e-07
194.1270893142299, 5.415991e-07
194.2270517701075, 4.64914e-07
194.327014225985, 3.990868e-07
194.4269766818626, 3.4258e-07
194.5269391377402, 2.94074e-07
194.6269015936177, 2.52436e-07
194.7268640494953, 0.2111504
194.8268265053728, 3.74019
194.9267889612504, 3.210616
195.026751417128, 2.756024
195.1267138730055, 2.365798
195.2266763288831, 2.030825
195.3266387847607, 1.74328
195.4266012406382, 1.496449
195.5265636965158, 1.284566
195.6265261523934, 1.102684
195.7264886082709, 0.946555
195.8264510641485, 0.9422597
195.926413520026, 0.808845
196.0263759759036, 0.6943205
196.1263384317812, 0.5960115
196.2263008876587, 0.8130097
196.3262633435363, 0.6978955
196.4262257994139, 0.5990804
196.5261882552914, 0.5142565
196.626150711169, 0.4414428
196.7261131670466, 0.3789389
196.8260756229241, 0.3252848
196.9260380788017, 0.2792277
197.0260005346793, 0.2396918
197.1259629905568, 0.2057538
197.2259254464344, 0.1766211
197.325887902312, 0.1516133
197.4258503581895, 0.1301463
197.5258128140671, 0.1117189
197.6257752699447, 0.09590057
197.7257377258222, 0.08232199
197.8257001816998, 0.07066601
197.9256626375773, 0.0606604
198.0256250934549, 0.05207148
198.1255875493325, 0.04469867
198.22555000521, 0.03836977
198.3255124610876, 0.03293699
198.4254749169652, 0.02827344
198.5254373728427, 0.02427019
198.6253998287203, 0.02083377
198.7253622845978, 0.01788392
198.8253247404754, 0.01535173
198.925287196353, 0.01317807
199.0252496522305, 0.01131219
199.1252121081081, 0.009710493
199.2251745639857, 0.008335583
199.3251370198632, 0.007155346
199.4250994757408, 0.00614222
199.5250619316184, 0.005272542
199.6250243874959, 0.004526001
199.7249868433735, 0.003885164
199.824949299251, 0.003335063
199.9249117551286, 0.002862851
200.0248742110062, 0.002457499
200.1248366668837, 0.002109542
200.2247991227613, 0.001810851
200.3247615786389, 0.001554452
200.4247240345164, 0.001334357
200.524686490394, 0.001145425
200.6246489462716, 0.0009832444
200.7246114021492, 0.0008440266
200.8245738580267, 0.0007245208
200.9245363139043, 0.0006219358
201.0244987697818, 0.0005338758
201.1244612256594, 0.0004582842
201.224423681537, 0.0003933957
201.3243861374145, 0.0003376947
201.4243485932921, 0.0002898805
201.5243110491697, 0.0002488362
201.6242735050472, 0.0002136035
201.7242359609248, 0.0001833593
201.8241984168023, 0.0001573974
201.9241608726799, 0.0001351115
202.0241233285575, 0.000115981
202.124085784435, 9.955926e-05
202.2240482403126, 8.546265e-05
202.3240106961902, 7.336197e-05
202.4239731520677, 6.297464e-05
202.5239356079453, 5.405805e-05
202.6238980638228, 4.640396e-05
202.7238605197004, 3.983362e-05
202.823822975578, 3.419357e-05
202.9237854314555, 2.935209e-05
203.0237478873331, 2.519612e-05
203.1237103432107, 2.16286e-05
203.2236727990882, 1.85662e-05
203.3236352549658, 1.593741e-05
203.4235977108434, 1.368083e-05
203.5235601667209, 1.174376e-05
203.6235226225985, 1.008096e-05
203.7234850784761, 8.653593e-06
203.8234475343536, 7.428329e-06
203.9234099902312, 6.376551e-06
204.0233724461088, 5.473694e-06
204.1233349019863, 4.698672e-06
204.2232973578639, 4.033387e-06
204.3232598137415, 3.462299e-06
204.423222269619, 2.972071e-06
204.5231847254966, 2.551255e-06
204.6231471813742, 2.190023e-06
204.7231096372517, 1.879937e-06
204.8230720931293, 1.613756e-06
204.9230345490068, 1.385264e-06
205.0229970048844, 1.189125e-06
205.122959460762, 1.020756e-06
205.2229219166395, 8.762271e-07
205.3228843725171, 7.52162e-07
205.4228468283947, 6.456632e-07
205.5228092842722, 5.542436e-07
205.6227717401498, 4.757682e-07
205.7227341960273, 4.08404e-07
205.8226966519049, 3.50578e-07
205.9226591077825, 3.009396e-07
206.02262156366, 2.583295e-07
206.1225840195376, 2.217526e-07
206.2225464754152, 1.903546e-07
206.3225089312927, 1.634023e-07
206.4224713871703, 1.402661e-07
206.5224338430479, 1.204058e-07
206.6223962989254, 1.033575e-07
206.722358754803, 8.872313e-08
206.8223212106806, 7.61608e-08
206.9222836665581, 6.537718e-08
207.0222461224357, 5.612041e-08
207.1222085783133, 4.817431e-08
207.2221710341908, 4.13533e-08
207.3221334900684, 3.549808e-08
207.422095945946, 3.04719e-08
207.5220584018235, 2.615738e-08
207.6220208577011, 2.245375e-08
207.7219833135786, 0.1161416
207.8219457694562, 0.6507416
207.9219082253338, 5.452141
208.0218706812113, 5.685159
208.1218331370889, 4.880196
208.2217955929665, 4.189208
208.321758048844, 3.596057
208.4217205047216, 3.086891
208.5216829605992, 2.649817
208.6216454164767, 2.274629
208.7216078723543, 1.952564
208.8215703282318, 1.6761
208.9215327841094, 1.438781
209.021495239987, 1.235064
209.1214576958645, 1.54746
209.2214201517421, 1.328355
209.3213826076197, 1.140273
209.4213450634972, 0.9788216
209.5213075193748, 0.8402301
209.6212699752524, 0.7212618
209.7212324311299, 0.6191382
209.8211948870075, 0.5314744
209.9211573428851, 0.4562228
210.0211197987626, 0.3916261
210.1210822546402, 0.3361757
210.2210447105178, 0.2885765
210.3210071663953, 0.2477169
210.4209696222729, 0.2126427
210.5209320781505, 0.1825345
210.620894534028, 0.1566895
210.7208569899056, 0.1345038
210.8208194457831, 0.1154594
210.9207819016607, 0.09911145
211.0207443575383, 0.08507824
211.1207068134158, 0.073032
211.2206692692934, 0.06269138
211.320631725171, 0.0538149
211.4205941810485, 0.04619524
211.5205566369261, 0.03965444
211.6205190928036, 0.03403977
211.7204815486812, 0.02922007
211.8204440045588, 0.02508279
211.9204064604363, 0.02153132
212.0203689163139, 0.01848269
212.1203313721915, 0.01586573
212.220293828069, 0.0136193
212.3202562839466, 0.01169094
212.4202187398242, 0.01003562
212.5201811957017, 0.00861467
212.6201436515793, 0.5734618
212.7201061074568, 0.4922652
212.8200685633344, 0.4225653
212.920031019212, 0.3627342
213.0199934750895, 0.3113746
213.1199559309671, 0.267287
213.2199183868447, 0.2294418
213.3198808427222, 0.1969551
213.4198432985998, 0.1690682
213.5198057544774, 0.1451298
213.6197682103549, 0.1245808
213.7197306662325, 0.1069414
213.8196931221101, 0.09179957
213.9196555779876, 0.07880165
214.0196180338652, 0.06764411
214.1195804897428, 0.05806637
214.2195429456203, 0.04984475
214.3195054014979, 0.04278722
214.4194678573755, 0.03672897
214.519430313253, 0.03152851
214.6193927691306, 0.02706438
214.7193552250081, 0.02323233
214.8193176808857, 0.01994286
214.9192801367633, 0.01711915
215.0192425926408, 0.1745569
215.1192050485184, 0.1498413
215.219167504396, 0.1286253
215.3191299602735, 0.1104132
215.4190924161511, 0.09477977
215.5190548720286, 0.08135989
215.6190173279062, 0.06984013
215.7189797837838, 0.05995145
215.8189422396613, 0.05146291
215.9189046955389, 0.04417627
216.0188671514165, 0.03792135
216.118829607294, 0.03255206
216.2187920631716, 0.027943
216.3187545190492, 0.02398655
216.4187169749267, 0.02059029
216.5186794308043, 3.672731
216.6186418866819, 3.152708
216.7186043425594, 2.706316
216.818566798437, 2.323128
216.9185292543146, 1.994196
217.0184917101921, 1.711837
217.1184541660697, 1.469458
217.2184166219473, 1.261397
217.3183790778248, 1.082796
217.4183415337024, 0.9294825
217.5183039895799, 0.7978769
217.6182664454575, 0.6849054
217.7182289013351, 0.5879295
217.8181913572126, 0.5046844
217.9181538130902, 0.4332261
218.0181162689678, 0.3718855
218.1180787248453, 0.3192302
218.2180411807229, 0.2740303
218.3180036366005, 0.2352303
218.417966092478, 0.201924
218.5179285483556, 0.1733335
218.6178910042331, 0.1487912
218.7178534601107, 0.1277238
218.8178159159883, 0.1096394
218.9177783718658, 0.1735994
219.0177408277434, 0.1490194
219.117703283621, 0.1279197
219.2176657394985, 0.1098075
219.3176281953761, 0.1035057
219.4175906512537, 0.08885032
219.5175531071312, 0.07626998
219.6175155630088, 0.0654709
219.7174780188864, 0.05620087
219.8174404747639, 0.04824337
219.9174029306415, 0.04141258
220.0173653865191, 0.03554897
220.1173278423966, 0.03051559
220.2172902982742, 0.02619488
220.3172527541518, 0.02248594
220.4172152100293, 0.01930215
220.5171776659069, 0.01656916
220.6171401217844, 0.01422313
220.717102577662, 0.01220927
220.8170650335396, 0.01048056
220.9170274894171, 0.008996615
221.0169899452947, 0.007722783
221.1169524011723, 0.006629313
221.2169148570498, 0.005690667
221.3168773129274, 0.004884925
221.4168397688049, 0.004193267
221.5168022246825, 0.003599542
221.6167646805601, 0.003089882
221.7167271364376, 0.002652385
221.8166895923152, 0.002276834
221.9166520481928, 0.001954456
222.0166145040703, 0.001677725
222.1165769599479, 0.001440175
222.2165394158255, 0.001236261
222.316501871703, 0.001061218
222.4164643275806, 0.0009109601
222.5164267834581, 0.0007819771
222.6163892393357, 0.0006712569
222.7163516952133, 0.0005762135
222.8163141510908, 0.0004946273
222.9162766069684, 0.0004245929
223.016239062846, 0.0003644747
223.1162015187236, 0.0003128687
223.2161639746011, 0.0002685696
223.3161264304787, 0.0002305427
223.4160888863562, 0.0001979002
223.5160513422338, 0.0001698794
223.6160137981114, 0.0001458262
223.7159762539889, 0.0001251786
223.8159387098665, 0.0001074546
223.9159011657441, 9.224006e-05
224.0158636216216, 7.917977e-05
224.1158260774992, 6.796869e-05
224.2157885333768, 5.834499e-05
224.3157509892543, 5.008392e-05
224.4157134451319, 4.299252e-05
224.5156759010094, 3.69052e-05
224.615638356887, 3.167979e-05
224.7156008127646, 2.719424e-05
224.8155632686421, 0.2486922
224.9155257245197, 0.2134798
225.0154881803973, 0.1832532
225.1154506362748, 0.1573063
225.2154130921524, 0.1350333
225.3153755480299, 0.1159139
225.4153380039075, 0.09950162
225.5153004597851, 0.08541317
225.6152629156626, 0.07331951
225.7152253715402, 0.06293818
225.8151878274178, 0.05402676
225.9151502832953, 0.0463771
226.0151127391729, 0.03981056
226.1150751950505, 0.03417377
226.215037650928, 0.0293351
226.3150001068056, 0.02518154
226.4149625626832, 0.02161608
226.5149250185607, 0.01855546
226.6148874744383, 0.01592819
226.7148499303159, 0.01367291
226.8148123861934, 0.01173696
226.914774842071, 0.01007512
227.0147372979486, 0.008648585
227.1146997538261, 0.00742403
227.2146622097037, 0.00637286
227.3146246655812, 0.005470526
227.4145871214588, 0.004695953
227.5145495773364, 0.004031052
227.6145120332139, 0.003460295
227.7144744890915, 0.002970351
227.8144369449691, 0.002549779
227.9143994008466, 0.002188755
228.0143618567242, 0.001878849
228.1143243126018, 0.001612822
228.2142867684793, 0.001384462
228.3142492243569, 0.001188436
228.4142116802344, 0.001020165
228.514174136112, 0.0008757198
228.6141365919896, 0.0007517264
228.7140990478671, 0.0006452894
228.8140615037447, 0.0005539227
228.9140239596223, 0.0004754927
229.0139864154998, 0.0004081676
229.1139488713774, 0.0003503751
229.213911327255, 0.533849
229.3138737831325, 0.4582612
229.4138362390101, 0.3933759
229.5137986948877, 0.3376778
229.6137611507652, 0.2898659
229.7137236066428, 0.2488237
229.8136860625204, 0.2135928
229.9136485183979, 0.1833501
230.0136109742755, 0.1573895
230.1135734301531, 0.1351047
230.2135358860306, 0.1159752
230.3134983419082, 0.09955428
230.4134607977857, 0.3755942
230.5134232536633, 0.3224138
230.6133857095409, 0.2767631
230.7133481654184, 0.2375762
230.813310621296, 0.2039377
230.9132730771736, 0.1750622
231.0132355330511, 0.1502751
231.1131979889287, 0.1289976
231.2131604448062, 0.1107328
231.3131229006838, 0.09505413
231.4130853565614, 0.08159541
231.5130478124389, 0.0700423
231.6130102683165, 0.060125
231.7129727241941, 0.05161189
231.8129351800716, 0.04430415
231.9128976359492, 0.03803112
232.0128600918268, 0.03264629
232.1128225477043, 0.02802389
232.2127850035819, 0.02405599
232.3127474594595, 0.0206499
232.412709915337, 0.01772607
232.5126723712146, 0.01521624
232.6126348270922, 0.01306177
232.7125972829697, 0.01121235
232.8125597388473, 0.009624789
232.9125221947249, 0.008262014
233.0124846506024, 0.007092194
233.11244710648, 0.006088009
233.2124095623575, 0.005226007
233.3123720182351, 0.004486056
233.4123344741127, 0.003850874
233.5122969299902, 0.003305628
233.6122593858678, 0.002837584
233.7122218417454, 0.00243581
233.8121842976229, 0.002090923
233.9121467535005, 0.001794869
234.0121092093781, 0.001540733
234.1120716652556, 0.00132258
234.2120341211332, 0.001135316
234.3119965770107, 0.0009745664
234.4119590328883, 0.0008365774
234.5119214887659, 0.0007181262
234.6118839446434, 0.0006164466
234.711846400521, 0.0005291638
234.8118088563986, 0.0004542394
234.9117713122761, 1.568634
235.0117337681537, 3.099576
235.1116962240312, 7.90154
235.2116586799088, 6.782759
235.3116211357864, 5.822387
235.4115835916639, 4.997994
235.5115460475415, 4.290328
235.6115085034191, 3.682859
235.7114709592966, 3.161403
235.8114334151742, 2.713779
235.9113958710518, 2.329535
236.0113583269293, 1.999696
236.1113207828069, 1.716558
236.2112832386845, 1.473511
236.311245694562, 1.264876
236.4112081504396, 1.085782
236.5111706063172, 0.9320459
236.6111330621947, 0.8000773
236.7110955180723, 0.6867942
236.8110579739499, 0.5895509
236.9110204298274, 0.5060763
237.010982885705, 0.4721243
237.1109453415825, 0.4052761
237.2109077974601, 0.347893
237.3108702533377, 0.3203226
237.4108327092152, 0.2749681
237.5107951650928, 0.2360353
237.6107576209704, 0.202615
237.7107200768479, 0.1739267
237.8106825327255, 0.4971498
237.9106449886031, 0.4267582
238.0106074444806, 0.3663335
238.1105699003582, 0.5054479
238.2105323562357, 0.4338815
238.3104948121133, 1.66548
238.4104572679909, 1.429664
238.5104197238684, 1.227238
238.610382179746, 1.053473
238.7103446356236, 0.9043115
238.8103070915011, 0.7762699
238.9102695473787, 0.6663577
239.0102320032563, 0.572008
239.1101944591338, 0.4910173
239.2101569150114, 0.4214941
239.310119370889, 0.3618147
239.4100818267665, 0.3105853
239.5100442826441, 0.2666094
239.6100067385217, 0.2288602
239.7099691943992, 0.1964558
239.8099316502768, 0.1686396
239.9098941061544, 0.1447619
240.0098565620319, 0.124265
240.1098190179095, 0.1066703
240.209781473787, 0.09156685
240.3097439296646, 0.07860189
240.4097063855422, 0.06747264
240.5096688414197, 0.05791917
240.6096312972973, 0.04971839
240.7095937531749, 0.04267875
240.8095562090524, 0.03663586
240.90951866493, 0.03144858
241.0094811208075, 0.02699577
241.1094435766851, 0.02317344
241.2094060325627, 0.01989231
241.3093684884402, 0.01707575
241.4093309443178, 0.01465799
241.5092934001954, 0.01258256
241.6092558560729, 0.010801
241.7092183119505, 0.009271681
241.8091807678281, 0.007958902
241.9091432237056, 0.006832
242.0091056795832, 0.005864656
242.1090681354608, 0.005034278
242.2090305913383, 0.004321474
242.3089930472159, 0.003709595
242.4089555030935, 0.003184353
242.508917958971, 0.00273348
242.6088804148486, 0.002346446
242.7088428707262, 0.002014213
242.8088053266037, 0.00172902
242.9087677824813, 0.001484208
243.0087302383589, 0.001274058
243.1086926942364, 0.001093664
243.208655150114, 0.0009388121
243.3086176059915, 0.0008058855
243.4085800618691, 0.0006917801
243.5085425177467, 1.248228
243.6085049736242, 3.595682
243.7084674295018, 3.086568
243.8084298853794, 2.834089
243.9083923412569, 2.584627
244.0083547971345, 3.14225
244.108317253012, 2.697339
244.2082797088896, 2.315422
244.3082421647672, 1.987581
244.4082046206447, 1.706159
244.5081670765223, 1.464584
244.6081295323999, 1.257213
244.7080919882774, 1.079204
244.808054444155, 0.9263992
244.9080169000325, 0.7952302
245.0079793559101, 0.6826334
245.1079418117877, 0.5859792
245.2079042676652, 0.5030103
245.3078667235428, 0.431789
245.4078291794204, 0.3706519
245.5077916352979, 0.89323
245.6077540911755, 0.7667574
245.7077165470531, 0.658192
245.8076790029307, 0.6249309
245.9076414588082, 0.5364468
246.0076039146858, 0.4604912
246.1075663705633, 0.3952902
