 , C00, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C19, C20, C21, C22, C23, C25, C26, C27, C28, C29, C30, C31
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
175.134223077154, 0.2425364, 0.002511076, 6.716125e-06, 0.09435353, 0.240376, 0.5234894, 0.09330662, 4.704109, 0.570156, 0.1168197, 0.525833, 3.98965, 0.9719502, 1.937715, 0.6499479, 0.004577057, 1.50684, 0.772664, 1.794884, 1.587077, 0.005198498, 0.9133033, 0.005689871, 0.6581829, 0.4629098
175.2341855332483, 0.2279118, 0.002396944, 5.902639e-06, 0.08266241, 0.2211014, 0.496178, 0.08483686, 4.336224, 0.8807524, 0.1052124, 0.4834168, 4.699853, 0.9051822, 1.831777, 0.6126753, 0.004178958, 1.392889, 0.7273052, 1.658554, 1.490581, 0.00492844, 0.872371, 0.005214436, 0.6086221, 0.8137264
175.3341479893425, 0.2141691, 0.002287999, 5.187685e-06, 0.07241991, 0.2033724, 0.4702916, 0.07713594, 4.811128, 0.7812695, 0.09475849, 0.4444221, 4.773133, 0.8775168, 1.731631, 0.5775402, 0.003815484, 1.287555, 0.6846091, 1.532578, 2.013768, 0.004672411, 0.9598919, 0.004778728, 1.813679, 0.7315145
175.4341104454368, 0.201255, 0.002184007, 4.559331e-06, 0.06344653, 0.187065, 1.195125, 0.4495399, 4.434874, 0.6930234, 0.08534325, 0.6063645, 4.506822, 0.8172358, 1.636961, 0.5444199, 0.003483624, 1.190187, 0.6444195, 1.416172, 2.49902, 0.004429683, 0.9168716, 0.004379426, 1.67711, 0.6576086
175.5340729015311, 0.1891197, 0.00208474, 4.007085e-06, 0.3980905, 0.1720652, 1.798071, 0.4087336, 4.088044, 0.6147448, 0.07686351, 0.5574523, 4.437677, 0.7610959, 3.310866, 0.5131991, 0.003180628, 1.100181, 0.6065892, 1.308606, 2.347078, 0.004199564, 0.8757794, 0.004013489, 1.550825, 0.5911695
175.6340353576254, 0.1777161, 0.001989986, 3.521729e-06, 0.3487641, 0.1582681, 1.704263, 0.3716315, 3.768338, 0.5453081, 0.06922632, 0.5124856, 4.409342, 1.458453, 3.129856, 0.4837686, 0.002903986, 1.016983, 0.5709797, 1.209211, 2.204374, 0.0039814, 0.8365288, 0.00367813, 1.434049, 0.5314428
175.7339978137196, 0.1670001, 0.001899538, 3.095162e-06, 0.3878754, 0.1455774, 1.615349, 0.3378973, 3.473635, 0.4837143, 0.06234797, 0.4711461, 4.098743, 1.358264, 2.958743, 0.4560259, 0.002651406, 0.9400758, 0.823101, 1.117366, 2.134442, 0.003774569, 0.7990374, 0.003370792, 1.326066, 0.4777504
175.8339602698139, 0.1569303, 0.001813202, 2.720263e-06, 0.3398147, 0.1339042, 1.531073, 0.3072252, 3.20198, 0.4290777, 0.05615305, 0.4331412, 3.810023, 1.264959, 2.796984, 0.5584874, 0.002420794, 0.8689848, 0.7747813, 1.032496, 2.004666, 0.003578483, 0.9721438, 0.003089135, 1.226214, 0.4294826
175.9339227259081, 0.1474676, 0.001730789, 2.390773e-06, 0.4077854, 0.1231671, 1.451195, 0.2793373, 2.951569, 0.3806124, 0.2402671, 0.398202, 4.759295, 1.178062, 2.644069, 0.5264598, 0.00221024, 0.8032698, 1.468201, 0.9540733, 2.356969, 0.003392583, 0.9285744, 0.002831013, 1.133881, 0.3860914
176.0338851820024, 0.1385756, 0.001652122, 2.101192e-06, 0.3572576, 0.113291, 1.375483, 0.253981, 2.720741, 0.3376214, 1.40139, 0.3660812, 6.289144, 1.097135, 2.868864, 0.4962689, 0.002018, 0.7425244, 1.382011, 0.8816067, 2.940975, 0.003216341, 0.8869576, 0.2055409, 1.048501, 0.3470841
176.1338476380967, 0.1302197, 0.001577031, 1.846687e-06, 0.3129907, 0.1042067, 1.303722, 0.2309263, 2.507965, 0.2994863, 1.262147, 0.3365513, 10.34556, 1.1676, 2.829208, 0.4678093, 0.00184248, 0.6863727, 1.30088, 0.8146443, 2.762161, 0.003049255, 0.8472061, 0.1883663, 0.9695492, 0.3120177
176.2338100941909, 0.6992165, 0.001505352, 1.623008e-06, 0.2742088, 0.09585089, 1.235705, 0.2099643, 2.31183, 0.2656587, 1.13674, 0.3094035, 9.858608, 1.087392, 2.674532, 0.4409819, 0.001682226, 0.6720954, 1.224513, 0.7527681, 2.594219, 0.002890848, 0.8092362, 0.1726268, 0.8965428, 0.2804941
176.3337725502852, 0.6570548, 0.001436932, 1.426422e-06, 0.2402322, 0.08816508, 1.171236, 0.1909051, 2.131033, 0.2356519, 1.023793, 0.2844456, 9.164157, 1.277179, 2.528311, 0.4156929, 0.001535911, 0.7987645, 1.152628, 0.6955917, 2.436488, 0.002740671, 0.7729679, 0.1582024, 0.8290338, 1.218871
176.4337350063795, 0.6174355, 0.001371621, 1.253648e-06, 0.2104656, 0.08109556, 1.11013, 0.173576, 2.418601, 0.2090345, 0.9220684, 0.2615009, 8.518623, 1.189443, 2.390085, 0.3918541, 0.001402321, 1.134236, 1.084964, 0.6427581, 2.288348, 0.002598295, 0.7383252, 0.1449833, 0.8950559, 1.095727
176.5336974624737, 0.5802051, 0.001309279, 1.101801e-06, 0.1843873, 0.07459291, 1.052213, 0.15782, 2.229454, 0.1854236, 0.8304513, 0.240407, 7.918562, 1.107734, 2.259416, 0.3693824, 0.001280351, 1.048463, 1.021272, 0.5939375, 2.149214, 0.002463315, 0.705235, 0.1328688, 0.8568916, 0.9850243
176.633659918568, 0.5452197, 0.001249771, 9.683457e-07, 0.1615403, 0.06861167, 0.9973172, 0.1434941, 2.0551, 0.1644796, 0.7479373, 0.2210146, 7.360769, 1.031639, 2.135891, 0.3481995, 0.00116899, 0.969175, 0.9613185, 0.548825, 2.302215, 0.002335348, 0.6736279, 0.1217665, 0.7923683, 0.8855059
176.7336223746623, 0.5123438, 0.001192967, 8.510555e-07, 0.1415242, 0.06311005, 0.9452854, 0.1304687, 1.894381, 0.1459013, 0.673622, 0.2031865, 6.842268, 0.9607701, 2.481951, 0.3282312, 0.001067315, 0.8958834, 0.9048848, 0.507139, 2.162238, 0.002214028, 0.6434373, 0.1115919, 0.7327035, 1.300848
176.8335848307565, 1.090206, 0.001138745, 7.47972e-07, 0.1239883, 0.05804956, 0.8959683, 0.1186256, 1.74623, 0.1294214, 0.6066906, 0.1867966, 7.036171, 0.8947701, 2.34626, 0.3094082, 0.0009744825, 0.8281343, 0.851764, 0.6098338, 2.030772, 0.002099011, 0.6145998, 0.1022675, 0.6775314, 1.169422
176.9335472868508, 1.024469, 0.001086987, 6.573744e-07, 0.1086252, 0.05339485, 0.8492241, 0.1078576, 1.609666, 0.1148029, 0.5464095, 0.1717287, 6.730305, 1.339168, 2.217987, 0.2916645, 0.0008897248, 0.7655086, 0.8017616, 0.5635139, 1.9073, 0.001989969, 0.5870547, 0.3789851, 0.6265138, 1.051273
177.0335097429451, 0.9626949, 0.001037582, 5.777503e-07, 0.09516571, 0.04911339, 0.8049186, 0.09806697, 2.001528, 0.1018357, 0.4921181, 0.1578762, 6.436562, 1.247174, 2.427074, 0.2749384, 0.000812339, 0.7076188, 0.7546946, 0.5207123, 1.791334, 0.001886592, 0.5607442, 0.3473178, 0.5793377, 1.367337
177.1334721990393, 0.9046459, 0.0009904223, 5.077707e-07, 0.08337395, 0.04517522, 0.7629247, 0.2275716, 1.844999, 0.09033313, 0.443221, 0.1451412, 5.983163, 1.161499, 2.294383, 0.2591715, 0.0007416841, 0.6541067, 0.7103906, 0.4811616, 1.682419, 0.001788585, 0.5356128, 0.3182966, 0.535714, 1.229193
177.2334346551336, 0.8500972, 0.0009454062, 4.462673e-07, 0.07304328, 0.04155285, 0.7231216, 0.2069141, 1.70071, 0.08012979, 0.3991824, 0.1334334, 5.561702, 1.08171, 2.168946, 0.5022178, 0.0006771745, 0.6046414, 0.6686875, 0.444615, 1.718114, 0.001695669, 1.109717, 0.2917003, 0.9554541, 1.555477
177.3333971112279, 0.7988377, 0.0009024361, 3.922135e-07, 0.06399266, 0.03822093, 0.6853951, 0.1881319, 1.567706, 0.07107896, 0.3595195, 0.1226701, 6.332019, 1.007402, 2.862377, 1.129815, 0.0006182758, 0.5589168, 0.6294326, 0.4108443, 1.613651, 0.00160758, 1.059982, 0.2673264, 0.883509, 1.398325
177.4333595673221, 0.7506691, 0.0008614191, 3.447069e-07, 0.05606348, 0.03515618, 0.6496369, 0.1710545, 1.445104, 0.06305043, 0.6393033, 0.1127749, 5.885984, 0.9381984, 2.705887, 1.065023, 0.0005644999, 1.080404, 0.592482, 0.3796387, 1.51554, 0.001524068, 1.012475, 0.7898889, 0.8169814, 1.25705
177.5333220234164, 0.705405, 0.0008222663, 3.029545e-07, 0.04911678, 0.03233718, 0.6157442, 0.1555273, 1.332089, 0.05592874, 0.5757819, 0.103678, 5.471369, 0.8737489, 2.557952, 1.003947, 0.0005154012, 0.9987012, 0.5577007, 0.3508033, 1.423394, 0.001444893, 0.9670985, 1.0886, 0.7554633, 1.130049
177.6332844795106, 0.6628702, 0.0007848931, 2.662593e-07, 0.04303084, 0.02974422, 0.5836198, 0.1414096, 2.497455, 0.04961146, 0.518572, 0.09531481, 5.08596, 1.321279, 2.418106, 0.9463736, 0.0004705731, 0.9231768, 0.5249612, 0.324158, 1.33685, 0.001369832, 0.9237552, 1.79664, 0.6985774, 1.015878
177.7332469356049, 0.6229002, 0.0007492186, 2.340089e-07, 0.03769899, 0.02735918, 0.5531713, 0.1285734, 2.302141, 0.04400774, 0.5247551, 0.08762627, 4.727699, 1.230514, 2.5532, 0.8921018, 0.000429644, 0.8533637, 0.4941436, 0.2995366, 1.255569, 0.001298671, 0.8823544, 1.646516, 0.645975, 0.9132428
177.8332093916992, 0.5853404, 0.0007151655, 2.056647e-07, 0.0330278, 0.02516538, 0.5243114, 0.1169023, 2.122102, 0.03903697, 0.4726152, 0.08055793, 5.062465, 1.145984, 2.413614, 1.138728, 0.0003922748, 0.78883, 0.4651352, 0.2767853, 2.29779, 0.001231206, 0.8428092, 1.508936, 0.5973335, 0.8209766
177.9331718477935, 1.076019, 0.0006826602, 1.807537e-07, 0.0289354, 0.02314749, 0.4969572, 0.1062907, 1.956143, 0.03462765, 0.425656, 0.07405975, 4.70586, 1.067261, 2.281658, 1.073425, 0.0003581558, 0.7291766, 0.4378296, 0.4746341, 2.158082, 0.001167245, 0.8050363, 1.382852, 0.7891952, 0.7380322
178.0331343038877, 1.011136, 0.0006516323, 1.5886e-07, 0.02535009, 0.02129141, 0.4710301, 0.09664235, 1.803163, 0.03071638, 0.3833627, 0.06808574, 4.374373, 0.9939451, 2.156917, 1.011867, 0.0003270044, 0.6740343, 0.4121271, 0.4385833, 2.072298, 0.001106608, 0.7689563, 1.267304, 0.7297693, 0.6634678
178.133096759982, 0.9501665, 0.0006220147, 1.396182e-07, 0.02220902, 0.01958416, 0.4464557, 0.08786979, 1.662146, 0.0272469, 0.3452716, 0.06259362, 6.840023, 0.9256661, 2.311598, 0.9538397, 0.0002985625, 0.623062, 0.3879334, 0.4052707, 2.241104, 0.00104912, 0.7344933, 1.16141, 0.6748182, 0.5964367
178.2330592160762, 0.892873, 0.0005937432, 1.227071e-07, 0.01945715, 0.0180138, 0.4231633, 0.07989356, 1.532158, 0.0241693, 0.3109653, 0.05754453, 6.358204, 0.8620775, 2.18522, 0.8991398, 0.0002725944, 1.7421, 0.3651599, 0.3744884, 2.104843, 0.0009946193, 0.7015749, 1.064365, 0.6240048, 0.5361779
178.3330216721705, 0.8390342, 0.0005667567, 1.078443e-07, 0.01704626, 0.01656936, 0.4010862, 0.4845329, 1.412336, 0.02143932, 0.2800676, 0.05290272, 5.910325, 0.8028572, 2.065751, 0.8475767, 0.0002488849, 1.610358, 0.5715894, 0.3460442, 2.399571, 0.0009429496, 0.6701318, 0.9754286, 0.5770177, 0.4820071
178.4329841282648, 0.7884418, 0.0005409968, 9.478169e-08, 0.0149341, 0.01524075, 0.3801608, 0.4405502, 1.301884, 0.0190177, 0.25224, 0.04863533, 5.493995, 0.7477049, 1.974671, 0.7989707, 0.0002272376, 1.488578, 0.5380346, 0.3197604, 2.253675, 0.0008939641, 0.6400979, 0.8939236, 0.5335686, 0.4333093
178.5329465843591, 0.7409, 0.0005164077, 8.330132e-08, 0.01308365, 0.01401867, 0.3603272, 0.40056, 1.22359, 0.01686961, 0.2271773, 0.04471218, 5.106992, 0.6963414, 1.866714, 0.7531521, 0.0002074731, 1.376008, 0.5744544, 0.295473, 2.478823, 0.0008475233, 0.6114101, 0.819229, 0.5932845, 0.3895315
178.6329090404533, 0.696225, 0.0004929362, 7.321151e-08, 0.01146249, 0.01289458, 0.4613888, 0.3641998, 1.711012, 0.01496415, 0.2046049, 0.04110548, 4.74725, 0.6485063, 1.764658, 0.709961, 0.0001894277, 1.27195, 0.5407313, 0.2730304, 2.328109, 0.0008034951, 0.584008, 0.7507758, 0.5486106, 0.3501766
178.7328714965476, 0.6542438, 0.0004705316, 6.434382e-08, 0.0100422, 0.01186063, 0.4373173, 0.3311402, 1.577202, 0.01327392, 0.1842753, 0.03778972, 4.412848, 0.6039572, 2.623433, 0.6692468, 0.0001729518, 1.175762, 0.508988, 0.2522924, 2.763516, 0.0007617541, 0.557834, 0.6880423, 0.5073006, 0.3147978
178.8328339526419, 0.6147939, 0.0004491452, 5.655021e-08, 0.008797893, 0.01090958, 0.4145018, 0.3010815, 1.453857, 0.0117746, 0.1659656, 0.03474142, 5.064148, 0.5624683, 2.480006, 0.6308675, 0.0001579089, 1.086848, 0.4791081, 0.2331295, 2.595492, 0.0007221816, 0.532833, 0.6305508, 0.4691012, 0.2829933
178.9327964087361, 0.5777228, 0.0004287309, 4.970061e-08, 0.007707767, 0.0100348, 0.3928765, 0.2737513, 1.368127, 0.01044463, 0.1494752, 0.03193902, 4.707424, 0.7623799, 2.344421, 0.5946891, 0.0001441745, 1.004658, 0.5843154, 0.2154222, 2.437684, 0.0006846648, 0.5089526, 0.5778632, 0.8464297, 0.4501602
179.0327588648304, 0.5428871, 0.0004092445, 4.368065e-08, 0.006752716, 0.009230155, 0.3723795, 0.6629332, 1.887565, 0.009264887, 0.1346233, 0.188753, 4.375828, 0.7100083, 2.544411, 0.5605854, 0.0001316346, 0.9286826, 1.281678, 0.1990598, 2.28947, 0.0006490969, 0.4861425, 0.529578, 0.7826941, 0.4046799
179.1327213209246, 0.5101519, 0.0003906437, 3.838986e-08, 0.005916003, 0.008490035, 0.3529518, 0.6027566, 1.981248, 0.008218397, 0.1212471, 0.1735273, 4.650715, 0.6612343, 2.405305, 0.7989634, 0.0001201854, 0.8584532, 1.206437, 0.1839403, 2.41212, 0.0006153768, 0.9182744, 0.4853274, 0.7237577, 0.3637945
179.2326837770189, 0.4793905, 0.0003728884, 3.373992e-08, 0.005182965, 0.007809261, 0.9895961, 0.5480424, 1.826305, 0.007290111, 0.1091999, 0.2445142, 4.323113, 0.6158108, 2.273804, 1.03691, 0.08397905, 0.7935346, 1.135614, 0.1699691, 2.265461, 0.0005834085, 0.8771193, 0.4447744, 0.6692593, 0.8165521
179.3326462331132, 0.4504841, 0.0003559401, 2.965319e-08, 0.004540756, 0.007183075, 0.9379672, 0.4982947, 1.943497, 0.006466676, 0.2209129, 0.2247905, 4.018589, 0.5735077, 2.149492, 0.9774458, 0.07667479, 0.7335254, 1.068948, 0.3810689, 2.127719, 0.0005531008, 0.8378087, 0.6336083, 0.6188645, 0.7340547
179.4326086892075, 0.4233206, 0.0003397621, 2.606147e-08, 0.003978122, 0.0066071, 0.8890318, 0.4530628, 1.836369, 0.005736251, 0.1989629, 0.2066578, 3.735515, 0.9574313, 2.282807, 1.091162, 0.07000583, 0.6780542, 1.006196, 0.421026, 1.998352, 0.0005243677, 1.095492, 0.5806652, 0.5722644, 0.6598922
179.5325711453017, 0.3977951, 0.0003243194, 2.290479e-08, 0.003485202, 0.006077309, 0.8426495, 0.4119368, 1.692755, 0.005088328, 0.1791939, 0.1899879, 3.472381, 0.8916606, 2.679304, 1.242931, 0.06391692, 0.6267779, 0.947128, 0.389047, 1.876851, 0.0004971272, 1.046395, 0.5321459, 1.063592, 0.5932224
179.632533601396, 0.3738087, 0.0003095786, 2.013046e-08, 0.003053359, 0.00559, 0.798687, 0.3745439, 1.560373, 0.00451359, 0.1613891, 0.1746625, 3.359735, 1.196383, 2.532823, 1.171653, 0.05835761, 0.5793793, 0.8915274, 0.359497, 1.762736, 0.0004713018, 0.9994975, 0.4876808, 0.9835045, 0.5332883
179.7324960574902, 0.3512686, 0.0002955078, 1.769217e-08, 0.002675025, 0.005141765, 0.7570181, 0.3405453, 1.438344, 0.00400377, 0.1453534, 0.1605734, 3.251641, 1.114197, 2.39435, 1.104462, 0.05328183, 0.5355651, 0.8391907, 0.4645655, 1.655561, 0.000446818, 1.138671, 0.4469311, 0.9094473, 0.4794095
179.8324585135845, 0.3300877, 0.0002820765, 1.554922e-08, 0.002343569, 0.004729473, 0.7175232, 0.3096329, 1.325858, 0.003551535, 0.2611299, 0.1476208, 3.022592, 1.037658, 2.263448, 1.041124, 0.04864753, 0.4950642, 0.7899264, 0.4292795, 1.554901, 0.0004236061, 1.087638, 0.4095864, 1.013855, 0.4309741
179.9324209696788, 0.3101839, 0.0002692557, 1.366583e-08, 0.002053183, 0.004350239, 0.6800888, 0.2815264, 1.22217, 0.003150381, 0.2351839, 0.135713, 2.809677, 0.9663758, 2.139702, 0.9814188, 0.739185, 0.4576261, 0.7435542, 0.3966736, 1.460362, 0.0004016001, 1.038892, 0.3753621, 0.9375123, 0.3874322
180.032383425773, 0.2914803, 0.0002570176, 1.201057e-08, 0.001798778, 0.004001415, 0.6446074, 0.2559713, 1.12659, 0.002794539, 0.2118159, 0.1247658, 2.760713, 0.8999906, 2.022722, 0.996056, 0.6748928, 0.9951596, 0.6999042, 0.3665443, 1.371571, 0.0003807373, 0.9923313, 0.3439975, 0.8669183, 0.3482894
180.1323458818673, 0.2739045, 0.0002453358, 1.05558e-08, 0.001575895, 0.003680562, 0.6109772, 0.232736, 1.038485, 0.002478889, 0.1907698, 0.1147016, 4.51893, 0.8381658, 1.912137, 0.9389351, 0.6161925, 0.9199029, 0.6588167, 0.3387035, 3.002854, 0.0003609583, 0.9478571, 0.3152537, 0.8016399, 0.3131012
180.2323083379616, 0.2573885, 0.0002341849, 9.277231e-09, 0.00138063, 0.003385436, 0.5791014, 0.2116097, 1.662821, 0.002198893, 0.1718148, 0.1054492, 4.200612, 0.7805881, 1.807598, 0.8850899, 0.5625978, 0.8503374, 0.9582709, 3.125941, 2.820278, 0.0003422068, 0.9053762, 0.2889117, 0.741277, 0.2814682
180.3322707940558, 0.2418684, 0.0002235409, 8.153533e-09, 0.001209559, 0.003113974, 0.5488887, 0.1924012, 1.53278, 0.001950523, 0.1547433, 0.0969432, 3.904716, 0.7269656, 1.708774, 0.8343326, 0.5136647, 0.7860326, 0.9020161, 4.100001, 2.904292, 0.0003244294, 0.8647991, 0.2647708, 0.6854593, 0.2530311
180.4322332501501, 0.2272841, 0.0002133806, 7.165942e-09, 0.001059686, 0.00286428, 0.5202523, 0.1749363, 1.825445, 0.001730207, 0.1393679, 0.08912331, 4.277208, 0.6770267, 1.615353, 0.7864861, 0.4689876, 0.7265908, 0.8490637, 4.862101, 2.727709, 0.0003075755, 0.8260407, 0.2426471, 0.6338447, 0.227467
180.5321957062444, 0.2135793, 0.0002036822, 6.297972e-09, 0.0009283826, 0.002634607, 0.6567962, 0.1590568, 1.682686, 0.001534777, 0.1255203, 0.08193421, 3.975917, 0.9783182, 1.527039, 0.7413835, 0.4281963, 0.671644, 0.7992198, 4.698667, 2.589466, 0.0002915972, 0.7890193, 0.2223719, 0.5861166, 0.2044857
180.6321581623386, 0.2007008, 0.0001944245, 5.535134e-09, 0.0008133489, 0.002423351, 0.7036272, 0.1446186, 1.551092, 0.00136142, 0.1130485, 0.07532501, 3.695849, 0.9111127, 1.443554, 0.6988673, 0.390953, 0.6208525, 0.7523021, 4.34178, 2.432024, 0.000276449, 0.7536571, 0.2037909, 0.9586421, 0.1838262
180.7321206184329, 0.1885989, 0.0001855876, 4.864695e-09, 0.0007125688, 0.002229035, 0.6669177, 0.1314911, 1.429788, 0.001207645, 0.101816, 0.06924894, 4.485523, 0.8485239, 2.848032, 0.6587893, 0.5446262, 0.573902, 0.7081385, 4.012, 2.284155, 0.0002620876, 0.7198798, 0.1867625, 1.484597, 0.165254
180.8320830745272, 0.3547225, 0.0001771524, 4.275462e-09, 0.0006242761, 0.0020503, 0.6321235, 0.1195552, 1.317972, 0.001071239, 0.0916995, 0.063663, 4.169558, 0.7902346, 2.692326, 0.6210097, 0.4972561, 0.530502, 0.6665676, 3.707269, 2.145277, 0.0002484724, 0.6876163, 0.171157, 1.372808, 0.1485582
180.9320455306214, 0.3333333, 0.0001691006, 3.757599e-09, 0.0005469235, 0.001885896, 0.5991446, 0.1087028, 1.2149, 0.0009502398, 0.0825882, 0.05852764, 5.06756, 0.7359495, 2.545133, 0.8866791, 0.5333548, 0.490384, 0.6274371, 3.425684, 2.014842, 0.0002355644, 0.6567988, 0.1568554, 1.269437, 0.1335492
181.0320079867157, 0.3132339, 0.0001614147, 3.302463e-09, 0.0004791555, 0.001734676, 0.5678862, 0.09883549, 1.119888, 0.000842908, 0.0743822, 0.05380653, 4.710596, 1.092166, 2.405987, 0.8358306, 0.4960491, 0.4532999, 0.5906037, 4.363861, 2.2627, 0.000223327, 0.6273625, 0.1437489, 1.173849, 0.1200565
181.13197044281, 0.2943464, 0.0001540782, 2.902454e-09, 0.0004197845, 0.001595581, 1.048307, 0.08986386, 1.714192, 0.0007476997, 0.06699155, 0.04946624, 4.378776, 1.01714, 2.274448, 0.7878982, 0.4529041, 0.4190201, 0.9244546, 4.698308, 2.220335, 0.0002117253, 0.5992454, 0.1317375, 1.085459, 0.107927
181.2319328989042, 0.2765978, 0.0001470751, 2.550896e-09, 0.00036777, 0.001467639, 0.993615, 0.08170661, 2.036794, 0.0006632453, 0.06033524, 0.04547606, 4.07033, 0.9472673, 2.933193, 0.7427145, 0.4135118, 0.3873327, 0.870185, 4.341448, 2.249339, 0.0002007264, 0.5723885, 0.1207298, 1.003725, 0.09702302
181.3318953549985, 0.2599194, 0.0001403903, 2.241921e-09, 0.0003222005, 0.001349956, 0.9417764, 0.07428983, 1.877506, 0.0005883303, 0.05434031, 0.04180775, 3.783612, 0.8821948, 2.772831, 0.7001221, 0.3775457, 0.3580416, 0.8191012, 4.755533, 2.25273, 0.0001902988, 0.5467353, 0.1106418, 0.9281448, 0.08722065
181.4318578110928, 0.2442467, 0.0001340094, 1.970369e-09, 0.0002822774, 0.00124171, 0.8926423, 0.06754629, 1.730676, 0.000521877, 0.04894103, 0.03843534, 3.51709, 0.8215925, 2.621237, 0.6599721, 0.3447078, 0.3309655, 0.7710163, 4.394327, 2.603885, 0.0001804129, 0.5222318, 0.1013968, 0.8582562, 0.07840863
181.531820267187, 0.229519, 0.0001279184, 1.73171e-09, 0.0002473011, 0.001142143, 0.8460717, 0.06141489, 1.595328, 0.0004629298, 0.04407823, 0.03533496, 3.269342, 0.7651532, 2.47793, 0.716973, 0.3147261, 0.305937, 0.7257542, 4.060556, 2.516296, 0.0001710406, 0.4988264, 0.09292426, 0.7936301, 0.0704869
181.6317827232813, 0.2156794, 0.0001221043, 1.521958e-09, 0.0002166586, 0.001050561, 0.8019307, 0.05584006, 1.470566, 0.0004106409, 0.0396986, 0.03248468, 4.089076, 0.7125911, 2.676845, 0.6758567, 0.2873521, 0.2828012, 0.6831492, 4.110901, 2.643915, 0.0001621551, 0.4764701, 0.08515968, 0.7338703, 1.313815
181.7317451793756, 0.2026742, 0.0001165545, 1.337611e-09, 0.0001898129, 0.0009663213, 0.7600926, 0.05077127, 1.35556, 0.0003642581, 0.03575414, 0.02986431, 4.648632, 0.6636397, 2.530499, 0.6370983, 0.262359, 0.2614151, 0.6430452, 3.798658, 2.483162, 0.0001537313, 0.4551157, 0.0780439, 0.6786103, 1.181078
181.8317076354698, 0.1904533, 0.000111257, 1.175594e-09, 0.0001662937, 0.0008888367, 0.7204372, 0.04616259, 1.249548, 0.0003231143, 0.03220159, 0.02745532, 4.321177, 0.618051, 2.392153, 0.6005626, 0.2395398, 0.2416462, 1.777832, 3.510131, 2.332184, 0.0001457451, 0.4347184, 0.0715227, 0.6275114, 1.061752
181.9316700915641, 0.1789693, 0.0001062002, 1.033201e-09, 0.0001456886, 0.0008175653, 0.6828508, 0.04197226, 1.151827, 0.0002866178, 0.02900203, 0.02524064, 4.016788, 0.575594, 2.261371, 0.5661221, 0.2187053, 0.2233722, 1.673465, 3.243519, 2.190385, 0.0001381737, 0.4152353, 0.06554639, 0.926119, 0.9544819
182.0316325476583, 0.1681777, 0.0001013732, 9.080553e-10, 0.0001276367, 0.0007520088, 0.6472253, 0.03816229, 1.061749, 0.0002542437, 0.02612038, 0.02320461, 3.925697, 0.5360536, 2.506984, 0.5336566, 0.1996829, 0.2064802, 1.575225, 2.997158, 2.057208, 0.0001309957, 0.3966253, 0.06006946, 0.8563828, 0.8580493
182.1315950037526, 0.1580369, 9.676565e-05, 7.980677e-10, 0.0001118215, 0.0006917089, 0.6134584, 0.03469818, 0.9787145, 0.0002255263, 0.02352504, 0.02133282, 4.299207, 0.4992294, 2.547935, 0.5030529, 0.1823151, 0.1908656, 1.482752, 2.769509, 1.932128, 0.0001241906, 0.3788494, 0.05505016, 0.7918978, 0.7713594
182.2315574598469, 0.1485075, 9.236751e-05, 7.014023e-10, 9.796598e-05, 0.0006362442, 0.5814532, 0.03154851, 0.9021741, 0.0002000526, 0.02118759, 0.01961202, 3.996366, 1.567316, 2.408636, 0.4742043, 0.1664578, 0.275375, 1.395708, 2.559151, 1.814653, 0.000117739, 0.3618702, 0.05045028, 0.7322684, 0.6934279
182.3315199159412, 0.1395527, 8.816928e-05, 6.164455e-10, 8.582725e-05, 0.0005852269, 0.5511178, 0.02868474, 1.309471, 0.0001774562, 0.01908238, 0.5244099, 3.714857, 1.459649, 2.3029, 0.4470101, 0.1519798, 0.2545504, 1.313774, 2.364771, 1.704321, 0.0001116225, 0.345652, 0.04623475, 0.6771291, 0.6233699
182.4314823720354, 0.2299619, 8.416185e-05, 5.417789e-10, 0.1832329, 0.0005383005, 0.522365, 0.02608093, 1.469817, 0.0001574122, 0.7771839, 0.4821085, 4.785264, 1.359379, 2.176997, 1.49132, 0.138761, 0.6724747, 1.236649, 2.185155, 1.600696, 0.0001058238, 0.3301606, 0.04237146, 0.6261417, 0.56039
182.5314448281297, 0.2160955, 8.033658e-05, 4.761563e-10, 0.160529, 0.0004951368, 0.4951124, 0.06353339, 1.439748, 0.0001396321, 0.6999626, 0.4432194, 4.448185, 1.265996, 2.057978, 1.405798, 0.126692, 0.6216204, 1.458203, 2.019182, 1.503373, 0.0001003264, 0.3153635, 0.03883098, 0.9166113, 0.503773
182.631407284224, 0.2030653, 7.668516e-05, 4.184822e-10, 0.1406382, 0.0004554343, 0.4692815, 0.3171505, 1.327152, 0.0001238603, 0.630414, 0.4074672, 4.13485, 1.179029, 1.945466, 1.325179, 0.1156726, 0.5746118, 1.427982, 1.865815, 1.411966, 9.511448e-05, 0.3012295, 0.03558633, 0.8475911, 0.4528762
