 , C00, C21, C23, C25, C77, C81, C83, C89
533.9991756749105, 1.168813, 2.279611, 2.325374, 1.811839, 3.054229, 21.68532, 13.2572, 0.2489806
534.0991380814389, 1.00264, 2.143906, 2.19746, 2.402886, 2.909375, 22.19123, 12.52822, 0.2240867
534.1991004879674, 0.8600917, 2.016279, 2.076583, 2.292126, 2.771391, 24.14418, 14.65459, 0.2016817
534.2990628944958, 1.216675, 1.89625, 1.962355, 2.12839, 4.76097, 22.34029, 13.84877, 0.1815169
534.3990253010243, 1.043697, 1.783366, 1.85441, 1.97635, 4.535171, 20.67117, 13.08726, 0.1633682
534.4989877075527, 0.8953117, 1.677202, 1.752403, 1.83517, 4.32008, 19.12676, 18.63624, 0.1470341
534.5989501140812, 1.481338, 1.577358, 1.656007, 1.704076, 4.115191, 24.34206, 17.61147, 0.1323332
534.6989125206095, 2.034174, 1.685126, 1.564914, 1.582347, 3.920018, 23.57266, 16.64306, 0.119102
534.7988749271379, 1.74497, 1.58481, 1.478832, 1.469313, 3.734103, 24.42698, 15.7279, 0.1071938
534.8988373336664, 1.843003, 1.490466, 1.397484, 1.364354, 3.557004, 22.60196, 14.86306, 0.09647621
534.9987997401948, 2.358644, 1.401738, 1.320612, 1.266892, 3.965245, 20.91329, 17.2502, 0.08683019
535.0987621467233, 2.453426, 1.318293, 1.247968, 1.176392, 6.761582, 19.35079, 16.30166, 0.07814861
535.1987245532517, 2.815803, 2.301593, 1.17932, 1.092358, 6.440899, 19.43573, 16.49539, 1.576328
535.2986869597802, 2.415473, 2.164579, 1.114448, 1.98973, 6.514815, 17.98362, 16.77424, 1.418721
535.3986493663086, 2.56439, 2.035721, 1.053145, 3.067286, 6.205835, 17.37667, 20.38401, 1.276873
535.4986117728371, 2.199804, 1.914535, 0.9952139, 2.848177, 6.532364, 18.99252, 24.46018, 1.149207
535.5985741793655, 1.887052, 1.800562, 0.9404694, 3.251232, 10.70324, 18.6313, 23.11517, 1.142592
535.6985365858939, 1.618765, 1.693374, 0.8887363, 3.018983, 11.27708, 17.2393, 21.84412, 1.028351
535.7984989924223, 1.38862, 1.592567, 0.8398489, 2.803324, 11.47955, 17.26789, 20.64297, 0.9255334
535.8984613989508, 2.871227, 1.497762, 0.7936507, 2.60307, 10.93511, 18.82896, 19.50786, 0.8329954
535.9984238054792, 2.562886, 1.4086, 0.7499938, 2.417122, 10.41649, 17.42218, 18.43517, 0.7497097
536.0983862120077, 2.198514, 1.324746, 0.7087383, 2.244457, 9.922461, 17.30177, 19.16799, 0.6747512
536.1983486185361, 1.885945, 1.245883, 1.972908, 2.084125, 10.59004, 21.85308, 19.89051, 0.6072873
536.2983110250645, 2.358543, 1.662938, 1.864383, 1.935247, 10.08779, 21.95026, 18.79678, 0.5465686
536.398273431593, 2.023223, 1.563943, 1.761827, 1.797004, 11.75566, 20.31028, 17.76319, 0.4919209
536.4982358381214, 1.735576, 1.470842, 1.664913, 1.668636, 12.30775, 19.94802, 16.78644, 0.442737
536.5981982446499, 1.488824, 1.383282, 1.57333, 1.549438, 12.10232, 18.45764, 15.86339, 0.3984706
536.6981606511782, 1.976898, 1.300935, 1.486784, 1.438755, 13.50973, 17.07861, 17.30529, 0.3586302
536.7981230577067, 2.01926, 1.22349, 1.405, 1.335979, 19.47587, 17.59805, 19.23709, 0.3227731
536.8980854642351, 1.816313, 1.150656, 1.327714, 1.240544, 18.55218, 22.97422, 18.17929, 0.2905012
536.9980478707636, 1.960938, 1.082157, 1.254679, 1.151927, 17.6723, 21.89873, 17.17965, 0.2614559
537.098010277292, 1.682146, 1.017736, 1.690587, 1.06964, 16.83416, 20.2626, 16.23499, 0.2353147
537.1979726838205, 1.842515, 0.9571502, 1.597592, 0.9932306, 16.03576, 18.74872, 17.65154, 0.2117871
537.2979350903489, 2.022669, 0.9001709, 1.509712, 0.9222798, 15.27523, 18.95787, 16.68092, 0.1906119
537.3978974968774, 1.735101, 0.8465836, 1.426666, 0.8563974, 14.55077, 17.54147, 15.76368, 0.1715539
537.4978599034058, 1.488417, 0.7961864, 1.348188, 0.7952212, 13.86066, 16.23089, 17.79403, 0.1544013
537.5978223099343, 1.276804, 0.7487893, 1.274027, 0.7384151, 13.20329, 24.76921, 16.81558, 0.1389638
537.6977847164627, 2.639154, 0.7042138, 1.203946, 0.6856669, 12.57709, 22.91862, 15.89093, 0.1250697
537.797747122991, 2.263939, 0.6622918, 1.13772, 0.6366867, 11.9806, 23.46901, 15.01713, 0.1125648
537.8977095295195, 1.942068, 0.6228655, 1.075136, 0.5912055, 11.41239, 22.25945, 18.15283, 0.1013102
537.9976719360479, 3.121275, 0.5857862, 1.015995, 0.5489731, 10.87113, 21.60342, 18.3037, 0.09118086
538.0976343425764, 2.800269, 0.5509143, 0.9601076, 0.5097576, 10.35555, 19.98936, 20.27477, 0.08206429
538.1975967491048, 2.402147, 1.068442, 0.9072943, 0.4733435, 9.86441, 18.49589, 19.1599, 0.07385922
538.2975591556333, 2.564891, 1.004837, 0.8573861, 0.4395305, 9.396568, 17.114, 18.10635, 0.06647453
538.3975215621617, 2.869416, 0.9450193, 0.8102232, 1.210914, 8.950915, 20.06102, 17.11072, 0.05982818
538.4974839686902, 2.461463, 0.914466, 0.7656546, 1.124414, 8.526398, 22.27537, 16.16985, 0.05384635
538.5974463752186, 3.442423, 0.8600277, 0.7235377, 1.044092, 8.122014, 21.02804, 15.28071, 0.04846261
538.6974087817471, 3.350065, 0.8088301, 0.6837375, 1.313905, 7.736809, 19.45696, 14.44046, 0.04361716
538.7973711882754, 2.873777, 0.7606803, 0.6461266, 1.220047, 7.369874, 19.23398, 13.64641, 0.03925616
538.8973335948039, 2.465204, 1.549338, 0.6105847, 1.132894, 7.020341, 18.34797, 12.89603, 0.0353312
538.9972960013323, 2.11472, 1.457106, 0.5769978, 1.051967, 6.687386, 21.18496, 12.18691, 0.03179866
539.0972584078607, 2.718741, 1.392905, 0.5452584, 1.361922, 6.370222, 19.60216, 11.51678, 0.02861933
539.1972208143892, 2.33221, 1.309986, 0.515265, 1.264634, 6.068099, 21.49479, 10.8835, 0.02575787
539.2971832209176, 3.729534, 1.232002, 0.4869214, 1.174296, 5.780306, 19.88885, 10.28504, 0.02318251
539.3971456274461, 3.199296, 1.158661, 0.460137, 1.090411, 5.506162, 19.92163, 9.719495, 0.02086465
539.4971080339745, 3.907862, 1.089686, 0.4348259, 1.012518, 5.24502, 20.89497, 9.185043, 0.01877853
539.597070440503, 3.35227, 1.024816, 0.4109071, 0.9401893, 4.996263, 19.33384, 12.50995, 0.01690099
539.6970328470314, 3.366596, 0.963809, 0.388304, 0.8730275, 4.759304, 20.39831, 11.82206, 0.445461
539.7969952535599, 2.887958, 0.9064333, 0.3669443, 1.27557, 4.533584, 18.87429, 11.17199, 0.4009223
539.8969576600882, 2.477369, 0.8524732, 0.3467595, 1.184451, 4.318568, 19.12026, 12.46809, 0.3608367
539.9969200666167, 2.125155, 0.8017253, 0.327685, 1.447829, 4.11375, 19.67336, 11.78251, 0.324759
540.0968824731451, 1.823016, 0.7539985, 0.3096598, 1.344404, 3.918647, 20.03448, 11.13461, 0.2922885
540.1968448796736, 1.563833, 0.7091129, 0.2926261, 1.248368, 3.732796, 20.43148, 15.16446, 0.3557068
540.296807286202, 1.341498, 0.6668993, 0.2765294, 1.159191, 3.55576, 18.90498, 14.3306, 3.631162
540.3967696927305, 2.671855, 0.6271987, 0.2613181, 1.076385, 7.60062, 17.49253, 13.5426, 4.694739
540.4967320992589, 2.650492, 0.5898615, 0.2469436, 1.079278, 11.87526, 19.64102, 12.79792, 4.225343
540.5966945057874, 2.273664, 0.8767814, 0.2333598, 1.002181, 12.61438, 19.10133, 12.0942, 3.802879
540.6966569123158, 1.950411, 2.85023, 0.2205232, 1.175947, 12.01611, 17.6742, 11.42916, 3.422654
540.7966193188443, 3.250079, 3.438181, 0.2083927, 1.091944, 16.42892, 16.35371, 12.86591, 3.080446
540.8965817253726, 2.788007, 3.233505, 0.1969295, 1.41936, 20.82977, 15.13187, 16.60119, 2.772452
540.996544131901, 2.636556, 3.396105, 0.1860968, 1.317969, 26.43134, 14.00132, 15.68833, 2.495253
541.0965065384295, 2.26171, 3.341486, 0.1758601, 1.223821, 28.4194, 16.89667, 14.82567, 3.348951
541.1964689449579, 1.940156, 5.294931, 0.1661864, 3.631146, 30.62938, 15.63427, 14.01044, 3.014111
541.2964313514864, 1.828826, 4.979723, 0.1570449, 3.371758, 32.12547, 14.46618, 13.24004, 2.71275
541.3963937580148, 2.46793, 4.68328, 0.1484062, 3.130899, 35.64148, 17.12133, 12.512, 2.44152
541.4963561645433, 2.117057, 4.404484, 0.1402427, 3.031159, 33.95111, 15.84214, 11.824, 2.197409
541.5963185710717, 2.89385, 4.142284, 0.1325282, 2.81463, 32.3409, 14.65852, 14.49212, 1.977704
541.6962809776002, 4.490069, 3.895694, 0.7831981, 2.613569, 30.80706, 21.36696, 13.69524, 1.779967
541.7962433841286, 3.851704, 3.663782, 0.7401161, 2.42687, 29.34597, 20.41316, 18.34521, 2.886665
541.8962057906571, 3.304097, 3.445677, 0.699404, 2.253509, 27.95417, 19.77061, 19.34584, 2.598046
541.9961681971854, 2.834345, 3.240555, 0.6609313, 2.092531, 27.95179, 18.29348, 18.28206, 2.338285
542.0961306037138, 2.431378, 3.047645, 0.624575, 1.943052, 28.4863, 16.92672, 17.27678, 2.104495
542.1960930102423, 2.085703, 3.171867, 0.5902185, 2.53628, 28.32775, 22.06542, 16.32677, 3.495172
542.2960554167707, 1.789173, 2.983045, 0.557752, 2.355103, 27.42848, 22.11575, 15.429, 5.205377
542.3960178232992, 1.534801, 2.805464, 0.5270713, 2.186867, 26.12762, 20.46341, 16.07733, 4.684926
542.4959802298276, 2.496404, 2.638454, 0.4980783, 2.03065, 25.33567, 18.93452, 21.89886, 4.216511
542.5959426363561, 2.141484, 2.481387, 0.4706801, 3.440834, 24.13407, 18.99227, 20.6947, 3.79493
542.6959050428845, 1.837023, 2.33367, 0.4447891, 3.195041, 22.98945, 18.07497, 19.55675, 3.4155
542.795867449413, 2.832839, 2.194746, 0.4203222, 2.966805, 21.89913, 20.37654, 18.48137, 3.074007
542.8958298559414, 2.430087, 2.064092, 0.3972012, 2.754874, 21.70117, 21.96906, 20.20473, 2.766657
542.9957922624698, 2.084595, 1.96498, 0.3753521, 2.558081, 22.03884, 20.32768, 19.09372, 2.490037
543.0957546689982, 2.364975, 1.848004, 0.3547048, 4.81045, 27.57506, 19.77431, 18.0438, 2.241075
543.1957170755267, 2.02874, 1.866145, 0.3351933, 4.466819, 30.26178, 18.29691, 17.05162, 2.017005
543.2956794820551, 1.740309, 1.755053, 0.3167551, 4.147735, 28.82655, 19.15125, 16.11399, 1.815338
543.3956418885836, 1.492885, 1.788976, 0.2993311, 3.851444, 27.45939, 23.57805, 15.22793, 1.633834
543.495604295112, 1.959135, 2.532306, 0.2828655, 3.576319, 27.80887, 21.81646, 14.39058, 1.470478
543.5955667016405, 2.204503, 2.381557, 0.2673057, 3.320847, 27.31455, 20.18648, 13.59928, 1.323454
543.6955291081689, 2.712465, 2.239783, 0.2526018, 3.192832, 27.6145, 18.67828, 12.85149, 3.232246
543.7954915146973, 2.326827, 3.008262, 0.2387068, 2.964754, 29.12368, 17.28277, 12.14481, 2.909075
543.8954539212258, 1.996016, 3.663491, 0.225576, 2.752969, 32.39458, 18.44531, 11.477, 4.647183
543.9954163277541, 2.946548, 3.445403, 0.2131676, 3.924234, 33.15171, 17.0672, 19.00102, 4.182542
544.0953787342826, 2.52763, 3.240298, 0.2014417, 3.643909, 32.34712, 18.19309, 17.9562, 3.764357
544.195341140811, 2.16827, 3.047402, 0.1903609, 3.383609, 31.09057, 24.23721, 16.96883, 3.387984
544.2953035473395, 2.870988, 2.86599, 0.1798895, 3.58241, 33.00126, 22.42637, 16.03576, 3.049242
544.3952659538679, 2.912852, 2.695377, 0.1699942, 3.326503, 31.4361, 20.75083, 15.15399, 2.744368
544.4952283603964, 2.581281, 2.534921, 0.1606432, 3.088876, 30.47761, 19.20046, 14.32071, 2.469977
544.5951907669248, 3.373755, 2.384017, 1.252742, 2.868224, 29.03214, 17.76594, 13.53325, 2.223021
544.6951531734533, 2.894099, 2.242096, 1.183831, 2.663335, 27.65523, 16.43859, 12.78909, 2.000755
544.7951155799817, 2.482637, 2.108624, 1.118711, 2.473081, 29.81214, 15.21041, 16.84271, 1.800713
544.8950779865102, 8.451867, 1.983097, 1.057174, 2.296418, 29.94716, 21.48538, 17.74468, 1.620672
544.9950403930386, 7.250242, 1.865043, 0.9990209, 2.132375, 29.8112, 19.88014, 16.76895, 1.458631
545.0950027995669, 6.219456, 1.754017, 0.944067, 1.98005, 29.34693, 18.39483, 15.84686, 1.312792
545.1949652060954, 5.335219, 1.6496, 0.892136, 1.838607, 28.7557, 17.02049, 17.24977, 1.181535
545.2949276126238, 4.576696, 1.551399, 0.8430616, 2.297846, 28.03079, 15.74884, 16.30125, 1.063401
545.3948900191523, 3.926015, 1.459044, 0.7966866, 2.133701, 26.90064, 18.77247, 16.57404, 0.9570786
545.4948524256807, 3.367843, 1.372187, 0.7528627, 1.981281, 28.02246, 18.3221, 17.23349, 0.8613867
545.5948148322092, 2.889028, 1.290501, 0.7114494, 1.83975, 26.69343, 16.9532, 21.00867, 0.7752623
545.6947772387376, 2.478287, 1.213677, 0.6723142, 1.708328, 25.85189, 22.70613, 20.64368, 0.697749
545.7947396452661, 2.589622, 1.141427, 0.6353317, 1.586295, 25.15576, 21.00968, 19.50854, 0.6279857
545.8947020517945, 2.462559, 1.073477, 0.6003835, 1.472979, 23.96269, 19.43998, 18.43581, 0.5651975
545.994664458323, 3.960752, 1.009573, 0.5673578, 1.367758, 23.56708, 17.98756, 19.29078, 0.5086871
546.0946268648513, 3.397642, 0.949473, 0.5361487, 1.270053, 22.44936, 18.70118, 19.1937, 0.4578269
546.1945892713798, 2.91459, 0.8929507, 0.5066564, 1.179328, 21.38465, 18.92824, 18.13829, 0.4120518
546.2945516779082, 4.559914, 0.8397932, 0.4787864, 1.095083, 23.74758, 17.51405, 17.14091, 0.3708535
546.3945140844367, 3.991433, 0.7898002, 0.4524494, 1.016857, 26.26958, 19.84987, 21.13605, 0.3337743
546.4944764909651, 3.42396, 0.7427833, 0.4275612, 0.9442182, 25.27607, 22.0191, 22.31898, 0.3004024
546.5944388974935, 4.010484, 0.6985653, 0.404042, 0.8767686, 24.07729, 21.06862, 21.09171, 0.2703671
546.694401304022, 3.440303, 0.6569796, 0.3818166, 0.8141373, 23.37201, 19.49451, 19.93193, 0.2433349
546.7943637105504, 2.951186, 0.6178696, 0.3608137, 1.53043, 22.50529, 19.6133, 18.83592, 0.2190054
546.8943261170789, 3.791025, 0.5810877, 0.3409662, 1.47132, 22.7342, 21.95879, 20.26152, 0.1971085
546.9942885236073, 4.968658, 0.5464955, 0.3222104, 1.366217, 22.00906, 20.31818, 19.14739, 0.1774009
547.0942509301358, 4.453396, 0.5139626, 0.3044863, 1.268623, 22.25594, 18.80014, 18.09452, 0.1596638
547.1942133366641, 4.299451, 0.4833663, 0.7625181, 1.177999, 21.78414, 21.04491, 17.09954, 0.1437001
547.2941757431926, 4.979396, 0.4545915, 0.7205737, 1.969243, 20.75098, 19.47258, 16.15928, 0.1293324
547.394138149721, 5.879649, 0.4275296, 1.421276, 1.828571, 19.76682, 18.01772, 15.27072, 0.1164013
547.4941005562495, 5.043724, 0.4020787, 1.343094, 1.697948, 18.82933, 16.67156, 17.54435, 0.1047631
547.5940629627779, 5.922431, 0.3781429, 1.269214, 1.576657, 19.39462, 16.12762, 16.57963, 0.09428857
547.6940253693064, 7.851097, 0.355632, 1.199397, 1.565504, 18.47478, 21.15846, 18.82034, 0.08486127
547.7939877758348, 14.32978, 0.3344612, 1.133421, 2.335375, 19.95902, 19.57765, 17.78546, 0.07637655
547.8939501823633, 12.29248, 0.3145507, 1.071074, 2.168549, 19.40163, 18.9896, 16.80748, 0.06874017
547.9939125888917, 10.54482, 0.2958254, 1.012157, 2.01364, 19.56007, 23.0378, 15.88328, 0.06186729
548.0938749954202, 9.045637, 0.2782149, 0.9564804, 1.869797, 18.63239, 21.31657, 15.00989, 0.05568159
548.1938374019485, 7.759594, 0.2616527, 0.9038665, 1.736229, 17.74871, 20.62504, 20.63352, 0.2827746
548.2937998084769, 6.656392, 0.2460765, 0.8541468, 1.612203, 16.90693, 21.35697, 19.83617, 0.3210402
548.3937622150054, 7.650128, 0.2314275, 0.8071622, 1.497036, 16.10509, 20.97316, 22.00302, 0.2889415
548.4937246215338, 6.562489, 0.2176506, 0.762762, 1.390097, 16.84849, 19.40619, 20.79312, 0.2600521
548.5936870280623, 5.629482, 0.2046939, 0.7208042, 2.531267, 16.04942, 17.95629, 19.64976, 0.2340512
548.6936494345907, 5.81989, 0.1925084, 0.6811543, 2.350448, 17.84249, 18.38569, 18.56927, 0.21065
548.7936118411192, 4.99246, 0.1810483, 0.6436855, 2.182545, 18.33797, 17.01204, 17.54819, 0.1895885
548.8935742476476, 5.507175, 0.1702705, 0.6082778, 2.026636, 17.46825, 18.03232, 16.58326, 0.1706328
548.9935366541761, 6.037532, 0.1601343, 0.5748178, 1.881865, 16.63978, 17.35168, 22.13167, 0.1535724
549.0934990607045, 5.17916, 0.1506015, 0.5431983, 1.747435, 15.85061, 17.82243, 20.91471, 0.1382177
549.193461467233, 4.442825, 0.1416361, 0.5133182, 1.622608, 16.03159, 16.49086, 19.76466, 0.1243982
549.2934238737613, 5.630597, 0.1332045, 0.4850818, 1.506698, 16.14822, 17.4738, 18.67785, 0.1119604
549.3933862802897, 5.003512, 0.1252749, 0.4583985, 1.399068, 15.38235, 16.4439, 19.86368, 0.1007663
549.4933486868182, 4.994178, 0.1178172, 0.433183, 1.299127, 14.65281, 17.12457, 18.77143, 0.09069131
549.5933110933466, 4.830465, 0.1108035, 0.4093546, 1.206325, 14.59825, 16.19334, 17.73923, 0.08162369
549.6932734998751, 4.550967, 0.1042074, 0.3868369, 1.120152, 13.9059, 15.70626, 16.76379, 0.07346267
549.7932359064035, 3.903944, 0.09800392, 0.3655579, 1.040134, 14.1363, 15.90304, 20.66173, 0.06611762
549.893198312932, 3.348909, 0.09216973, 0.3454494, 0.9658331, 13.46585, 15.32496, 19.52559, 0.05950696
549.9931607194604, 4.338857, 0.08668286, 0.326447, 0.8968395, 12.82721, 14.17998, 18.45193, 0.05355725
550.0931231259889, 5.353611, 0.08152261, 0.3084898, 0.8327744, 13.33718, 15.03467, 17.4373, 0.04820241
550.1930855325173, 5.44137, 0.07666956, 0.2915205, 0.7732857, 15.7107, 13.91138, 19.07136, 0.04338297
550.2930479390457, 4.667756, 0.07210541, 0.2754846, 0.7180466, 18.85345, 12.87202, 18.02267, 0.0390454
550.3930103455741, 4.649142, 0.06781296, 0.2603308, 0.6667534, 17.95928, 11.91031, 17.03165, 0.03931586
550.4929727521026, 3.988161, 0.06377605, 0.2460106, 0.6191244, 17.10752, 11.02045, 20.90854, 0.03538493
550.592935158631, 4.141899, 0.05997945, 0.2324781, 0.5748976, 16.29616, 11.11791, 21.33876, 0.03184702
550.6928975651595, 3.553034, 0.05640886, 0.21969, 0.5338302, 15.52328, 11.83226, 24.97414, 0.02866285
550.7928599716879, 3.36868, 0.05305083, 0.2076054, 0.4956964, 14.78705, 10.94823, 23.60087, 1.147771
550.8928223782164, 4.354757, 0.04989271, 0.1961855, 0.673638, 14.08574, 11.05588, 23.49685, 1.033013
550.9927847847448, 4.904339, 0.04692259, 0.1853938, 0.6255171, 13.4177, 11.41884, 22.20482, 0.9297292
551.0927471912732, 4.277351, 0.04412928, 0.1751956, 0.5808337, 12.78133, 10.5657, 20.98383, 1.27344
551.1927095978017, 3.669228, 0.04150226, 0.1655585, 1.290654, 12.17515, 9.776305, 19.82998, 1.146453
551.29267200433, 3.147564, 0.03903162, 0.1564515, 1.198457, 11.59771, 11.73908, 18.73958, 1.031827
551.3926344108585, 2.700067, 0.03670807, 0.1478455, 1.112846, 11.04767, 10.86202, 19.06434, 0.9286611
551.4925968173869, 2.316191, 0.03452283, 0.1397128, 1.033351, 10.52371, 11.91166, 18.01604, 0.8358104
551.5925592239154, 1.986892, 0.03246768, 0.1320275, 0.9650729, 10.0246, 13.15508, 17.02538, 0.7522433
551.6925216304438, 1.70441, 0.03053488, 0.124765, 0.8961335, 9.549157, 12.17223, 18.37694, 0.6770315
551.7924840369723, 2.844131, 0.02871713, 0.117902, 0.8321189, 9.096267, 14.01793, 20.08498, 0.6093395
551.8924464435007, 3.49659, 0.0270076, 0.1114164, 0.772677, 8.664856, 16.31151, 20.47445, 0.5484157
551.9924088500292, 2.99947, 0.02539983, 0.1052877, 0.7174814, 8.253906, 15.09282, 19.34861, 0.4935833
552.0923712565576, 2.701067, 0.02388777, 0.9480166, 0.6662286, 7.862446, 14.48435, 18.28468, 0.4442331
552.1923336630861, 2.766383, 0.02246573, 0.8958684, 0.9182761, 7.489552, 13.40218, 17.27925, 0.7498848
552.2922960696145, 2.576271, 0.02112834, 0.8465887, 1.055009, 7.134343, 13.89461, 16.32911, 1.68149
552.3922584761428, 2.209996, 0.01987057, 0.8000197, 0.9796451, 6.795981, 12.8565, 20.85329, 1.513369
552.4922208826713, 2.239883, 0.01868767, 0.7560124, 0.9096649, 6.473666, 11.89595, 19.70662, 1.362057
552.5921832891997, 2.160245, 0.01757519, 0.8494682, 0.8446836, 6.166638, 11.00716, 18.623, 1.225874
552.6921456957282, 1.853117, 0.01652894, 0.8027408, 0.8869975, 5.874171, 14.89839, 17.59897, 1.103307
552.7921081022566, 1.970923, 0.01554497, 0.7585838, 0.8762556, 5.595575, 19.23803, 21.9723, 1.711577
552.8920705087851, 2.485529, 0.01461958, 0.7168558, 1.015625, 5.330193, 18.16646, 20.7641, 1.540448
552.9920329153135, 2.214372, 0.01374927, 0.6774232, 0.9430743, 5.077396, 17.65378, 19.62233, 1.386428
553.091995321842, 2.098587, 0.01293078, 0.6401597, 0.8757064, 4.836589, 16.33481, 18.54335, 1.247809
553.1919577283704, 1.800225, 0.012161, 0.6049459, 0.8131509, 4.607203, 15.11438, 20.53811, 1.123048
553.2919201348989, 1.544282, 0.01143706, 0.5716692, 0.7550641, 4.388697, 17.08693, 19.40877, 1.010762
553.3918825414272, 1.988913, 0.01075621, 0.5402229, 0.7011266, 4.180553, 15.81031, 18.34153, 0.9097028
553.4918449479557, 2.047513, 0.01011589, 0.5105065, 0.6510421, 3.982281, 14.62907, 17.33297, 0.8187476
553.5918073544841, 1.756412, 0.009513689, 1.309971, 0.6045353, 3.793412, 13.53608, 16.37987, 0.7368864
553.6917697610126, 1.506698, 0.008947338, 1.237913, 0.5613508, 3.613501, 13.80435, 15.47918, 0.66321
553.791732167541, 2.948293, 0.008414702, 1.169818, 0.5212511, 3.442123, 12.77298, 14.62802, 0.5969
553.8916945740694, 2.529126, 0.281115, 1.105469, 0.8033002, 3.278872, 11.81867, 13.82366, 0.5372199
553.9916569805979, 2.169554, 0.748219, 1.04466, 0.745917, 3.123365, 10.93566, 13.06353, 0.4835069
554.0916193871263, 2.115937, 0.7036774, 0.9871953, 0.692633, 2.975232, 12.33141, 19.82206, 0.4351642
554.1915817936548, 1.957544, 0.6617874, 0.9328918, 0.6431552, 2.834125, 15.25423, 21.00773, 0.391655
554.2915442001832, 1.679235, 0.6223911, 0.8815756, 1.321689, 2.69971, 14.11454, 19.85257, 0.352496
554.3915066067117, 1.440494, 0.5853401, 0.8330821, 1.227275, 2.571671, 13.59929, 18.76092, 0.3172523
554.49146901324, 1.235695, 0.6271352, 0.7872561, 1.139605, 2.449703, 12.58324, 17.72931, 0.2855323
554.5914314197685, 1.060013, 0.7152002, 0.7439509, 1.058198, 2.333521, 13.01401, 16.75441, 0.2569838
554.6913938262969, 1.041883, 0.6726243, 0.7030278, 0.9826065, 2.222848, 12.54459, 15.83313, 0.2312897
554.7913562328254, 1.268611, 0.6325828, 0.6643559, 1.334587, 2.117425, 11.60735, 21.85873, 0.2081646
554.8913186393538, 1.5034, 0.5949251, 0.6278111, 1.606434, 2.017001, 10.74012, 20.65677, 3.10792
554.9912810458823, 1.289658, 0.5595092, 0.5932767, 1.49168, 1.92134, 10.91984, 19.5209, 2.79718
555.0912434524107, 1.380631, 0.5262015, 0.5606419, 1.637905, 1.830217, 11.49858, 18.4475, 2.517509
555.1912058589392, 3.282498, 0.4948767, 0.5298022, 1.520903, 1.743414, 17.65568, 17.43312, 2.2658
555.2911682654676, 4.355352, 0.4654166, 1.498975, 1.515306, 1.660729, 20.81252, 16.47451, 3.897927
555.3911306719961, 3.73614, 0.4377103, 1.41652, 1.407061, 1.581965, 19.25755, 17.09623, 7.995382
555.4910930785244, 3.204963, 0.4116533, 1.3386, 1.306548, 1.506937, 17.81876, 20.02954, 10.39521
555.5910554850528, 2.749305, 0.3871475, 1.264966, 1.461991, 1.435467, 16.48746, 18.92816, 9.355865
555.6910178915813, 2.358429, 0.3641006, 1.195384, 1.357554, 1.367387, 15.25563, 20.25443, 10.96106
555.7909802981097, 2.367665, 0.3424256, 1.129628, 1.260578, 1.302536, 14.11583, 20.28381, 9.865132
555.8909427046382, 2.031048, 0.322041, 1.06749, 1.17053, 1.24076, 14.2273, 19.16845, 8.878783
555.9909051111666, 2.599052, 0.3028699, 1.00877, 1.086914, 1.181914, 16.43309, 18.11443, 7.991052
556.0908675176951, 2.229538, 0.28484, 0.9532795, 1.009271, 1.125859, 15.50888, 17.11836, 7.19208
556.1908299242235, 1.912558, 0.2678834, 0.9008417, 0.9371743, 1.072463, 15.97357, 16.17706, 6.472991
556.290792330752, 1.640645, 0.2519363, 0.8512884, 0.8702279, 1.021599, 14.78014, 18.61823, 5.825799
556.3907547372804, 1.40739, 0.2369385, 0.8044609, 0.8080638, 0.9731472, 13.67587, 17.59446, 5.243316
556.4907171438089, 1.478276, 0.2228335, 0.7602093, 0.7503403, 0.9269935, 12.6541, 19.99846, 4.719071
556.5906795503372, 1.268106, 0.2095682, 0.7183919, 0.6967403, 0.8830288, 11.70867, 18.89879, 4.247242
556.6906419568656, 1.087816, 0.1970925, 0.6788748, 0.6469691, 0.8411492, 10.83388, 17.85959, 3.822589
556.7906043633941, 0.988062, 0.1853596, 1.401875, 0.6007533, 0.8012558, 10.02444, 16.87753, 3.440393
556.8905667699225, 1.340364, 0.1743251, 1.324761, 0.5578389, 0.7632545, 13.15191, 19.91334, 3.096411
556.990529176451, 2.252711, 0.1639475, 1.251889, 0.5179901, 0.7270554, 14.20954, 20.68493, 2.786821
557.0904915829794, 1.932437, 0.1541877, 1.183025, 0.4809878, 0.6925732, 15.76537, 22.00422, 2.508186
557.1904539895079, 1.657697, 0.1450089, 1.11795, 0.4466287, 0.6597264, 16.84647, 20.79426, 2.257409
557.2904163960363, 1.422018, 0.1363765, 1.056454, 0.4147241, 0.6284374, 16.59312, 19.65084, 2.031705
557.3903788025648, 1.219846, 0.128258, 0.9983408, 0.3850986, 0.5986323, 19.07745, 18.57028, 1.828568
557.4903412090932, 1.046417, 0.1206228, 0.9434243, 0.3575894, 0.5702409, 17.65211, 17.54915, 1.645742
557.5903036156216, 0.8976452, 0.1134421, 0.8915286, 0.3320452, 0.5431959, 19.26277, 19.08536, 1.481195
557.69026602215, 0.7700245, 0.1066888, 0.8424876, 0.3083258, 0.5174336, 20.98318, 23.43304, 1.3331
557.7902284286785, 2.077372, 0.1003376, 0.7961443, 0.6035292, 0.4928932, 19.41546, 22.14452, 4.577716
557.8901908352069, 1.782027, 0.09436453, 1.008098, 0.5604165, 0.4695166, 17.96486, 20.92684, 4.12002
