 , C04, C05, C06, C07, C12, C13, C14, C15, C16, C17
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
327.8774077513711, 0.7895135, 0.6720299, 7.387969, 2.183465, 0.00536313, 0.02194523, 0.09902418, 0.0004424479, 0.2708289, 0.07917048
327.9773703756856, 0.721713, 0.6287023, 7.083387, 2.569684, 0.004805775, 0.01754602, 0.09361398, 0.0003608155, 0.2564318, 0.06838232
328.077333, 0.659735, 0.5881682, 6.791362, 2.425797, 0.004306342, 0.0140287, 0.08849937, 0.0002942444, 0.2428, 0.0590642
328.1772956243145, 0.6030795, 0.5502474, 6.511377, 2.682284, 0.003858812, 0.01121646, 0.08366419, 0.0002399558, 0.2298929, 0.05101582
328.2772582486289, 0.5512893, 0.5147715, 6.337603, 2.532093, 0.003457791, 0.008967975, 0.07909318, 0.0001956835, 0.2176719, 0.04406415
328.3772208729433, 0.5039467, 0.4815828, 6.105125, 3.524595, 0.003098445, 0.007170228, 0.6839353, 0.0001595795, 0.2061006, 0.03805975
328.4771834972578, 0.4606696, 0.4505339, 6.025759, 3.985964, 0.002776444, 3.243858, 0.6465684, 0.0001301368, 0.1951444, 0.03287354
328.5771461215722, 0.4211091, 0.4214868, 5.777337, 5.244416, 0.002487906, 4.475661, 0.6407245, 0.0001061264, 0.1847706, 0.02839402
328.6771087458866, 0.3849458, 0.3943124, 5.539156, 6.176445, 0.002229354, 3.578456, 0.6057184, 8.654586e-05, 0.1749483, 0.02452491
328.7770713702011, 0.3518881, 0.36889, 5.310795, 5.830602, 0.001997672, 2.861108, 0.5726249, 7.0578e-05, 0.1656481, 0.02118303
328.8770339945156, 0.3216693, 0.3451067, 7.148049, 8.340238, 0.001790067, 2.287562, 0.5413395, 5.755623e-05, 0.1568424, 0.01829652
328.97699661883, 0.2940456, 0.3228568, 6.853359, 11.03615, 0.001604037, 1.82899, 0.5117633, 4.6937e-05, 0.1485047, 0.01580335
329.0769592431444, 0.268794, 0.3020413, 6.570817, 13.11518, 0.00143734, 1.462345, 0.483803, 3.827704e-05, 0.3020259, 0.01364991
329.1769218674589, 0.7346746, 0.2825679, 6.299924, 13.36086, 0.001287966, 1.169199, 0.4573703, 3.121486e-05, 0.2859703, 0.0117899
329.2768844917733, 0.6715835, 0.26435, 6.040199, 12.61273, 0.001154116, 0.9348181, 0.4323818, 2.545566e-05, 0.2707683, 0.01018335
329.3768471160877, 0.6139105, 0.2473066, 5.791182, 11.9065, 0.001034177, 0.7474217, 0.4087586, 2.075905e-05, 0.2563744, 0.008795716
329.4768097404022, 0.5611902, 0.2313621, 5.552431, 11.23981, 0.0009267013, 0.5975913, 0.386426, 1.692897e-05, 0.2427457, 0.007597168
329.5767723647166, 0.9038453, 0.2164456, 7.826792, 10.61045, 0.0008303953, 0.9229106, 0.3653136, 1.380554e-05, 0.2298414, 0.00656194
329.6767349890311, 1.628073, 0.2024908, 7.504119, 10.01633, 0.0007440977, 2.631104, 0.3453546, 1.12584e-05, 0.2176232, 0.005667777
329.7766976133455, 1.48826, 0.1894356, 7.194749, 9.455477, 0.0006667685, 2.103665, 0.3264861, 9.181202e-06, 0.5138466, 0.004895458
329.87666023766, 1.360454, 0.7532539, 6.898133, 8.926029, 0.06136611, 1.681958, 0.3086485, 7.487254e-06, 0.6233326, 0.004228378
329.9766228619744, 1.243623, 1.145638, 6.613746, 8.426227, 0.4781508, 1.344788, 0.2917854, 6.105842e-06, 0.5901965, 0.003652198
330.0765854862888, 1.136825, 1.071776, 7.787623, 7.95441, 0.4284597, 1.075207, 0.2758437, 4.979303e-06, 0.558822, 0.003154532
330.1765481106033, 1.039199, 1.002675, 7.933289, 8.123056, 0.3839327, 0.8596681, 0.2607729, 4.060613e-06, 0.5291154, 0.002724679
330.2765107349177, 0.9499566, 0.9380302, 7.606226, 7.668216, 0.3440331, 0.6873365, 0.2465255, 3.311423e-06, 0.5009879, 0.002353401
330.3764733592322, 0.8683779, 0.8775529, 7.292646, 7.238843, 0.30828, 0.549551, 0.2330566, 2.70046e-06, 0.4743556, 0.002032715
330.4764359835466, 0.7938049, 0.8209748, 6.991995, 6.833513, 0.2762424, 0.4393863, 0.2203235, 2.20222e-06, 0.4491391, 2.083553
330.5763986078611, 0.7256359, 0.7680444, 6.703738, 6.757851, 0.2475343, 0.4265749, 0.2082861, 1.795907e-06, 0.4252631, 1.799638
330.6763612321755, 0.6633211, 0.7185265, 6.427365, 7.569762, 0.2218097, 0.3410624, 0.3668035, 1.464559e-06, 0.4026564, 1.702
330.77632385649, 0.6063576, 0.6722012, 7.339829, 7.145902, 0.1987585, 1.974532, 0.3467631, 1.194345e-06, 0.3812514, 1.470077
330.8762864808044, 0.5542859, 0.6288626, 7.037232, 6.745776, 0.1781028, 1.586153, 0.4542913, 9.739863e-07, 0.3609842, 1.269757
330.9762491051188, 0.5066859, 0.5883181, 6.747111, 6.368054, 0.1595937, 1.268188, 0.6455734, 7.942841e-07, 0.3417945, 1.735564
331.0762117294333, 0.4631736, 0.5503877, 6.803018, 6.133542, 0.1430082, 1.013963, 0.6103024, 6.477373e-07, 0.3236249, 2.013271
331.1761743537477, 0.423398, 0.5149027, 7.603346, 5.790102, 0.1281463, 0.8107012, 0.7875462, 5.282286e-07, 0.3064212, 2.027692
331.2761369780621, 0.3870382, 0.4817055, 7.289885, 5.465892, 0.1148289, 0.7531317, 0.7445185, 4.307695e-07, 0.290132, 1.751388
331.3760996023766, 0.3538008, 0.4506487, 6.989347, 5.159836, 0.4403966, 0.6021566, 0.7038416, 3.512918e-07, 0.2747087, 1.512735
331.4760622266911, 0.3234178, 0.4215942, 6.746008, 4.870917, 0.3946291, 0.4814465, 0.6653871, 2.864778e-07, 0.2601053, 1.306603
331.5760248510055, 0.2956439, 0.3944129, 7.523375, 4.598176, 0.3536178, 0.3849343, 0.6290336, 2.336221e-07, 0.2462783, 1.128558
331.6759874753199, 0.3338027, 1.570936, 7.811314, 4.340706, 0.3168686, 0.3077692, 0.5946662, 1.905184e-07, 0.2331862, 1.056933
331.7759500996344, 0.305137, 1.469653, 7.523909, 4.097654, 0.2839385, 0.2460729, 0.5621765, 1.553675e-07, 0.2207902, 0.9129097
331.8759127239488, 0.278933, 1.374901, 8.513185, 5.014246, 0.2544307, 1.384314, 0.5314619, 1.267019e-07, 0.2090531, 0.7885121
331.9758753482632, 0.3775228, 1.286257, 8.162214, 4.733479, 0.2279893, 1.10681, 0.5024254, 1.033252e-07, 0.1979399, 0.6810655
332.0758379725777, 0.3451025, 1.203329, 7.825713, 4.468434, 0.2042959, 0.9440122, 0.4749753, 8.426149e-08, 0.1874176, 0.5882601
332.1758005968921, 0.3154664, 1.125747, 7.503085, 4.218229, 0.1830647, 0.7547727, 0.4490249, 6.87151e-08, 0.1774545, 0.9177513
332.2757632212066, 0.2883754, 1.053167, 8.198836, 3.982035, 0.16404, 0.6034687, 0.4244924, 5.603704e-08, 0.1680212, 0.7926939
332.375725845521, 0.2636108, 0.9852666, 7.860826, 3.759065, 0.1469924, 0.4824956, 0.4013002, 4.56981e-08, 0.1590892, 0.6846775
332.4756884698355, 0.2409729, 0.9217439, 8.126426, 3.71293, 0.1317164, 0.3857731, 0.3793751, 3.726672e-08, 0.1506321, 0.5913799
332.5756510941499, 0.220279, 0.8623165, 7.7914, 3.505029, 0.118028, 2.845125, 0.3586479, 3.039095e-08, 0.1426246, 0.5107956
332.6756137184644, 0.2013623, 0.8067207, 7.470186, 3.308769, 0.1057621, 5.238263, 0.3390531, 2.478376e-08, 0.1350428, 0.441192
332.7755763427788, 0.8193531, 0.7547092, 7.656274, 3.234286, 0.09477095, 4.188185, 0.3205288, 2.021111e-08, 0.127864, 0.381073
332.8755389670932, 0.7489902, 0.7060511, 7.340631, 3.053186, 0.08492202, 3.348609, 0.3030167, 1.648213e-08, 0.2404075, 0.3291461
332.9755015914077, 0.6846697, 0.6605301, 7.038002, 2.882226, 0.07609662, 2.677337, 0.2864613, 1.344115e-08, 0.2276275, 0.284295
333.0754642157221, 0.6258729, 0.6179439, 6.835552, 2.72084, 0.0681884, 2.14063, 0.2708105, 1.096123e-08, 0.215527, 0.897638
333.1754268400366, 2.748417, 0.5781034, 7.163083, 4.421822, 0.06110202, 1.711513, 0.2560147, 8.938865e-09, 0.2040697, 0.7753214
333.275389464351, 2.512393, 0.5408316, 6.867773, 4.174227, 0.1264589, 1.368418, 0.2420273, 7.289628e-09, 0.1932214, 0.6696722
333.3753520886655, 2.296638, 0.5059627, 6.584637, 3.940496, 0.1133168, 1.094101, 0.2288041, 5.944679e-09, 0.1829499, 0.5784193
333.4753147129799, 2.099412, 0.473342, 6.313174, 3.719853, 0.1015406, 0.8747739, 0.2163033, 4.847875e-09, 0.1732244, 0.499601
333.5752773372943, 1.919122, 0.4428243, 6.19831, 3.511564, 0.0909881, 0.6994141, 0.2044856, 3.953434e-09, 0.1640159, 0.4315229
333.6752399616088, 1.754315, 0.4142743, 7.866218, 3.314939, 0.0815323, 0.5592075, 0.1933134, 3.224018e-09, 0.1552969, 0.3727214
333.7752025859232, 1.603661, 0.3875649, 7.54192, 3.129323, 0.07305918, 0.4471071, 0.1827517, 2.629181e-09, 0.1470414, 0.3219326
333.8751652102376, 1.465945, 0.3625776, 7.50267, 2.9541, 0.06546661, 0.3574786, 0.1727671, 2.144092e-09, 0.1392247, 0.2780644
333.9751278345521, 1.340055, 0.3392012, 8.086802, 2.823487, 0.05866309, 0.2858174, 0.1633279, 1.748504e-09, 0.1318236, 0.240174
334.0750904588666, 1.224976, 0.317332, 7.753409, 2.665389, 0.05256662, 0.2285216, 0.1544045, 1.425902e-09, 0.1248159, 1.498013
334.175053083181, 1.11978, 0.2968728, 7.433762, 3.026074, 0.04710371, 0.1827115, 0.1459685, 1.16282e-09, 0.1181808, 1.293887
334.2750157074954, 1.023617, 0.2777326, 7.127293, 2.856633, 0.04220853, 0.1460846, 0.1379935, 9.482779e-10, 0.1118984, 1.117575
334.3749783318099, 0.935713, 0.2598264, 6.833458, 3.702744, 0.03782207, 0.1168, 0.1304542, 7.73319e-10, 0.1059499, 0.9825404
334.4749409561243, 0.8553575, 0.2430747, 6.551737, 3.495413, 0.03389147, 0.09338596, 0.1233268, 6.306403e-10, 0.1003177, 1.295036
334.5749035804387, 0.7819026, 0.227403, 6.740891, 3.299691, 0.03036935, 0.9952199, 0.1165889, 5.14286e-10, 0.09498482, 1.175886
334.6748662047532, 0.7147558, 0.2127418, 6.462986, 3.114929, 0.02721326, 1.618684, 0.110219, 4.193993e-10, 0.08993548, 1.015654
334.7748288290676, 0.6533753, 0.1990257, 6.196538, 5.008222, 0.02438516, 1.294197, 0.1041972, 3.420194e-10, 0.08515456, 1.256781
334.8747914533821, 0.5972658, 0.186194, 5.941076, 4.727792, 0.02185097, 1.034759, 0.09850433, 2.789162e-10, 0.08062778, 1.085525
334.9747540776965, 0.5459749, 0.1741896, 6.943946, 4.463065, 0.01958014, 0.8273278, 0.09312253, 2.274557e-10, 0.07634165, 0.9799988
335.074716702011, 0.4990886, 0.1629591, 6.65767, 4.213161, 0.0175453, 0.6614792, 0.08803477, 1.854897e-10, 0.07228337, 8.651473
335.1746793263254, 0.4562288, 0.1524527, 9.097342, 3.97725, 0.01572193, 0.5288771, 0.08322497, 1.512665e-10, 0.06844082, 17.27584
335.2746419506399, 0.4170496, 0.1426237, 8.722288, 3.754549, 0.01408805, 0.4228568, 0.07867797, 1.233576e-10, 0.06480255, 17.5875
335.3746045749543, 0.3812349, 0.1334284, 8.362697, 4.020368, 0.01262397, 0.3380897, 0.07437938, 1.005979e-10, 0.06135768, 15.19094
335.4745671992687, 0.3484959, 0.1248259, 8.01793, 3.795252, 0.01131205, 0.2703152, 0.07031565, 8.203741e-11, 0.05809594, 13.12094
335.5745298235832, 0.3185684, 0.116778, 7.687377, 3.582742, 0.01013646, 0.216127, 0.06647395, 6.690137e-11, 0.05500759, 11.33302
335.6744924478976, 0.2912109, 0.109249, 7.370452, 3.38213, 0.009083043, 0.1728015, 0.06284213, 5.455794e-11, 0.05208341, 9.788725
335.774455072212, 0.2662028, 0.1022055, 7.066593, 3.533578, 0.008139101, 0.1381612, 0.05940874, 4.449191e-11, 0.04931469, 8.454865
335.8744176965265, 0.2433423, 0.095616, 6.929967, 3.33572, 0.007293257, 0.110465, 0.05616293, 3.628307e-11, 0.04669315, 7.302763
335.974380320841, 0.222445, 0.08945138, 6.644268, 3.14894, 0.006535316, 0.08832087, 0.05309446, 2.958878e-11, 0.04421096, 6.307652
336.0743429451554, 0.2033423, 0.08368421, 6.370347, 2.972619, 0.005856143, 0.0706158, 0.05019364, 2.41296e-11, 0.04186073, 5.44814
336.1743055694698, 0.18588, 0.07828887, 6.107718, 2.806171, 0.005247552, 0.05645994, 0.0474513, 1.967764e-11, 0.03963544, 4.705749
336.2742681937843, 0.7812994, 0.07324138, 5.855917, 2.649043, 0.004702209, 0.04514182, 0.04485879, 1.604708e-11, 0.03752844, 4.06452
336.3742308180987, 2.229672, 0.06851931, 5.614497, 3.698893, 0.004213538, 0.03609255, 0.04240792, 1.308637e-11, 0.1158474, 3.510669
336.4741934424131, 2.40351, 0.06410169, 5.38303, 3.965385, 0.003775653, 0.02885733, 0.04009096, 1.067191e-11, 0.109689, 3.142976
336.5741560667276, 6.651485, 0.05996888, 5.161106, 3.743348, 0.08241817, 0.02307251, 0.03790058, 8.702924e-12, 0.103858, 2.714698
336.6741186910421, 6.080281, 0.05610253, 4.94833, 3.533744, 0.07385299, 0.01844732, 0.03582988, 7.097219e-12, 0.09833694, 2.34478
336.7740813153565, 5.558129, 0.05248545, 5.780428, 3.335876, 0.06617793, 0.01474932, 0.0338723, 5.78777e-12, 0.0931094, 2.025269
336.8740439396709, 5.080818, 0.04910157, 5.54212, 3.149088, 0.05930049, 0.01179262, 0.03202168, 0.02498695, 0.08815975, 1.749295
336.9740065639854, 4.644497, 0.04593586, 5.313637, 2.972759, 0.2483905, 0.009428639, 0.03027217, 0.02037682, 0.2326139, 1.510928
337.0739691882998, 4.245645, 0.04297425, 5.094573, 2.806303, 0.4060543, 0.007538546, 0.02861825, 0.01661726, 0.2202483, 1.305041
337.1739318126143, 3.881045, 0.04020358, 6.219009, 2.649167, 0.3638557, 0.006027346, 0.02705469, 0.01355134, 0.2988083, 1.12721
337.2738944369287, 3.547755, 0.03761155, 5.987145, 2.50083, 0.3260426, 0.004819087, 0.02557655, 0.0110511, 1.264368, 0.9736106
337.3738570612431, 3.243088, 0.03518663, 6.551321, 2.360799, 0.2921591, 0.003853038, 0.02417917, 0.00901215, 1.197155, 0.8409415
337.4738196855576, 2.964583, 0.03291806, 6.281232, 2.228609, 0.2617969, 0.003080647, 0.02285814, 0.007349392, 1.158039, 0.7263507
337.573782309872, 2.709996, 0.03079574, 6.022277, 2.103821, 0.23459, 0.002463091, 0.02160928, 0.005993416, 3.290098, 0.6273745
337.6737449341865, 2.477272, 2.184502, 5.773999, 1.98602, 0.2102106, 0.001969332, 0.02042865, 0.00488762, 3.115198, 0.5418854
337.7737075585009, 2.264533, 5.551155, 6.731953, 1.874815, 0.1883648, 0.001574554, 0.01931253, 0.003985845, 4.380353, 0.4680454
337.8736701828154, 2.070064, 8.855283, 6.920689, 1.769837, 0.1687893, 0.001258914, 0.01825739, 0.00325045, 4.800589, 0.4042672
337.9736328071298, 1.892294, 8.403645, 7.189353, 1.670737, 0.1512481, 0.001006549, 0.01725989, 0.002650736, 5.027651, 0.3491797
338.0735954314442, 1.729791, 7.861839, 6.925651, 1.577186, 0.1355299, 0.0008047728, 0.01631689, 0.002161671, 5.841796, 0.3015988
338.1735580557587, 1.581243, 7.354966, 7.138464, 1.488874, 0.1214451, 0.0006434456, 0.01542542, 0.001762839, 5.531249, 0.2605014
338.2735206800731, 1.445452, 6.880771, 6.99016, 1.405506, 0.1088241, 0.0005144586, 0.01458265, 0.001437592, 5.237211, 0.2250042
338.3734833043875, 1.321322, 6.43715, 6.701979, 1.326806, 0.09751474, 0.0004113287, 0.01378592, 0.001172354, 4.958803, 0.194344
338.473445928702, 2.090374, 6.022129, 7.083232, 1.252514, 0.08738067, 0.0003288725, 0.01303273, 0.0009560523, 4.695196, 0.1678617
338.5734085530165, 5.302671, 5.633866, 6.791214, 1.182381, 0.07829977, 0.0002629457, 0.01232068, 0.000779659, 4.445601, 0.1449881
338.6733711773309, 8.580824, 5.270636, 6.511235, 1.116175, 0.07016258, 0.0002102348, 0.01164754, 0.0006358105, 4.209276, 0.1252313
338.7733338016453, 8.787707, 5.068285, 6.242798, 1.053676, 0.06287104, 0.0001680905, 0.01101117, 0.0005185023, 3.985513, 0.1081666
338.8732964259598, 8.033052, 4.847734, 5.985428, 0.9946765, 0.05633726, 0.0001343946, 0.01040957, 0.0004228377, 3.773645, 0.09342732
338.9732590502742, 7.343204, 4.535188, 5.738669, 0.9389808, 0.05048249, 0.0001074535, 0.009840846, 0.267576, 3.57304, 0.08069644
339.0732216745886, 6.712597, 4.242793, 5.502083, 0.8864037, 0.04523617, 8.591301e-05, 0.00930319, 0.2182078, 3.383099, 0.06970035
339.1731842989031, 6.136145, 3.969249, 5.304205, 0.8367706, 0.04053507, 6.869063e-05, 0.008794908, 0.1779481, 3.203255, 0.06020263
339.2731469232176, 5.609196, 3.713341, 5.085531, 0.8315633, 0.03632253, 5.49207e-05, 0.008314397, 0.1451163, 3.032972, 0.05199912
339.373109547532, 5.556207, 3.473932, 5.552169, 0.7850009, 0.03254776, 4.391113e-05, 0.007860139, 0.1183421, 2.871741, 0.04491346
339.4730721718464, 5.079061, 3.249958, 5.323272, 0.7410457, 0.02916528, 3.510858e-05, 0.007430699, 0.0965078, 2.719081, 2.428748
339.5730347961609, 4.64289, 3.040424, 5.280371, 0.6995518, 0.02613433, 2.807061e-05, 0.007024722, 0.07870194, 2.574536, 2.097795
339.6729974204753, 4.244176, 2.8444, 5.1157, 0.6603812, 0.02341835, 2.244349e-05, 0.006640925, 0.06418129, 2.437675, 1.811939
339.7729600447898, 3.879702, 2.661014, 4.904797, 0.623404, 0.02098464, 1.79444e-05, 0.006278097, 0.05233973, 2.308089, 1.565035
339.8729226691042, 3.546528, 2.489451, 4.702589, 0.5884972, 0.01880384, 1.434721e-05, 0.005935092, 0.04268296, 2.185392, 1.351775
339.9728852934186, 3.241966, 2.469664, 4.508717, 0.555545, 0.01684968, 1.147113e-05, 0.005610828, 0.03480788, 2.570853, 1.167576
340.0728479177331, 3.571989, 2.310438, 4.322837, 0.524438, 0.0150986, 9.17159e-06, 0.005304279, 0.02838576, 2.434188, 1.008476
340.1728105420476, 3.26524, 2.161478, 5.369186, 0.4950727, 0.0135295, 7.333026e-06, 0.005014479, 0.02314854, 2.304788, 0.8710561
340.272773166362, 2.984833, 2.022121, 5.147833, 0.4673517, 0.01212347, 5.863025e-06, 0.391912, 0.5899131, 2.182267, 0.7523617
340.3727357906764, 2.728507, 1.89175, 5.240092, 0.4411829, 0.01086356, 4.687706e-06, 0.3704998, 1.026578, 2.066259, 0.6498411
340.4726984149909, 2.494193, 1.769784, 7.175994, 1.721065, 0.009734577, 3.747994e-06, 0.3502575, 0.8371722, 1.956417, 0.5612906
340.5726610393053, 2.280001, 1.863223, 6.880152, 4.061169, 0.008722926, 2.99666e-06, 0.3311211, 0.6827124, 1.852415, 0.4848063
340.6726236636197, 2.493687, 1.743096, 6.596506, 3.833768, 0.007816409, 2.395941e-06, 0.3130303, 0.5567508, 1.753942, 0.4187442
340.7725862879342, 2.279538, 1.691019, 6.324554, 3.619101, 0.0070041, 1.915643e-06, 0.2959278, 0.4540293, 1.660703, 0.361684
340.8725489122486, 2.08378, 4.408767, 6.063814, 3.416454, 0.00627621, 1.531628e-06, 0.2797598, 0.3702601, 1.572421, 0.3123991
340.972511536563, 1.904833, 4.124522, 5.813823, 3.225154, 0.005623964, 1.224593e-06, 0.264475, 0.3019464, 1.488832, 0.2698301
341.0724741608775, 1.812691, 7.566863, 5.574138, 3.044565, 0.005039502, 9.791074e-07, 0.2500254, 0.2462368, 1.409687, 0.2330617
341.172436785192, 3.444342, 7.079007, 6.11522, 2.874089, 0.004515779, 7.828326e-07, 0.3383327, 0.2008057, 1.334748, 0.2013035
341.2723994095064, 3.148555, 6.622604, 5.86311, 2.713157, 0.004046483, 6.259036e-07, 0.3198478, 0.1637567, 1.263794, 0.1738729
341.3723620338208, 2.878169, 6.195627, 5.621393, 2.561237, 0.003625959, 5.004331e-07, 0.3739002, 0.1335433, 1.707896, 0.1501801
341.4723246581353, 2.631002, 5.796178, 5.389642, 2.417824, 0.003249136, 4.001148e-07, 0.3534721, 0.1089043, 1.617105, 0.1297158
341.5722872824497, 2.405062, 5.422483, 5.398002, 2.282441, 0.002911475, 3.199066e-07, 0.3341601, 0.08881126, 1.531141, 0.1120401
341.6722499067642, 3.010839, 5.072881, 5.638911, 2.154638, 0.002608904, 2.557771e-07, 0.3159032, 0.07242543, 1.449746, 0.09677298
341.7722125310786, 2.752279, 4.745819, 5.406437, 2.033992, 0.002337778, 2.045033e-07, 0.2986438, 0.5312771, 1.372679, 0.08358621
341.8721751553931, 2.515924, 4.439844, 5.183548, 1.920101, 0.002094828, 1.635079e-07, 0.2823274, 0.4332556, 1.299708, 0.07219633
341.9721377797075, 2.299866, 4.153595, 4.969848, 1.812587, 0.001877126, 1.307306e-07, 0.2669024, 0.3533191, 1.279252, 0.0623585
342.0721004040219, 2.102362, 3.885802, 6.804821, 1.711094, 0.001682048, 1.04524e-07, 0.2523201, 0.2881311, 1.297385, 0.05386122
342.1720630283364, 1.921819, 3.635273, 6.524281, 1.615283, 0.001507244, 8.35708e-08, 0.2385346, 0.2349704, 1.228416, 0.04652182
342.2720256526508, 1.756781, 3.400898, 6.255307, 1.641489, 0.001350606, 6.681795e-08, 0.2255022, 0.191618, 1.163114, 0.04018253
342.3719882769653, 1.798908, 3.749616, 5.997421, 1.549575, 0.001210246, 5.342342e-08, 0.2131818, 0.1562641, 1.101284, 0.03470705
342.4719509012797, 1.644425, 5.011516, 6.154505, 1.462809, 0.001084473, 4.2714e-08, 0.2015346, 0.1274331, 1.04274, 0.0299777
342.5719135255941, 1.503208, 5.159144, 5.900775, 1.380901, 0.0009717708, 3.415143e-08, 0.1905237, 0.1039215, 0.9873087, 0.02589279
342.6718761499086, 1.374118, 4.82652, 5.657506, 1.303579, 0.000870781, 2.730533e-08, 0.1801144, 0.08474779, 0.9348239, 0.02236451
342.7718387742231, 1.256114, 4.515341, 5.424265, 1.230586, 0.0007802864, 2.183162e-08, 0.1702739, 0.06911168, 0.8851292, 0.01931701
342.8718013985375, 1.148244, 4.224225, 6.126826, 1.161681, 0.0006991963, 1.745519e-08, 0.1609709, 0.05636045, 0.8380762, 0.26302
342.9717640228519, 1.049637, 3.951878, 5.874238, 1.096634, 0.0006265334, 1.395607e-08, 0.1521762, 0.04596185, 0.7935245, 0.2952864
343.0717266471664, 0.9594979, 3.69709, 5.632062, 1.03523, 0.0005614218, 1.115839e-08, 0.1438621, 0.0374818, 0.7513412, 0.3710462
343.1716892714808, 0.8770998, 3.458729, 5.399871, 0.9772632, 0.0005030769, 8.921549e-09, 0.1360021, 0.03056634, 0.7114003, 0.3204856
343.2716518957952, 0.8017778, 3.235735, 5.177252, 0.9225425, 0.0004507954, 7.133108e-09, 0.1285716, 0.0249268, 0.6735826, 0.2768146
343.3716145201097, 0.7329241, 3.027119, 5.838087, 0.8708858, 0.0004039471, 5.703184e-09, 0.1215471, 0.02032776, 0.6377753, 0.2390945
343.4715771444241, 1.150191, 2.831952, 6.307702, 0.8221216, 0.0003619675, 4.559907e-09, 0.1149064, 0.5379733, 0.6038715, 0.2065143
343.5715397687385, 1.051417, 2.649369, 6.047657, 0.7760879, 0.0003243506, 3.645814e-09, 0.1086284, 0.4387163, 0.57177, 0.1783736
343.671502393053, 0.9611255, 4.497158, 5.798332, 0.7326318, 0.000290643, 2.914963e-09, 0.1026935, 0.3577724, 0.541375, 0.1540675
343.7714650173675, 0.8785877, 4.207214, 5.559286, 0.691609, 0.0002604383, 2.330621e-09, 0.09708283, 0.2917627, 0.8378388, 0.1330735
343.8714276416819, 0.8031379, 7.417642, 5.330095, 0.6528832, 0.0002333727, 1.863418e-09, 0.0917787, 0.237932, 0.7932997, 0.1149403
343.9713902659963, 2.004808, 9.172379, 5.110353, 0.6163257, 0.0002091198, 1.489871e-09, 0.08676435, 0.1940331, 0.7511283, 0.09927794
344.0713528903108, 2.338824, 13.55391, 6.182532, 0.5818153, 0.0001873873, 1.191207e-09, 0.08202396, 0.1582337, 0.7111987, 0.08574983
344.1713155146252, 2.137975, 12.68005, 5.927647, 0.5492373, 0.0001679134, 9.524143e-10, 0.07754257, 0.1290393, 0.6733918, 0.07406513
344.2712781389397, 1.954373, 11.86254, 5.68327, 0.5184834, 0.0001504632, 7.614904e-10, 0.07330602, 0.1052313, 0.6375946, 0.06397265
344.3712407632541, 1.786539, 11.09773, 5.448967, 0.4894516, 0.0001348266, 6.088398e-10, 0.06930093, 0.08581594, 0.6037004, 0.05525542
344.4712033875686, 1.633118, 10.38223, 7.180693, 0.4620453, 0.0001208149, 4.867899e-10, 0.06551467, 0.06998274, 0.571608, 0.04772604
344.571166011883, 1.492872, 9.712857, 7.072068, 0.4361736, 0.0001082594, 3.892066e-10, 0.06193526, 0.2422902, 0.5412216, 0.04122265
344.6711286361975, 1.36467, 9.086643, 6.78051, 0.4117506, 9.700871e-05, 3.111851e-10, 0.05855142, 0.1975872, 0.5124506, 0.03560545
344.7710912605119, 1.247477, 8.500803, 6.500972, 0.6641676, 8.692723e-05, 2.48804e-10, 0.05535245, 0.161132, 0.485209, 0.03075367
344.8710538848263, 1.140348, 7.952734, 6.232958, 0.6269783, 7.789345e-05, 1.98928e-10, 0.05232826, 0.4061981, 0.4594155, 0.02656303
344.9710165091408, 1.04242, 7.44, 5.975994, 0.5918714, 6.979849e-05, 1.590503e-10, 0.0494693, 0.3312539, 0.4349932, 0.02294342
345.0709791334552, 0.9529006, 6.960323, 5.729624, 0.5587303, 6.254479e-05, 1.271666e-10, 0.04676653, 0.2701369, 0.4118692, 0.01981703
345.1709417577696, 0.8710691, 6.511572, 5.813943, 0.5274449, 5.604491e-05, 1.016744e-10, 0.04421144, 0.2202962, 0.3899744, 0.01711666
345.2709043820841, 0.7962649, 6.091754, 5.574254, 0.4979112, 5.022053e-05, 8.129244e-11, 0.04179594, 0.1796512, 0.3692436, 0.01478426
345.3708670063986, 0.7278847, 5.699002, 5.344446, 0.4700313, 4.500144e-05, 6.499631e-11, 0.03951241, 0.1465052, 0.3496148, 0.01276969
345.470829630713, 0.6653767, 5.331573, 5.124112, 0.4437124, 4.032473e-05, 5.196696e-11, 0.03735364, 0.1194747, 0.3310295, 0.01102962
345.5707922550274, 1.258311, 4.987832, 4.912862, 0.4188673, 3.613405e-05, 4.154951e-11, 0.03531282, 0.09743144, 0.3596265, 0.009526673
345.6707548793419, 1.150252, 4.666253, 5.831521, 0.3954133, 3.237887e-05, 3.322037e-11, 0.0333835, 0.07945517, 0.3405089, 0.008228521
345.7707175036563, 1.051472, 4.365407, 5.591107, 0.3732726, 2.901395e-05, 2.656091e-11, 0.03155958, 0.06479555, 0.3224077, 0.007107262
345.8706801279707, 1.451945, 4.083958, 5.660065, 0.3523717, 2.599871e-05, 2.123643e-11, 0.02983532, 0.05284065, 0.3052686, 0.006138791
345.9706427522852, 1.327257, 4.03719, 5.42672, 0.332641, 2.329684e-05, 1.697931e-11, 0.02820526, 0.04309146, 0.2890407, 0.005302289
