 , C00, C07, C08, C16, C18, C24, C25, C29, C32, C36, C39, C44, C45, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
433.9829285372712, 0.6358514, 0.00709081, 4.866844e-11, 0.2392357, 0.1454021, 0.003511793, 0.06617484, 5.186413e-15, 0.9527295, 0.3097295, 1.132125, 0.6823807, 0.8197001, 0.2835752
434.0828785438436, 0.5974348, 0.006751006, 4.267241e-11, 0.2184898, 0.1348485, 0.00332028, 0.06249669, 4.812212e-15, 0.8766549, 0.2937828, 1.069576, 0.6449385, 1.400735, 0.2654968
434.182828550416, 0.5613391, 0.006427487, 3.741511e-11, 0.199543, 0.1250609, 0.00313921, 0.05902298, 4.46501e-15, 0.8066549, 0.2786571, 1.010483, 0.6095508, 1.685341, 0.2485709
434.2827785569884, 0.5274243, 0.006119471, 3.28055e-11, 0.1822392, 0.1159837, 0.002968016, 0.05574235, 4.142858e-15, 0.7422442, 0.7304336, 0.954654, 0.5832034, 1.58553, 0.232724
434.3827285635607, 0.4955586, 0.005826216, 2.876381e-11, 0.1664359, 0.1075654, 0.002806157, 0.05264406, 3.84395e-15, 0.6829767, 1.037025, 0.9019101, 1.286366, 1.491631, 0.2178874
434.4826785701331, 0.4656181, 0.005547014, 2.522007e-11, 0.1520031, 0.09975809, 0.002653125, 0.04971799, 3.566608e-15, 1.054178, 0.9836326, 0.8520802, 1.215783, 1.403292, 0.2039967
434.5826285767055, 2.509506, 0.005281191, 2.211291e-11, 0.1388218, 0.09251744, 0.002508438, 0.04695455, 3.309276e-15, 0.9700032, 0.9329892, 0.8050033, 1.149073, 1.320185, 0.1909916
434.6825785832779, 2.357888, 0.005028108, 1.938857e-11, 0.1267835, 0.08580234, 0.002371642, 0.0443447, 3.070511e-15, 0.8925493, 0.8849533, 0.7605274, 1.506522, 1.242, 0.1788155
434.7825285898502, 2.21543, 0.004787153, 1.699986e-11, 0.1157892, 0.07957463, 0.002242306, 0.04187993, 2.848973e-15, 0.8212801, 0.8393906, 0.7185087, 1.423859, 1.168446, 0.1674157
434.8824785964226, 2.081578, 0.004557744, 1.490545e-11, 0.1057483, 0.07379894, 0.002120023, 0.03955214, 2.643419e-15, 0.7557017, 0.7961737, 0.7278687, 1.42693, 1.099247, 0.1567426
